"date","sp500","copper_future","copper_spot","oil_future","vix","us10y"
2011-12-16,1219.66,332.4,7328.75,93.53,24.29,1.8474
2011-12-19,1205.35,330.1,7243.25,93.88,24.92,1.8096
2011-12-20,1241.31,336.3,7394,97.22,23.22,1.9233
2011-12-21,1243.72,338.9,7440.5,98.67,21.43,1.9668
2011-12-22,1254,340.9,7531.5,99.53,21.16,1.9476
2011-12-23,1265.33,346.35,7631.5,99.68,20.73,2.0244
2011-12-26,NA,NA,NA,NA,NA,2.0244
2011-12-27,1265.43,340.4,NA,101.34,21.91,2.0052
2011-12-28,1249.64,336,7446.75,99.36,23.52,1.9162
2011-12-29,1263.02,337,7413.75,99.65,22.65,1.8988
2011-12-30,1257.61,343.6,7590,98.83,23.4,1.8762
2012-01-02,NA,NA,NA,NA,NA,1.8762
2012-01-03,1277.06,352.85,7777.75,102.96,22.97,1.9474
2012-01-04,1277.3,343.45,7527.75,103.22,22.22,1.9771
2012-01-05,1281.06,342.65,7528,101.81,21.48,1.9946
2012-01-06,1277.81,343.5,7569.25,101.56,20.63,1.9578
2012-01-09,1280.7,341.6,7488,101.31,21.07,1.9578
2012-01-10,1292.08,351.3,7733,102.24,20.69,1.9683
2012-01-11,1292.48,354.6,7767,100.87,21.05,1.9037
2012-01-12,1295.5,364.9,7995.5,99.1,20.47,1.9228
2012-01-13,1289.09,363.7,7991,98.7,20.91,1.8636
2012-01-16,NA,NA,8077,NA,NA,1.8636
2012-01-17,1293.67,372.95,8188,100.71,22.2,1.8566
2012-01-18,1308.04,375.25,8226.75,100.59,20.89,1.8983
2012-01-19,1314.5,380.05,8355,100.39,19.87,1.977
2012-01-20,1315.38,374.5,8207,98.46,18.28,2.0246
2012-01-23,1316,379.85,8353.25,99.58,18.67,2.0511
2012-01-24,1314.66,380.75,8344,98.95,18.91,2.06
2012-01-25,1326.05,382.95,8371,99.4,18.31,1.9946
2012-01-26,1318.43,390.15,8577,99.7,18.57,1.9313
2012-01-27,1316.33,388.9,8511.25,99.56,18.53,1.891
2012-01-30,1313.01,382.65,8413.25,98.78,19.4,1.8439
2012-01-31,1312.41,379,8299.5,98.48,19.44,1.7971
2012-02-01,1324.09,384.2,8418.25,97.61,18.55,1.8265
2012-02-02,1325.54,378.1,8322.25,96.36,17.98,1.8212
2012-02-03,1344.9,390.15,8539,97.84,17.1,1.9224
2012-02-06,1344.33,386.45,8474.25,96.91,17.76,1.9066
2012-02-07,1347.05,387.6,8455.5,98.41,17.65,1.9734
2012-02-08,1349.96,390.95,8554.25,98.71,18.16,1.9822
2012-02-09,1351.95,397.85,8737.5,99.84,18.63,2.0364
2012-02-10,1342.64,386.2,8460.75,98.67,20.79,1.9862
2012-02-13,1351.77,383.95,8404.25,100.91,19.04,1.9741
2012-02-14,1350.5,381.45,8393,100.74,19.54,1.9361
2012-02-15,1343.23,380.15,8351,101.8,21.14,1.9275
2012-02-16,1358.04,379.1,8286,102.31,19.22,1.9827
2012-02-17,1361.23,370.8,8169,103.24,17.78,2.0017
2012-02-20,NA,NA,8230.5,NA,NA,2.0017
2012-02-21,1362.21,383.65,8443.75,105.84,18.19,2.0591
2012-02-22,1357.66,383.35,8432.75,106.28,18.19,2.0034
2012-02-23,1363.46,380.6,8394.75,107.83,16.8,1.9965
2012-02-24,1365.74,386.3,8553,109.77,17.31,1.9757
2012-02-27,1367.59,388.05,8555,108.56,18.19,1.9255
2012-02-28,1372.18,391.2,8603.5,106.55,17.96,1.9428
2012-02-29,1365.68,387.05,8493,107.07,18.43,1.9705
2012-03-01,1374.09,392.45,8625,108.84,17.26,2.0261
2012-03-02,1369.63,389.55,8577.25,106.7,17.29,1.9739
2012-03-05,1364.34,385.25,8501,106.72,18.05,2.0104
2012-03-06,1343.36,373.1,8286.5,104.7,20.87,1.9427
2012-03-07,1352.63,376.05,8293.25,106.16,19.07,1.9756
2012-03-08,1365.91,378.6,8331,106.58,17.95,2.0121
2012-03-09,1370.87,385.25,8502,107.4,17.11,2.0279
2012-03-12,1371.09,383.15,8449,106.34,15.64,2.0331
2012-03-13,1395.95,389.65,8562,106.71,14.8,2.1263
2012-03-14,1394.28,384.2,8473.5,105.43,15.31,2.2686
2012-03-15,1402.6,389.2,8582.75,105.11,15.42,2.2794
2012-03-16,1404.17,387.4,8531,107.06,14.47,2.294
2012-03-19,1409.75,390.6,8601.5,108.09,15.04,2.3772
2012-03-20,1405.52,382.8,8459,105.61,15.58,2.3591
2012-03-21,1402.9,384.95,8488,107.27,15.13,2.296
2012-03-22,1392.79,376.75,8324.5,105.35,15.57,2.2781
2012-03-23,1397.11,380.95,8407.5,106.87,14.82,2.2317
2012-03-26,1416.51,388.55,8573.5,107.03,14.26,2.2479
2012-03-27,1412.52,387.9,8563.5,107.33,15.59,2.1836
2012-03-28,1405.54,378.7,8369,105.41,15.47,2.1997
2012-03-29,1403.28,379.65,8382,102.78,15.48,2.1587
2012-03-30,1408.47,382.5,8474.5,103.02,15.5,2.2088
2012-04-02,1419.04,392.1,8674.5,105.23,15.64,2.182
2012-04-03,1413.38,391.9,8639,104.01,15.66,2.2988
2012-04-04,1398.96,379.05,8358.5,101.47,16.44,2.2233
2012-04-05,1398.08,379.55,8382,103.31,16.7,2.1805
2012-04-06,NA,NA,NA,NA,NA,2.0545
2012-04-09,1382.2,372,NA,102.46,18.81,2.0474
2012-04-10,1358.59,365,8058,101.02,20.39,1.9823
2012-04-11,1368.71,363.95,8077.5,102.7,20.02,2.0351
2012-04-12,1387.57,372.05,8265.75,103.64,17.2,2.051
2012-04-13,1370.26,362.7,8045.75,102.83,19.55,1.9823
2012-04-16,1369.57,362.8,8049.5,102.93,19.55,1.9805
2012-04-17,1390.78,364.7,8164,104.2,18.46,1.9981
2012-04-18,1385.14,363.1,8138,102.67,18.64,1.9753
2012-04-19,1376.92,362.75,8094,102.27,18.36,1.9665
2012-04-20,1378.53,369.8,8240,103.05,17.44,1.9629
2012-04-23,1366.94,362.6,8124,103.11,18.97,1.9349
2012-04-24,1371.97,367.25,8258,103.55,18.1,1.9735
2012-04-25,1390.69,370,8304,104.12,16.82,1.984
2012-04-26,1399.98,376.7,8454,104.55,16.24,1.9383
2012-04-27,1403.36,382,8564,104.93,16.32,1.9348
2012-04-30,1397.91,383.35,8534.5,104.87,17.15,1.9137
2012-05-01,1405.82,384,8537,106.16,16.6,1.9435
2012-05-02,1402.31,378.55,8399,105.22,16.88,1.9277
2012-05-03,1391.57,373.35,8284.5,102.54,17.56,1.9312
2012-05-04,1369.1,372.4,8253.5,98.49,19.16,1.8786
2012-05-07,1369.58,377.75,NA,97.94,18.94,1.8716
2012-05-08,1363.72,368.55,8192.5,97.01,19.05,1.8402
2012-05-09,1354.58,366.95,8165,96.81,20.08,1.8227
2012-05-10,1357.99,369.15,8207,97.08,18.83,1.867
2012-05-11,1353.39,364.85,8103,96.13,19.89,1.8376
2012-05-14,1338.35,355.7,7900,94.78,21.87,1.7637
2012-05-15,1330.66,352.2,7798,93.98,21.97,1.7671
2012-05-16,1324.8,348.5,7695,92.81,22.27,1.7603
2012-05-17,1304.86,347.95,7694.5,92.56,24.49,1.6971
2012-05-18,1295.22,346.95,7702,91.48,25.1,1.7226
2012-05-21,1315.99,350.4,7790,92.57,22.01,1.7414
2012-05-22,1316.63,348.75,7792,91.66,22.48,1.7688
2012-05-23,1318.86,339.8,7583,89.9,22.33,1.7346
2012-05-24,1320.68,342.9,7655.5,90.66,21.54,1.7774
2012-05-25,1317.82,344.8,7671,90.86,21.76,1.738
2012-05-28,NA,NA,7712.5,NA,NA,1.738
2012-05-29,1332.42,346.35,7680,90.76,21.03,1.7448
2012-05-30,1313.32,339,7483,87.82,24.14,1.622
2012-05-31,1310.33,336.55,7434,86.53,24.06,1.5578
2012-06-01,1278.05,331.35,7373,83.23,26.66,1.452
2012-06-04,1278.18,330.7,NA,83.98,26.12,1.5239
2012-06-05,1285.5,328.9,NA,84.29,24.68,1.5744
2012-06-06,1315.13,337.9,7406.5,85.02,22.16,1.6592
2012-06-07,1314.99,337.05,7488,84.82,21.72,1.6388
2012-06-08,1325.66,328.5,7283,84.1,21.23,1.6353
2012-06-11,1308.93,334.3,7408,82.7,23.56,1.586
2012-06-12,1324.18,333.55,7381.5,83.32,22.09,1.6642
2012-06-13,1314.88,333.95,7376,82.62,24.27,1.5927
2012-06-14,1329.1,335.45,7405.5,83.91,21.68,1.642
2012-06-15,1342.84,338.35,7498.75,84.03,21.11,1.5773
2012-06-18,1344.78,339.55,7498.25,83.27,18.32,1.5738
2012-06-19,1357.98,343.35,7599.5,84.03,18.38,1.6197
2012-06-20,1355.69,338.75,7536.5,81.8,17.24,1.6572
2012-06-21,1325.51,329.8,7342.5,78.2,20.08,1.6162
2012-06-22,1335.02,330.6,7317,79.76,18.11,1.6742
2012-06-25,1313.72,331.6,7345.75,79.21,20.38,1.6024
2012-06-26,1319.99,331.3,7374.5,79.36,19.72,1.6262
2012-06-27,1331.85,334.95,7419.75,80.21,19.45,1.6177
2012-06-28,1329.04,332.6,7391.75,77.69,19.71,1.5768
2012-06-29,1362.16,349,7691.75,84.96,17.08,1.6449
2012-07-02,1365.51,346.5,7634.75,83.75,16.8,1.5885
2012-07-03,1374.02,353.45,7821,87.66,16.66,1.6294
2012-07-04,NA,NA,7724.5,NA,NA,1.6294
2012-07-05,1367.58,348.8,7699.5,87.22,17.5,1.5969
2012-07-06,1354.68,340.45,7534.5,84.45,17.1,1.5491
2012-07-09,1352.46,342.6,7559.25,85.99,17.98,1.5117
2012-07-10,1341.47,339.3,7491,83.91,18.72,1.5015
2012-07-11,1341.46,344.3,7548,85.81,17.95,1.5167
2012-07-12,1334.76,341.15,7573.5,86.08,18.33,1.4743
2012-07-13,1356.78,350.05,7709,87.1,16.74,1.4876
2012-07-16,1353.64,348.1,7695,88.43,17.11,1.4724
2012-07-17,1363.67,345.3,7591,89.22,16.48,1.5078
2012-07-18,1372.78,347.3,7637.25,89.87,16.16,1.4942
2012-07-19,1376.51,353.4,7734,92.66,15.45,1.5077
2012-07-20,1362.66,344.85,7543,91.44,16.27,1.4567
2012-07-23,1350.52,338.15,7398,88.14,18.62,1.4263
2012-07-24,1338.31,335.3,7413.25,88.5,20.47,1.3875
2012-07-25,1337.89,337.5,7440.25,88.97,19.34,1.3975
2012-07-26,1360.02,339.4,7464.5,89.39,17.53,1.4378
2012-07-27,1385.97,342.6,7557,90.13,16.7,1.5463
2012-07-30,1385.3,341.6,7534,89.78,18.03,1.5019
2012-07-31,1379.32,341.75,7551.5,88.06,18.93,1.4679
2012-08-01,1375.14,337.5,7418.25,88.91,18.96,1.524
2012-08-02,1365,329.05,7322.25,87.13,17.57,1.4779
2012-08-03,1390.99,336.75,7440.75,91.4,15.64,1.5631
2012-08-06,1394.23,338.9,7492.75,92.2,15.95,1.5664
2012-08-07,1401.35,344.05,7580.5,93.67,15.99,1.6283
2012-08-08,1402.22,342.15,7550.75,93.35,15.32,1.6491
2012-08-09,1402.8,342.5,7530,93.36,15.28,1.6881
2012-08-10,1405.87,339.25,7483.75,92.87,14.74,1.6573
2012-08-13,1404.11,335.35,7382.25,92.73,13.7,1.6642
2012-08-14,1403.93,335.9,7404.25,93.43,14.85,1.7378
2012-08-15,1405.53,334.95,7375,94.33,14.63,1.8155
2012-08-16,1415.51,338.25,7442.75,95.6,14.29,1.8346
2012-08-17,1418.16,341.95,7532.5,96.01,13.45,1.8105
2012-08-20,1418.13,337.1,7447,95.97,14.02,1.8053
2012-08-21,1413.17,345.3,7604.5,96.68,15.02,1.7984
2012-08-22,1413.49,345.45,7599,97.26,15.11,1.6916
2012-08-23,1402.08,349.25,7676.5,96.27,15.96,1.6779
2012-08-24,1411.13,348.35,7627.75,96.15,15.18,1.6865
2012-08-27,1410.44,347.65,NA,95.47,16.35,1.6506
2012-08-28,1409.3,346.25,7594.5,96.33,16.49,1.6335
2012-08-29,1410.49,344.25,7561.5,95.49,17.06,1.6506
2012-08-30,1399.48,344.05,7556.75,94.62,17.83,1.6233
2012-08-31,1406.58,345.4,7606.25,96.47,17.47,1.5484
2012-09-03,NA,NA,7674.75,NA,NA,1.5484
2012-09-04,1404.94,346.85,7631,95.3,17.98,1.5722
2012-09-05,1403.43,353.2,7731,95.36,17.74,1.596
2012-09-06,1432.12,352.35,7693.25,95.53,15.6,1.6781
2012-09-07,1437.92,365.6,7958.75,96.42,14.38,1.6678
2012-09-10,1429.08,370,8054.5,96.54,16.28,1.6541
2012-09-11,1433.57,371.45,8075.75,97.17,16.41,1.7005
2012-09-12,1436.56,371,8080.25,97.01,15.8,1.7576
2012-09-13,1459.99,372.7,8059.25,98.31,14.05,1.723
2012-09-14,1465.77,385.15,8362.6,99,14.51,1.866
2012-09-17,1461.19,381,8282.75,96.62,14.59,1.8415
2012-09-18,1459.32,380.25,8310.25,95.29,14.18,1.8083
2012-09-19,1461.05,382.9,8340,91.98,13.88,1.7718
2012-09-20,1460.26,377.25,8263,91.87,14.07,1.764
2012-09-21,1460.15,380.35,8277,92.89,13.98,1.7528
2012-09-24,1456.89,374.55,8176.25,91.93,14.15,1.7094
2012-09-25,1441.59,377.35,8271,91.37,15.43,1.6662
2012-09-26,1433.32,371.4,8122,89.98,16.81,1.6095
2012-09-27,1447.15,374.4,8180,91.85,14.84,1.6542
2012-09-28,1440.67,375.8,8211.5,92.19,15.73,1.6335
2012-10-01,1444.49,378.55,8300.75,92.48,16.32,1.6249
2012-10-02,1445.75,380.1,8325.25,91.89,15.71,1.6198
2012-10-03,1450.99,378.4,8285.5,88.14,15.43,1.6146
2012-10-04,1461.4,378.6,8295.5,91.71,14.55,1.6732
2012-10-05,1460.93,377.8,8295,89.88,14.33,1.7428
2012-10-08,1455.88,371.8,8181.25,89.33,15.11,1.7428
2012-10-09,1441.48,371.8,8140,92.39,16.37,1.7132
2012-10-10,1432.56,371.8,8164.75,91.25,16.29,1.6742
2012-10-11,1432.84,375.15,8242,92.07,15.59,1.6699
2012-10-12,1428.59,370.3,8131.75,91.86,16.14,1.656
2012-10-15,1440.13,370.15,8095.5,91.85,15.27,1.663
2012-10-16,1454.92,370,8122,92.09,15.22,1.7186
2012-10-17,1460.91,374.8,8217,92.12,15.07,1.8185
2012-10-18,1457.34,374.3,8217,92.1,15.03,1.8344
2012-10-19,1433.19,363.75,8010,90.05,17.06,1.7633
2012-10-22,1433.82,362.2,7947.5,88.73,16.62,1.8134
2012-10-23,1413.11,356.95,7828,86.67,18.83,1.7572
2012-10-24,1408.75,356.8,7814.5,85.73,18.33,1.7889
2012-10-25,1412.97,355.05,7814,86.05,18.12,1.8233
2012-10-26,1411.94,355,7819.75,86.28,17.81,1.7451
2012-10-29,NA,349.45,7699.25,85.54,NA,1.7189
2012-10-30,NA,350.6,7722.25,85.68,NA,1.7189
2012-10-31,1412.16,351.75,7758.25,86.24,18.6,1.6901
2012-11-01,1427.59,355.2,7825,87.09,16.69,1.7242
2012-11-02,1414.2,348.15,7661.75,84.86,17.59,1.7147
2012-11-05,1417.26,347,7642.25,85.65,18.42,1.6841
2012-11-06,1428.39,350.6,7692.75,88.71,17.58,1.7507
2012-11-07,1394.53,344.15,7599.25,84.44,19.08,1.6466
2012-11-08,1377.51,346.95,7628.75,85.09,18.49,1.6148
2012-11-09,1379.85,344.55,7568,86.07,18.61,1.6063
2012-11-12,1380.03,346.8,7635,85.57,16.68,1.6063
2012-11-13,1374.53,347.1,7674,85.38,16.65,1.5945
2012-11-14,1355.49,345.35,7631.25,86.32,17.92,1.5911
2012-11-15,1353.33,346.25,7630.5,85.45,17.99,1.5928
2012-11-16,1359.88,345.15,7595.75,86.67,16.41,1.58
2012-11-19,1386.89,352.75,7793,89.28,15.24,1.6131
2012-11-20,1387.81,351.65,7770,86.75,15.08,1.6659
2012-11-21,1391.03,349.6,7676,87.38,15.31,1.6796
2012-11-22,NA,NA,7698.25,NA,NA,1.6796
2012-11-23,1409.15,352.8,7761.5,88.28,15.14,1.6899
2012-11-26,1406.29,353.65,7763.5,87.74,15.5,1.6625
2012-11-27,1398.94,353.65,7789.25,87.18,15.92,1.6369
2012-11-28,1409.93,352.45,7747.25,86.49,15.51,1.6284
2012-11-29,1415.95,358.85,7885.25,88.07,15.06,1.6147
2012-11-30,1416.18,362.95,7978.75,88.91,15.87,1.6156
2012-12-03,1409.46,364,7987.25,89.09,16.64,1.6207
2012-12-04,1407.05,363.35,8011,88.5,17.12,1.6028
2012-12-05,1409.28,366.7,8054,87.88,16.46,1.5875
2012-12-06,1413.94,362.7,7978.75,86.26,16.58,1.5857
2012-12-07,1418.07,364.75,8012.25,85.93,15.9,1.6215
2012-12-10,1418.55,369.05,8108.5,85.56,16.05,1.6164
2012-12-11,1427.84,367.1,8074.5,85.79,15.57,1.6541
2012-12-12,1428.48,370,8105.25,86.77,15.95,1.698
2012-12-13,1419.45,364.45,8052,85.89,16.56,1.7299
2012-12-14,1413.58,366.5,8043.75,86.73,17,1.7015
2012-12-17,1430.36,364.9,8038.75,87.2,16.34,1.7717
2012-12-18,1446.79,363.65,7995.25,87.93,15.57,1.817
2012-12-19,1435.81,359.5,7897.5,89.51,17.36,1.8014
2012-12-20,1443.69,352.5,7743,90.13,17.67,1.7962
2012-12-21,1430.15,355.55,7807.5,88.66,17.84,1.7623
2012-12-24,1426.66,353.4,7787.5,88.61,17.84,1.7737
2012-12-25,NA,NA,NA,NA,NA,1.7737
2012-12-26,1419.83,358.3,NA,90.98,19.48,1.7511
2012-12-27,1418.1,359,7893,90.87,19.47,1.7364
2012-12-28,1402.43,358.95,7866.5,90.8,22.72,1.7009
2012-12-31,1426.19,365.25,7907,91.82,18.02,1.7574
2013-01-01,NA,NA,NA,NA,NA,1.7574
2013-01-02,1462.42,373.6,8183.5,93.12,14.68,1.8371
2013-01-03,1459.37,371.7,8136.5,92.92,14.56,1.9121
2013-01-04,1466.47,369.35,8055,93.09,13.83,1.8991
2013-01-07,1461.89,367.8,8037.5,93.19,13.79,1.8974
2013-01-08,1457.15,367.2,8045.25,93.15,13.62,1.8683
2013-01-09,1461.02,367.05,8046,93.1,13.81,1.8568
2013-01-10,1472.12,370.9,8084.25,93.82,13.49,1.8958
2013-01-11,1472.05,365.4,8017,93.56,13.36,1.8677
2013-01-14,1470.68,363.4,7968,94.14,13.52,1.8448
2013-01-15,1472.34,363.75,7963.25,93.28,13.55,1.836
2013-01-16,1472.63,360.65,7916,94.24,13.42,1.8185
2013-01-17,1480.94,366.2,8026.25,95.49,13.57,1.8794
2013-01-18,1485.98,367.9,8035.75,95.56,12.46,1.8416
2013-01-21,NA,NA,8027,NA,NA,1.8416
2013-01-22,1492.56,370.5,8102.5,96.24,12.43,1.8417
2013-01-23,1494.81,368.45,8073,95.23,12.46,1.8241
2013-01-24,1494.82,367.65,8064.5,95.95,12.69,1.8498
2013-01-25,1502.96,365.2,7997.75,95.88,12.89,1.9487
2013-01-28,1500.18,366.15,8015.75,96.44,13.57,1.9613
2013-01-29,1507.84,369.15,8068.5,97.57,13.31,1.9991
2013-01-30,1501.96,375,8190.75,97.94,14.32,1.992
2013-01-31,1498.11,373.2,8128.25,97.49,14.28,1.9849
2013-02-01,1513.17,378.45,8254.5,97.77,12.9,2.0149
2013-02-04,1495.71,376.85,8267.25,96.17,14.67,1.9548
2013-02-05,1511.29,377,8232.25,96.64,13.72,1.998
2013-02-06,1512.12,374.05,8207.75,96.62,13.41,1.9603
2013-02-07,1509.39,372.7,8164.5,95.83,13.5,1.9568
2013-02-08,1517.93,375.95,8259.5,95.72,13.02,1.9499
2013-02-11,1517.01,372.25,8165,97.03,12.94,1.9635
2013-02-12,1519.43,374.4,8199.25,97.51,12.64,1.977
2013-02-13,1520.33,374.25,8190.25,97.01,12.98,2.0277
2013-02-14,1521.38,373.75,8205.25,97.31,12.66,1.9974
2013-02-15,1519.79,373.7,8172,95.86,12.46,2.0017
2013-02-18,NA,NA,8085.25,NA,NA,2.0017
2013-02-19,1530.94,364.95,8015.75,96.66,12.31,2.0278
2013-02-20,1511.95,360.8,7925.5,94.46,14.68,2.0087
2013-02-21,1502.42,355.3,7832.25,92.84,15.22,1.9766
2013-02-22,1515.6,353.3,7773.25,93.13,14.17,1.9619
2013-02-25,1487.85,354.3,7811.5,93.11,18.99,1.8637
2013-02-26,1496.94,356.65,7832.5,92.63,16.87,1.8808
2013-02-27,1515.99,354.5,7841,92.76,14.73,1.9014
2013-02-28,1514.68,352.75,7784,92.05,15.51,1.8756
2013-03-01,1518.2,348.15,7673,90.68,15.36,1.8412
2013-03-04,1525.2,348.3,7695,90.12,14.01,1.8755
2013-03-05,1539.79,349.65,7740.75,90.82,13.48,1.8978
2013-03-06,1541.46,347.4,7658,90.43,13.53,1.9375
2013-03-07,1544.26,350.15,7734,91.56,13.06,1.9965
2013-03-08,1551.18,349.15,7710.5,91.95,12.59,2.0427
2013-03-11,1556.22,350,7725.25,92.06,11.56,2.0576
2013-03-12,1552.48,353.8,7797.75,92.54,12.27,2.0156
2013-03-13,1554.52,350.95,7758,92.52,11.83,2.0209
2013-03-14,1563.23,352.35,7775.25,93.03,11.3,2.0296
2013-03-15,1560.7,350.8,7724.5,93.45,11.3,1.9895
2013-03-18,1552.1,341.7,7542,93.74,13.36,1.9546
2013-03-19,1548.34,339.55,7493.75,92.16,14.39,1.9017
2013-03-20,1558.71,343.55,7584.5,92.96,12.67,1.9581
2013-03-21,1545.8,342.3,7548.25,92.45,13.99,1.9112
2013-03-22,1556.89,345.4,7621.75,93.71,13.57,1.925
2013-03-25,1551.69,343.5,7586,94.81,13.74,1.9198
2013-03-26,1563.77,343.25,7592.75,96.34,12.77,1.9094
2013-03-27,1562.85,344.35,7576.75,96.58,13.15,1.8454
2013-03-28,1569.19,340.2,7509.75,97.23,12.7,1.8487
2013-03-29,NA,NA,NA,NA,NA,1.8486
2013-04-01,1562.17,337.45,NA,97.07,13.58,1.8314
2013-04-02,1570.25,337.85,7435.5,97.19,12.78,1.859
2013-04-03,1553.69,333.3,7357.5,94.45,14.21,1.8106
2013-04-04,1559.98,335.15,7411.75,93.26,13.89,1.7625
2013-04-05,1553.28,334.4,7377,92.7,13.92,1.7128
2013-04-08,1563.07,337.1,7420,93.36,13.19,1.746
2013-04-09,1568.61,344.15,7601.5,94.2,12.84,1.7502
2013-04-10,1587.73,341.8,7545,94.64,12.36,1.8034
2013-04-11,1593.37,343.35,7579,93.51,12.24,1.7887
2013-04-12,1588.85,335,7374.9,91.29,12.06,1.7208
2013-04-15,1552.36,327.3,7168.25,88.71,17.27,1.6798
2013-04-16,1574.57,330.55,7266.5,88.72,13.96,1.7224
2013-04-17,1552.01,318.75,7047.5,86.68,16.51,1.695
2013-04-18,1541.61,320.45,7061,87.73,17.56,1.6847
2013-04-19,1555.25,314.85,6961,88.01,14.97,1.7049
2013-04-22,1562.5,313.1,6906.5,88.76,14.39,1.6929
2013-04-23,1578.78,309.3,6842,89.18,13.48,1.7065
2013-04-24,1578.79,315.7,7000.75,91.43,13.61,1.7047
2013-04-25,1585.16,323.7,7149,93.64,13.62,1.708
2013-04-26,1582.24,318.45,6998,93,13.61,1.6633
2013-04-29,1593.61,322.55,7120.5,94.5,13.71,1.6701
2013-04-30,1597.57,318.75,7021.25,93.46,13.52,1.6717
2013-05-01,1582.7,308.25,6761.75,91.03,14.49,1.629
2013-05-02,1597.59,310.45,6818,93.99,13.59,1.6255
2013-05-03,1614.42,331.35,7243.75,95.61,12.85,1.7382
2013-05-06,1617.5,331,NA,96.16,12.66,1.7588
2013-05-07,1625.96,330.05,7238.75,95.62,12.83,1.7778
2013-05-08,1632.69,337.1,7394.25,96.62,12.66,1.7665
2013-05-09,1626.67,334.15,7331,96.39,13.13,1.8109
2013-05-10,1633.7,335.6,7355.5,96.04,12.59,1.8973
2013-05-13,1633.77,336.2,7388.5,95.17,12.55,1.9199
2013-05-14,1650.34,329.05,7216,94.21,12.77,1.974
2013-05-15,1658.78,326.7,7169.5,94.3,12.81,1.9347
2013-05-16,1650.47,329.2,7250.75,95.16,13.07,1.8809
2013-05-17,1667.47,332.1,7274.5,96.02,12.45,1.9506
2013-05-20,1666.29,335.7,7367.25,96.71,13.02,1.9647
2013-05-21,1669.16,333.9,7338.5,96.16,13.37,1.9263
2013-05-22,1655.35,337.75,7444.5,94.28,13.82,2.0395
2013-05-23,1650.51,329.95,7270.5,94.25,14.07,2.0157
2013-05-24,1649.6,329.15,7269.75,94.15,13.99,2.0081
2013-05-27,NA,NA,NA,NA,NA,2.0081
2013-05-28,1660.06,331.15,7290.75,95.01,14.48,2.1652
2013-05-29,1648.36,329.1,7232,93.13,14.83,2.1153
2013-05-30,1654.41,331.55,7286.75,93.61,14.53,2.111
2013-05-31,1630.74,329.25,7280.75,91.97,16.3,2.1282
2013-06-03,1640.42,333.05,7309.25,93.45,16.28,2.1193
2013-06-04,1631.38,336.9,7423.25,93.31,16.27,2.1462
2013-06-05,1608.9,337.15,7422.25,93.74,17.5,2.0892
2013-06-06,1622.56,331.9,7301.25,94.76,16.63,2.0769
2013-06-07,1643.38,326.85,7198,96.03,15.14,2.1718
2013-06-10,1642.81,324.1,7128.75,95.77,15.44,2.2097
2013-06-11,1626.13,319.5,7030.5,95.38,17.07,2.1846
2013-06-12,1612.52,322.55,7087,95.88,18.59,2.228
2013-06-13,1636.36,318.5,7018.5,96.69,16.41,2.1489
2013-06-14,1626.73,320.15,7056.25,97.85,17.15,2.1295
2013-06-17,1639.04,319.75,7047.75,97.77,16.8,2.1817
2013-06-18,1651.81,315.5,6969.75,98.44,16.61,2.1854
2013-06-19,1628.93,314.1,6925.75,98.24,16.64,2.3527
2013-06-20,1588.19,306.2,6738.5,95.4,20.49,2.4144
2013-06-21,1592.43,309.55,6785,93.69,18.9,2.531
2013-06-24,1573.09,302.45,6637.75,95.18,20.11,2.5368
2013-06-25,1588.03,307.25,6763,95.32,18.47,2.6082
2013-06-26,1603.26,304.1,6704.5,95.5,17.21,2.5353
2013-06-27,1613.2,305.25,6726.75,97.05,16.86,2.4721
2013-06-28,1606.28,305.05,6731,96.56,16.86,2.4857
2013-07-01,1614.96,315.5,6980.5,97.99,16.37,2.4765
2013-07-02,1614.08,314.2,6918,99.6,16.44,2.4693
2013-07-03,1615.41,317.4,6996,101.24,16.2,2.5032
2013-07-04,NA,NA,6954.5,NA,NA,2.5032
2013-07-05,1631.89,308,6782.5,103.22,14.89,2.7391
2013-07-08,1640.46,311.15,6820,103.14,14.78,2.6356
2013-07-09,1652.32,307.6,6725.5,103.53,14.35,2.634
2013-07-10,1652.62,310.1,6818,106.52,14.21,2.6238
2013-07-11,1675.02,318.35,6992,104.91,14.01,2.5721
2013-07-12,1680.19,317.05,6939.75,105.95,13.84,2.5821
2013-07-15,1682.5,316.1,6892.75,106.32,13.79,2.5372
2013-07-16,1676.26,319.95,6981.5,106,14.42,2.5317
2013-07-17,1680.91,314.05,6869.75,106.48,13.78,2.4888
2013-07-18,1689.37,314.25,6886.5,108.04,13.77,2.5284
2013-07-19,1692.09,315,6908.5,108.05,12.54,2.4839
2013-07-22,1695.53,318.95,7016.5,106.91,12.29,2.4804
2013-07-23,1692.39,319.8,7023,107.23,12.66,2.5049
2013-07-24,1685.94,318.15,7040,105.39,13.18,2.588
2013-07-25,1690.25,318.85,6997,105.49,12.97,2.5712
2013-07-26,1691.65,310.9,6848,104.7,12.72,2.5624
2013-07-29,1685.33,311.65,6865,104.55,13.39,2.6023
2013-07-30,1685.96,304.2,6725,103.08,13.39,2.6101
2013-07-31,1685.73,311.85,6872.5,105.03,13.45,2.5762
2013-08-01,1706.87,316.6,6990.25,107.89,12.94,2.706
2013-08-02,1709.67,317.25,6989.5,106.94,11.98,2.596
