"date","SPY","XLB","XLE","XLF","XLI","XLK","XLP","XLU","XLV","XLY"
2013-10-28,52.92,31.595,176.23,22.01,43.335,16.8981,48.69,16.805,42.57,19.56
2013-10-29,53.27,31.78,177.17,22.0545,43.64,16.9468,48.83,16.9125,42.94,19.5875
2013-10-30,52.98,31.625,176.29,21.92,43.345,16.8778,48.61,16.88,42.57,19.46
2013-10-31,52.77,31.705,175.79,21.885,43.195,16.6991,48.62,16.825,42.345,19.39
2013-11-01,53.115,31.78,176.21,21.835,43.04,16.743,48.97,16.83,42.51,19.53
2013-11-04,53.16,31.89,176.83,21.9225,43.575,16.7511,49.15,16.895,42.55,19.5705
2013-11-05,52.98,31.89,176.27,21.83,43.18,16.6626,49.1,16.85,42.63,19.43
2013-11-06,52.86,31.81,177.17,21.98,43.3075,16.7397,49.24,17.02,43.09,19.695
2013-11-07,52.39,31.15,174.93,21.69,42.64,16.553,48.72,16.7975,42.46,19.51
2013-11-08,53.16,31.645,177.29,22.0925,43.275,16.9387,49.38,16.95,42.67,19.475
2013-11-11,53.29,31.695,177.32,22.085,43.355,16.9427,49.34,16.97,42.535,19.47
2013-11-12,53.26,31.64,176.96,22.0145,42.955,16.7844,49.36,17.015,42.61,19.305
2013-11-13,53.56,32.14,178.38,22.135,43.33,16.9265,49.649,17.16,42.97,19.4
2013-11-14,54.005,32.365,179.27,22.32,43.59,17.0767,49.84,17.1125,43.28,19.57
2013-11-15,54.32,32.475,180.05,22.4625,43.83,17.1579,50.01,17.15,43.33,19.6825
2013-11-18,54.08,32.22,179.42,22.325,43.495,17.1498,50.085,17.085,43.195,19.66
2013-11-19,54.14,32.08,179.03,22.255,43.57,17.1742,49.73,17.025,43.04,19.515
2013-11-20,54.3,31.915,178.47,22.075,43.465,17.1214,49.51,16.97,42.86,19.3
2013-11-21,54.521,32.245,179.91,22.255,43.88,17.3682,49.91,17.115,42.935,19.345
2013-11-22,55.25,32.425,180.81,22.37,44.115,17.4502,50.35,17.08,43.16,19.33
2013-11-25,55.47,32.455,180.63,22.23,43.715,17.4746,50.24,17.08,43.09,19.255
2013-11-26,55.31,32.645,180.68,22.175,43.605,17.4584,50.34,17.14,43.05,19.065
2013-11-27,55.29,32.77,181.12,22.19,43.31,17.5071,50.54,17.275,43.08,19.025
2013-11-29,55.26,32.8,181,22.17,43.22,17.4421,50.4,17.345,43.01,19.015
2013-12-02,55.28,32.645,180.53,22.115,43.25,17.434,50.19,17.29,42.78,18.935
2013-12-03,54.8,32.335,179.75,21.855,43.355,17.2554,49.76,17.33,42.99,19.03
2013-12-04,54.61,32.26,179.73,21.96,43.215,17.296,49.56,17.345,42.89,19.115
2013-12-05,54.51,32.295,178.94,21.835,43.07,17.1336,49.58,17.29,42.5,18.96
2013-12-06,55.22,32.565,180.94,22.135,43.205,17.369,50.34,17.41,43.08,19.22
2013-12-09,55.33,32.54,181.4,22.25,43.265,17.4421,50.47,17.465,43.23,19.105
2013-12-10,55.11,32.56,180.75,22.315,43.135,17.3772,50.36,17.43,42.86,18.915
2013-12-11,54.16,32.26,178.72,21.935,42.525,17.1417,49.57,17.27,42.93,18.76
2013-12-12,53.77,32.16,178.13,21.89,42.705,17.1417,49.62,17.155,42.34,18.785
2013-12-13,53.81,32.24,178.11,21.995,42.565,17.1579,49.77,17.1,42.27,18.755
2013-12-16,53.91,32.45,179.216,22.085,42.935,17.2635,50.24,17.27,42.26,18.855
2013-12-17,53.65,32.365,178.65,22.23,42.6899,17.1498,50.22,17.265,42.06,18.82
2013-12-18,54.98,32.845,181.7,22.5,43.335,17.5477,51.06,17.4,42.76,19.07
2013-12-19,54.86,32.825,181.49,22.535,43.46,17.5233,51.11,17.43,42.68,18.93
2013-12-20,54.91,32.83,181.56,22.465,43.335,17.5436,51.26,17.48,42.55,18.915
2013-12-23,55.12,32.975,182.53,22.575,43.38,17.6289,51.46,17.71,42.51,18.84
2013-12-24,55.02,33.045,182.93,22.82,43.62,17.6614,51.7,17.76,42.57,18.915
2013-12-26,55.43,33.29,183.855,22.945,43.93,17.702,52.06,17.805,42.74,18.83
2013-12-27,55.38,33.135,183.845,23.015,44.145,17.6939,52,17.79,42.84,18.905
2013-12-30,55.47,33.285,183.82,23.03,43.83,17.6614,51.95,17.755,42.95,18.95
2013-12-31,55.44,33.415,184.69,23.11,44.255,17.7507,52.26,17.87,42.98,18.985
2014-01-02,55.13,33.26,182.92,22.925,43.625,17.6532,51.53,17.695,42.45,18.695
2014-01-03,55.26,33.17,182.885,22.87,43.465,17.7751,51.67,17.61,42.37,18.635
2014-01-06,55.03,32.965,182.36,22.745,43.525,17.7913,51.37,17.58,42.21,18.665
2014-01-07,55.61,33.165,183.48,22.705,43.855,17.7954,51.69,17.74,42.44,18.83
2014-01-08,56.1,33.075,183.52,22.84,43.55,17.8563,51.6,17.74,42.12,18.73
2014-01-09,56.52,33.07,183.64,22.75,43.415,17.9212,51.85,17.625,42.34,18.84
2014-01-10,56.74,33.17,184.14,22.82,43.45,17.8887,51.93,17.66,42.4,19.11
2014-01-13,56.28,32.505,181.685,22.51,42.585,17.6208,51.3,17.47,42.16,18.915
2014-01-14,56.99,32.785,183.67,22.825,43.14,17.7669,51.84,17.765,42.38,18.94
2014-01-15,56.94,32.865,184.66,22.965,43.015,17.9781,52.21,17.98,42.39,18.905
2014-01-16,57.08,32.69,184.42,23.02,43.075,17.8644,52.08,17.975,42.4,19.035
2014-01-17,57.02,32.545,183.635,22.965,43.005,17.8075,51.82,17.875,42.07,19.03
2014-01-21,57.35,32.515,184.18,23.105,43.36,17.8238,51.87,17.965,42.23,19.24
2014-01-22,57.4,32.6,184.3,22.88,43.56,17.8319,52.03,17.945,42.23,19.26
2014-01-23,57,32.37,182.79,22.54,43.065,17.5396,51.41,17.91,41.86,19.205
2014-01-24,55.66,31.75,178.89,21.935,42.1649,17.1417,49.81,17.565,41.48,18.99
2014-01-27,55.21,31.625,178.01,21.845,42.015,17.0361,49.86,17.4,41.31,19.035
2014-01-28,55.95,31.845,179.07,21.97,42.335,17.2635,50.33,17.295,41.63,19.105
2014-01-29,55.44,31.335,177.35,22.06,42.1,17.0605,49.79,17.16,40.9,19.095
2014-01-30,56.45,31.86,179.23,22.165,42.235,17.3041,50.28,17.37,40.96,19.39
2014-01-31,55.96,31.41,178.18,22.02,41.69,17.1011,50.03,17.41,40.76,19.55
2014-02-03,54.86,30.585,174.17,21.505,40.945,16.6707,48.64,17.045,39.88,19.395
2014-02-04,55.4,30.96,175.385,21.695,41.365,16.8331,48.95,17.11,40.09,19.28
2014-02-05,55.09,31,175.17,21.72,40.96,16.8169,48.93,17.125,40.12,19.195
2014-02-06,55.4,31.655,177.48,22.045,41.57,17.0767,49.61,17.315,40.55,19.335
2014-02-07,56.35,32.045,179.68,22.35,42.02,17.2878,50.47,17.55,40.93,19.44
2014-02-10,56.82,32.025,180.01,22.46,41.815,17.3041,50.15,17.585,41.09,19.585
2014-02-11,57.59,32.26,181.98,22.72,42.36,17.4827,50.71,17.8,41.57,19.77
2014-02-12,57.59,32.29,182.07,22.68,42.26,17.4827,51,17.87,41.39,19.795
2014-02-13,58,32.39,183.01,22.875,42.46,17.5477,51.04,18,41.6,20.01
2014-02-14,58.21,32.585,184.02,23.06,43.015,17.572,51.37,18.035,41.84,20.14
2014-02-18,58.75,32.625,184.24,23.075,43.21,17.6045,51.33,18.045,41.6,20.21
2014-02-19,58.39,32.36,183.02,22.915,43.265,17.3609,50.85,17.985,41.51,20.095
2014-02-20,58.92,32.535,184.1,23.155,43.55,17.4096,51.33,18.045,41.69,20.25
2014-02-21,58.81,32.6,183.89,23.095,43.205,17.4421,51.39,17.975,41.6,20.275
2014-02-24,59.25,32.735,184.91,23.015,43.855,17.572,51.78,18.045,41.75,20.225
2014-02-25,59.1,32.965,184.84,23.1,43.835,17.4665,51.61,17.995,41.91,20.2
2014-02-26,59.1,33.15,184.85,23.275,43.56,17.4421,51.66,18.01,41.87,20.135
2014-02-27,59.44,33.285,185.82,23.46,43.605,17.5314,51.96,18.155,42.06,20.085
2014-02-28,59.44,33.42,186.29,23.54,43.825,17.6208,52.06,18.175,42.35,20.225
2014-03-03,59,33.105,184.98,23.485,43.545,17.4827,51.71,17.98,42.12,20.025
2014-03-04,60.12,33.52,187.58,23.855,44.02,17.84,52.46,18.215,42.69,20.17
2014-03-05,59.97,33.66,187.75,23.91,43.61,18.0268,52.53,18.24,42.55,20.035
2014-03-06,59.6,33.745,188.18,24,43.925,18.0836,52.83,18.265,42.54,19.935
2014-03-07,59.45,33.695,188.26,23.895,44.01,18.1648,53,18.21,42.66,19.995
2014-03-10,59.7,33.605,188.16,23.875,44.08,18.1729,52.77,18.18,42.7,19.945
2014-03-11,59.58,33.41,187.23,23.63,43.58,18.0511,52.39,18.14,42.68,19.89
2014-03-12,59.57,33.36,187.28,23.62,43.585,18.0187,52.29,18.17,42.77,20.14
2014-03-13,58.76,32.955,185.18,23.45,43.15,17.8157,51.55,17.925,42.56,20.35
2014-03-14,58.44,32.925,184.66,23.45,43.19,17.702,51.35,17.815,42.58,20.445
2014-03-17,59.01,33.145,186.33,23.64,43.42,17.8887,51.98,18.025,42.83,20.58
2014-03-18,59.64,33.29,187.66,23.775,43.785,17.9781,52.26,18.26,42.92,20.55
2014-03-19,59.46,33.07,186.66,23.565,43.455,17.9699,51.72,18.185,42.59,20.225
2014-03-20,59.46,33.155,187.747,23.88,43.625,18.2541,51.87,18.325,42.74,20.27
2014-03-21,58.18,32.84,186.2,23.685,43.53,18.1892,51.65,18.155,42.5,20.255
2014-03-24,57.53,32.51,185.43,23.5,43.44,18.1811,51.48,18.14,42.46,20.31
2014-03-25,58.04,32.315,186.31,23.63,43.83,18.1648,51.95,18.25,42.77,20.395
2014-03-26,58.06,32.055,184.97,23.29,43.625,17.9781,51.42,18.03,42.67,20.31
2014-03-27,57.93,31.9,184.58,23.225,43.98,17.8806,51.35,17.965,42.64,20.475
2014-03-28,57.71,32.14,185.49,23.385,44.53,17.9537,51.73,18.035,42.75,20.505
2014-03-31,58.49,32.36,187.01,23.64,44.53,18.1405,52.33,18.175,43.06,20.73
2014-04-01,58.855,32.81,188.25,23.77,44.795,18.1729,52.7,18.39,42.99,20.585
2014-04-02,59.12,33.03,188.88,23.945,44.955,18.2135,53.07,18.4,43.04,20.555
2014-04-03,58.99,32.87,188.63,23.975,45.245,18.1811,53.15,18.31,43.09,20.62
2014-04-04,58.01,32.325,186.4,23.67,45.08,18.0024,52.54,17.96,42.95,20.73
2014-04-07,57.43,31.695,184.34,23.325,44.325,17.7263,51.79,17.82,42.99,20.695
2014-04-08,56.96,32.015,185.1,23.415,44.77,17.7507,51.79,17.98,43.21,20.99
2014-04-09,58.18,32.36,187.09,23.77,44.975,17.905,52.45,18.22,43.4,20.945
2014-04-10,56.24,31.555,183.155,23.295,44.35,17.4908,51.41,17.8,42.97,20.865
2014-04-11,55.71,31.12,181.51,23.015,44.225,17.2797,50.9,17.6,42.75,20.845
2014-04-14,56.02,31.365,182.9401,23.2,44.83,17.4178,51.19,17.775,43.09,20.97
2014-04-15,56.62,31.405,184.2,23.34,45.43,17.5802,51.55,17.865,43.2,21.26
2014-04-16,56.9,31.845,186.125,23.685,45.975,17.7182,52.34,18.04,43.62,21.415
2014-04-17,56.89,31.885,186.39,23.76,46.395,17.7507,52.75,18.015,43.63,21.15
2014-04-21,57.57,31.97,187.04,23.765,46.71,17.7345,52.9,18.085,43.65,21.125
2014-04-22,58.2,32.245,187.89,23.85,46.635,17.8564,52.93,18.16,43.63,21.155
2014-04-23,57.91,32.095,187.45,23.855,46.88,17.8969,53.13,17.965,43.56,21.165
2014-04-24,57.82,32.27,187.83,23.75,46.895,17.8887,53.03,18.105,43.73,21.31
2014-04-25,57.39,31.72,186.29,23.58,46.615,17.7426,52.51,17.875,43.79,21.555
2014-04-28,57.73,31.64,186.875,23.48,46.695,17.637,52.54,18.045,44.29,21.66
2014-04-29,58.07,31.785,187.75,23.645,46.91,17.8075,52.68,18.17,44.1,21.57
2014-04-30,58.12,31.92,188.31,23.835,46.87,17.8319,53.03,18.225,44.24,21.605
2014-05-01,58.25,32.045,188.325,23.685,46.765,17.8644,52.9,18.245,44.2,21.695
2014-05-02,57.75,32.125,188.06,23.775,46.86,17.8563,52.82,18.195,44.2,21.25
2014-05-05,58.13,32.155,188.42,23.905,47.08,17.7832,52.93,18.29,44.1,21.44
2014-05-06,57.62,31.695,186.78,23.785,47.15,17.5314,52.53,18.085,43.82,21.335
2014-05-07,57.78,31.655,187.88,23.97,47.56,17.7669,52.98,18.095,44.24,21.68
2014-05-08,57.47,31.745,187.675,23.875,46.88,17.8157,52.97,18.145,44.3,21.445
2014-05-09,57.82,31.92,187.96,23.875,46.835,17.8075,53.01,18.165,44.51,21.13
2014-05-12,58.41,32.32,189.785,24.18,47.165,17.9862,53.8,18.41,44.55,20.935
2014-05-13,58.5,32.23,189.96,24.2,47.34,17.9699,53.89,18.42,44.64,20.985
2014-05-14,58.54,31.87,189.06,24.205,47.36,17.84,53.49,18.335,44.4,21.09
2014-05-15,57.95,31.64,187.4,23.865,46.82,17.637,53.02,18.225,44.01,21.005
2014-05-16,58.15,31.875,188.05,23.95,46.7,17.6573,53.09,18.34,44.28,21.07
2014-05-19,58.51,32.02,188.74,24.05,46.845,17.7507,53.3,18.46,44.19,20.745
2014-05-20,58.14,31.73,187.55,23.92,46.71,17.6451,52.59,18.355,44.03,20.745
2014-05-21,58.63,32.115,189.13,24.03,47.215,17.7588,53.11,18.48,44.28,20.76
2014-05-22,58.98,32.285,189.59,24.085,47.17,17.84,53.21,18.515,44.21,20.93
2014-05-23,59.01,32.54,190.35,24.29,47.075,17.8969,53.55,18.67,44.28,20.88
2014-05-27,59.33,32.71,191.52,24.29,47.205,18.0511,53.83,18.83,44.4,21.045
2014-05-28,59.16,32.675,191.38,24.3,47.285,18.0187,53.87,18.78,44.34,21.17
2014-05-29,59.63,32.81,192.37,24.545,47.69,18.0593,54.09,18.89,44.69,21.23
2014-05-30,59.79,32.84,192.68,24.54,47.655,18.0999,54.05,18.91,45.04,21.37
2014-06-02,59.87,32.95,192.895,24.64,47.595,18.1486,54.28,18.88,44.93,21.365
2014-06-03,59.98,32.89,192.8,24.585,47.76,18.1729,54.22,18.85,44.77,21.445
2014-06-04,60.15,33.05,193.19,24.625,47.735,18.2217,54.21,18.885,44.93,21.435
2014-06-05,60.22,33.265,194.45,24.74,48.01,18.3922,54.76,19.01,45.11,21.615
2014-06-06,60.16,33.46,195.375,24.86,48.405,18.514,55.31,19.095,45.23,21.54
2014-06-09,59.85,33.47,195.58,24.795,48.48,18.5952,55.59,19.155,45.16,21.395
2014-06-10,60.05,33.405,195.6,24.83,48.4,18.5871,55.46,19.165,45.16,21.345
2014-06-11,59.98,33.305,194.92,24.69,48.585,18.4653,55.05,19.12,45.04,21.075
2014-06-12,59.68,32.88,193.54,24.48,48.745,18.3516,54.31,18.955,44.72,21.14
2014-06-13,59.63,32.895,194.13,24.575,49.21,18.3597,54.5,19.065,44.71,21.275
2014-06-16,59.75,32.97,194.29,24.52,49.505,18.2704,54.44,19.065,44.88,21.42
2014-06-17,59.72,33.1,194.83,24.57,49.47,18.4571,54.59,19.11,44.88,21.39
2014-06-18,60.2,33.35,196.255,24.835,49.845,18.5627,54.9,19.21,45.41,21.875
2014-06-19,60.4,33.27,196.48,24.785,50.2,18.5383,55.04,19.175,45.67,22.055
2014-06-20,60.68,33.04,195.94,24.82,50.465,18.5383,55.02,19.045,45.22,21.735
2014-06-23,60.45,33.08,195.88,24.855,50.645,18.5789,54.7,19.1,44.97,21.66
2014-06-24,60.49,33,194.7,24.62,49.58,18.4571,54.15,19,44.81,21.725
2014-06-25,61.15,33.28,195.58,24.815,49.955,18.4734,54.2,19.075,44.74,21.805
2014-06-26,61.23,33.305,195.44,24.81,50.01,18.4084,54.16,19.055,44.58,21.87
2014-06-27,61.07,33.385,195.82,24.7325,50.01,18.4815,54.29,19.17,44.655,21.955
2014-06-30,60.83,33.37,195.72,24.82,50.05,18.4653,54.06,19.175,44.62,22.13
2014-07-01,61.6,33.725,197.03,24.88,50.08,18.5789,54.39,19.37,44.72,21.91
2014-07-02,62.07,33.775,197.23,24.91,50.005,18.5627,54.3,19.39,44.84,21.485
2014-07-03,62.32,34.035,198.2,25.07,50.195,18.7089,54.75,19.475,45.09,21.25
2014-07-07,61.85,33.825,197.51,24.86,49.81,18.6277,54.36,19.495,45.16,21.35
2014-07-08,61.27,33.495,196.24,24.795,49.73,18.4653,53.99,19.32,45.07,21.495
2014-07-09,61.53,33.9,197.12,24.88,50.06,18.514,54.08,19.415,45.27,21.435
2014-07-10,61.49,33.585,196.34,24.77,49.58,18.3922,53.76,19.36,45.2,21.58
2014-07-11,61.62,33.695,196.61,24.815,49.2,18.4247,54.07,19.46,45.26,21.415
2014-07-14,61.82,33.79,197.6,24.8,49.625,18.5383,54.38,19.6,45.42,21.17
2014-07-15,61.29,33.675,197.23,24.75,49.41,18.6683,54.41,19.565,45.02,21.28
2014-07-16,61.09,33.76,197.96,24.92,50.16,18.6358,54.64,19.745,45.03,21.35
2014-07-17,60.42,33.44,195.71,24.815,49.35,18.3922,53.79,19.49,44.75,21.155
2014-07-18,61.4099,33.7499,197.7099,24.97,49.4949,18.6033,54.24,19.7249,45.2,21.37
2014-07-21,61.16,33.595,197.34,24.9,49.57,18.5546,54.21,19.7,44.99,21.35
2014-07-22,61.69,33.735,198.2,24.935,49.925,18.6114,54.41,19.865,44.91,21.305
2014-07-23,62.19,33.71,198.64,25.04,50.245,18.652,54.19,19.9,44.85,21.325
2014-07-24,62.06,33.785,198.65,25.01,50.29,18.6926,53.93,19.885,44.97,21.39
2014-07-25,61.83,33.41,197.72,25.055,49.92,18.5871,53.79,19.86,44.79,21.22
2014-07-28,61.89,33.475,197.8,25.12,49.8,18.5952,53.52,19.895,44.56,21.515
2014-07-29,61.94,33.38,196.95,24.94,49.675,18.4977,52.85,19.855,44.36,21.315
2014-07-30,62.19,33.565,196.98,24.81,49.38,18.5789,52.9,19.875,43.89,20.955
2014-07-31,60.91,32.945,193.09,24.325,48.315,18.1973,51.83,19.5,43.1399,20.625
2014-08-01,60.96,32.825,192.5,24.345,47.925,18.043,51.78,19.3945,43.47,20.705
2014-08-04,61.22,33.145,193.89,24.635,48.73,18.1892,51.96,19.5325,43.61,20.5925
2014-08-05,60.63,32.915,192.01,24.38,47.665,18.0024,51.65,19.35,43.42,20.345
2014-08-06,60.6,32.845,192.07,24.56,47.805,18.0755,51.39,19.29,43.79,20.085
2014-08-07,59.82,32.675,191.03,24.345,47.505,17.9943,51.44,19.21,43.43,20.315
2014-08-08,60.53,33.18,193.24,24.6,48.3,18.1729,52.17,19.335,43.87,20.72
2014-08-11,60.5,33.33,193.795,24.575,48.305,18.1892,52.38,19.43,44.18,20.645
2014-08-12,60.45,33.245,193.53,24.6525,47.95,18.2298,52.26,19.42,44.15,20.63
2014-08-13,61.18,33.365,194.84,24.79,48.105,18.311,52.77,19.61,44.28,20.725
2014-08-14,61.9,33.625,195.76,24.79,47.83,18.4247,53,19.645,44.46,20.905
2014-08-15,61.96,33.56,195.72,24.865,48.185,18.3353,52.89,19.645,44.52,20.985
2014-08-18,62.44,33.87,197.36,25.11,48.315,18.5383,53.69,19.83,44.78,20.93
2014-08-19,62.85,34.125,198.39,25.185,48.685,18.5708,53.82,19.955,44.9,21.195
2014-08-20,62.84,34.285,198.92,25.22,48.79,18.6195,54.39,19.955,44.87,21.24
2014-08-21,62.93,34.255,199.5,25.185,48.83,18.8388,54.34,20.05,44.95,21.29
2014-08-22,62.99,34.32,199.19,25.085,48.505,18.7738,54.15,20.055,44.84,21.225
2014-08-25,63.47,34.42,200.2,25.18,48.935,18.9362,54.36,20.075,45.09,21.37
2014-08-26,63.7,34.425,200.33,25.205,49.185,18.9768,54.18,20.085,45.06,21.115
2014-08-27,63.65,34.46,200.25,25.205,49.085,18.9362,54.15,20.08,45.08,21.345
2014-08-28,63.63,34.415,200.14,25.225,49.095,18.8794,54.07,20.05,45.1,21.5
2014-08-29,63.86,34.41,200.71,25.265,49.37,18.9687,54.02,20.14,45.13,21.64
2014-09-02,63.83,34.475,200.61,25.18,48.745,19.0418,54.2,20.145,45.15,21.445
2014-09-03,64.12,34.385,200.5,25.22,48.875,19.0093,54.13,20.035,45.18,21.55
2014-09-04,63.8,34.515,200.2101,25.22,48.215,19.0256,54.15,20.025,45.32,21.54
2014-09-05,64.17,34.63,201.11,25.33,48.54,19.0499,54.33,20.145,45.58,21.81
2014-09-08,64.18,34.485,200.59,25.23,47.785,19.058,54.28,20.175,45.24,21.68
2014-09-09,64.01,34.14,199.32,25.025,47.575,18.8632,54.11,20.03,45.13,21.43
2014-09-10,64.46,34.26,200.07,25.025,47.46,18.9606,54.15,20.15,45.35,21.335
2014-09-11,64.28,34.275,200.3,24.99,47.49,19.0093,54.17,20.195,45.37,21.515
2014-09-12,63.81,34.175,199.13,24.875,46.78,18.9931,53.99,20.11,45.05,21.13
2014-09-15,63.64,34.035,198.981,24.91,47.11,18.985,53.97,19.99,45.27,21.195
2014-09-16,64.51,34.21,200.48,25.025,47.68,19.0662,54.27,20.14,45.61,21.465
2014-09-17,64.56,34.195,200.75,25.175,47.42,19.1474,54.48,20.18,45.51,21.425
2014-09-18,65.04,34.345,201.82,25.345,47.175,19.3341,54.74,20.3,45.6,21.27
2014-09-19,64.88,34.245,200.7,25.22,46.895,19.2042,54.43,20.17,45.43,21.27
2014-09-22,64.53,33.765,199.15,25.21,46.205,19.0743,53.82,20.035,45.35,21.11
2014-09-23,64.15,33.475,198.01,25.08,46.07,18.9444,53.38,19.99,44.95,21.05
2014-09-24,65.27,33.855,199.56,25.34,46.11,19.0499,53.66,20.12,45.53,20.975
2014-09-25,64.2,33.36,196.34,24.955,45.405,18.7332,52.82,19.68,44.93,20.85
2014-09-26,64.4,33.705,197.9,25.2,45.9905,18.9119,53.31,19.895,45.1,20.88
2014-09-29,64.26,33.53,197.54,25.095,45.885,18.8469,53.23,19.89,45.09,21.015
2014-09-30,63.91,33.345,197.02,24.795,45.31,18.8144,53.15,19.95,45.11,21.045
2014-10-01,63.24,32.9,194.35,24.21,44.385,18.5871,52.15,19.64,44.825,21.165
2014-10-02,63.11,33.05,194.38,24.15,44.155,18.6358,52.09,19.63,44.91,21.135
2014-10-03,64.41,33.475,196.52,24.22,44.085,18.9038,52.8,19.79,45.44,21.27
2014-10-06,64.11,33.295,196.29,24.215,44.135,18.8469,52.64,19.795,45.46,21.27
2014-10-07,63.09,32.8,193.26,23.79,43.56,18.5275,51.36,19.485,45.19,21.24
2014-10-08,64.7,33.315,196.64,24.1,43.985,18.8794,52.28,19.855,45.85,21.72
2014-10-09,63.36,32.56,192.74,23.51,42.37,18.4815,51.07,19.525,45.39,21.365
2014-10-10,62.97,32.275,190.54,23.15,41.775,18.3353,50.32,19.025,45.61,21.465
2014-10-13,61.48,31.62,187.4099,22.555,40.485,18.1729,49.54,18.815,44.98,21.445
2014-10-14,61.02,31.85,187.7,22.625,39.975,18.246,50.23,18.845,44.96,21.64
2014-10-15,60.52,31.585,186.43,22.78,40.28,17.8969,50.11,18.715,44.42,21.355
2014-10-16,60.21,31.62,186.27,23.005,41,17.8969,50.48,18.605,44.09,21.375
2014-10-17,61.17,31.97,188.47,23.31,41.35,18.1242,51.48,18.825,44.63,21.5
2014-10-20,61.91,32.415,190.3,23.665,41.71,18.2298,51.63,18.96,45.27,21.8
2014-10-21,63.55,33.045,194.07,24.175,42.98,18.5708,52.78,19.33,45.46,21.875
2014-10-22,63.23,32.76,192.69,23.98,42.165,18.4003,52.09,19.24,45.56,22.01
2014-10-23,64.31,33.205,194.93,23.96,42.95,18.5789,53.24,19.455,45.53,22.05
2014-10-24,65.21,33.175,196.43,24.14,42.8,18.7576,53.71,19.625,45.91,22.265
2014-10-27,65.28,33.24,196.16,23.635,41.9,18.782,53.69,19.645,46.02,22.215
2014-10-28,65.76,33.6,198.41,23.87,42.855,18.985,54.64,19.915,46.2,22.37
2014-10-29,65.79,33.5,198.11,23.575,42.995,19.0337,54.45,19.895,46.12,22.24
2014-10-30,67,33.72,199.38,23.755,42.84,19.1392,54.67,19.96,46.41,22.73
2014-10-31,67.27,34.05,201.66,24.2,43.71,19.3585,55.21,20.27,46.71,22.735
2014-11-03,67.35,34.05,201.77,24.03,43.02,19.4316,55.14,20.355,46.89,22.885
2014-11-04,67.36,33.64,201.07,23.78,42.135,19.4397,55.11,20.35,47.14,22.765
2014-11-05,67.29,33.775,202.34,24.01,42.875,19.5696,55.45,20.405,47.47,23.28
2014-11-06,67.7,34.06,203.15,24.205,43.415,19.6021,56.03,20.395,47.57,22.885
2014-11-07,67.03,34.0033,203.34,24.32,43.895,19.6102,56.11,20.42,47.74,23.125
2014-11-10,67.71,33.985,203.98,24.385,43.5,19.7158,56.39,20.475,47.95,23.24
2014-11-11,67.96,34.13,204.175,24.505,43.63,19.6508,56.32,20.485,47.86,23.155
2014-11-12,67.86,34.29,203.96,24.565,43.245,19.6102,56.4,20.55,47.86,22.75
2014-11-13,67.81,34.505,204.19,24.57,42.67,19.6021,56.24,20.66,48.03,22.565
2014-11-14,67.25,34.64,204.24,24.645,43.105,19.5371,56.31,20.805,47.76,22.47
2014-11-17,67.58,34.6,204.37,24.64,42.88,19.5371,56.23,20.765,48.08,22.765
2014-11-18,68.67,34.665,205.55,24.935,42.915,19.6021,56.65,20.835,48.26,22.83
2014-11-19,68.29,34.81,205.22,24.9,43.14,19.5615,56.48,20.7,48.46,22.81
2014-11-20,68,34.96,205.58,25.03,43.68,19.5615,56.63,20.805,48.25,22.76
2014-11-21,68.32,35.045,206.68,25.335,44.25,19.6589,57.18,20.835,48.45,22.85
2014-11-24,68.67,35.37,207.26,25.22,43.91,19.7889,57.33,20.945,48.42,22.66
2014-11-25,68.76,35.48,207.11,25.13,43.195,19.7726,57.5,20.955,48.46,22.66
2014-11-26,69.18,35.475,207.64,25.15,42.65,19.797,57.39,21.145,48.68,22.76
2014-11-28,69.61,35.905,207.2,24.58,39.91,19.8132,56.91,21.245,49.3,23
2014-12-01,69.44,35.51,205.76,24.325,40.05,19.6711,56.18,21.0025,48.975,23.045
2014-12-02,70.21,35.645,207.085,24.47,40.485,19.8579,56.66,21.01,49.15,23.2
2014-12-03,70.32,35.705,207.89,24.83,40.98,19.9472,57.415,21.085,48.8,23.135
2014-12-04,70.23,35.685,207.66,24.905,40.625,19.9756,57.13,21.085,48.76,23.115
2014-12-05,70.79,35.765,208,24.885,40.14,20.1543,57.26,21.06,48.85,22.935
2014-12-08,71.04,35.475,206.61,24.49,38.515,20.2517,56.63,20.845,48.75,23.12
2014-12-09,70.74,35.41,206.47,24.555,38.935,20.203,56.64,20.84,48.59,23.235
2014-12-10,69.65,34.94,203.1601,24.05,37.735,19.9431,55.56,20.525,48.13,22.945
2014-12-11,69.85,35.225,204.19,24.07,37.71,19.9919,55.825,20.615,48.53,23.175
2014-12-12,68.78,35,200.89,23.4,37.01,19.6021,54.82,20.3075,47.91,22.955
2014-12-15,68.15,34.7885,199.51,23.275,36.68,19.4234,54.64,20.185,47.59,22.76
2014-12-16,67.36,34.255,197.91,23.095,37.005,19.2367,54.69,19.915,47.41,22.74
2014-12-17,68.62,34.91,201.79,23.725,38.54,19.6744,55.2,20.29,48.1,23.145
2014-12-18,70.5,35.485,206.78,24.265,39.28,20.1299,56.59,20.87,49.02,23.6
2014-12-19,70.41,35.435,206.52,24.41,40.285,20.0406,56.59,20.785,48.62,23.43
2014-12-22,69.74,35.78,207.47,24.425,39.875,20.1786,57.13,21.035,49.09,23.49
