date,w_SPX,w_BOND,w_GOLD,w_OIL,w_USD,pnl,cum_pnl,K_market,regime_market,max_p_market,G_market,K_macro,regime_macro,max_p_macro,G_macro,turnover,macro_stress,gamma_eff
2017-05-04,0.19651622569218508,0.478432967854092,0.045265143768110916,0.024911263984276653,0.25487439870133527,-0.0024439454551661893,0.5289985425507034,6,0,0.9999999999924274,5,5,0,0.9999848679480974,5,0.0013053936055529621,0.21932922647746655,9.386584529549332
2017-05-05,0.19807548391065924,0.4784365400685038,0.045269171123022825,0.02334083899048005,0.254877965907334,0.0007728835646651083,0.5297714261153685,6,0,0.9999999999451219,5,5,0,0.9999999985008117,5,0.0015704249937966014,0.21714720025653994,9.342944005130798
2017-05-08,0.19938401525367233,0.47843980161655886,0.04527286016458776,0.022022096942808163,0.254881226022373,-0.0016218122742749522,0.5281496138410936,6,0,0.9999999999867641,5,5,0,0.9999999879693952,5,0.0013187420476719874,0.21850331079051039,9.370066215810208
2017-05-09,0.20092215371214578,0.4784426339816098,0.04527613790552066,0.020475009835419403,0.2548840645653043,-0.0002539941362157277,0.5278956197048779,6,0,0.9999999999976377,5,5,0,0.9999999988924999,5,0.0015470871073886838,0.21722547600817305,9.344509520163461
2017-05-10,0.20224627769015344,0.478444467905601,0.0452783096509494,0.019145036189984758,0.25488590856331145,0.00016440611760564655,0.5280600258224835,6,0,0.9999999999993887,5,5,0,0.9999999991584428,5,0.0013299736454346952,0.21732651580517215,9.346530316103443
2017-05-11,0.2029876074342261,0.4784454426831399,0.04527949376396597,0.01840056384491479,0.2548868922737532,0.000860623029746969,0.5289206488522304,6,0,0.999999999998031,5,5,0,0.9999999977159093,5,0.00074447234506992,0.21798193266948526,9.359638653389705
2017-05-12,0.20356906280226666,0.4784454083338944,0.04527957661274587,0.017819082830775775,0.25488686942031735,0.002481791714463163,0.5314024405666936,6,0,0.9999999999769607,5,5,0,0.9999999977834955,5,0.000581538216820417,0.21779276502849637,9.355855300569928
2017-05-15,0.20411238826189765,0.47844491505504705,0.04527916539896676,0.017277141342913704,0.2548863899411748,-0.00032339166159509893,0.5310790489050985,6,0,0.999999999957282,5,5,0,0.9999999926292216,5,0.0005433254596310232,0.21782349301045528,9.356469860209106
2017-05-16,0.20439237508848743,0.4784446354622142,0.0452789602238626,0.01699790673709105,0.25488612248834486,-0.00015824466025088173,0.5309208042448477,6,0,0.9999999998546824,5,5,0,0.9999999807497895,5,0.0002799868265896781,0.21844879921184027,9.368975984236805
2017-05-17,0.20474039958823434,0.4784432366105015,0.04527756738509126,0.016654056024771692,0.25488474039140124,0.0008929853647932284,0.5318137896096409,6,0,0.9999999999932817,5,5,0,0.9999998506929098,5,0.000348024499746984,0.21803052416076496,9.3606104832153
2017-05-18,0.2047408697646997,0.47844337364806955,0.045277202371045745,0.0166538171067749,0.2548847371094101,-0.0003275599234467611,0.5314862296861941,6,0,0.9999999939694297,5,5,0,0.9999999999986733,5,6.072140334382331e-07,0.21515671634226294,9.30313432684526
2017-05-19,0.20474085590760469,0.4784434777909102,0.045277422486109255,0.016653466999844317,0.2548847768155315,0.00020576438181719938,0.5316919940680113,6,0,0.9999998929935695,5,5,0,0.9999999272121157,5,3.6396402556919394e-07,0.21601313791983084,9.320262758396616
2017-05-22,0.20474083764363973,0.47844366170212943,0.04527739692478903,0.01665318371938646,0.2548849200100554,-0.00022765038415049584,0.5314643436838608,6,0,0.9999998878253449,5,5,0,0.9999999997166817,5,3.271057430979246e-07,0.2152792075565779,9.305584151131558
2017-05-23,0.20474126720609578,0.47844415527543804,0.045277139564315436,0.01665207704772028,0.2548853609064305,-0.000984625441410592,0.5304797182424501,6,0,0.9999999776556647,5,5,0,0.9999999913275648,5,1.3640321397546257e-06,0.21537395924597974,9.307479184919595
2017-05-24,0.20474208634269014,0.4784448761600317,0.04527626506477182,0.016650728805623054,0.2548860436268834,0.0026729499024656647,0.5331526681449158,6,0,0.9999999967063828,5,5,0,0.9999999726444817,5,2.2227416408612116e-06,0.21553148267586902,9.310629653517381
2017-05-25,0.20474304272198493,0.47844560253875357,0.04527489203994391,0.016649730824826067,0.25488673187449157,0.00034962909552433774,0.5335022972404402,6,0,0.9999999996214306,5,5,0,0.9999999975496319,5,2.371005624880046e-06,0.2151051034037232,9.302102068074465
2017-05-26,0.20474397690959356,0.4784461911224302,0.04527294909642542,0.016649608911777518,0.2548872739597734,0.0005286783394757584,0.534030975579916,6,0,0.9999999998438317,5,5,0,0.9999999999872191,5,2.0648565670650793e-06,0.21517890250510466,9.303578050102093
2017-05-29,0.20474543788267868,0.4784470800766173,0.04527108343481913,0.016648288021320717,0.2548881105845643,0.0006844500054459725,0.5347154255853619,6,0,0.9999999998244129,5,5,0,0.9999999996138704,5,3.1865520631006033e-06,0.2149725660506212,9.299451321012423
2017-05-30,0.20474681672587686,0.47844787120913257,0.045268532964990955,0.016647895483664393,0.25488888361633527,0.0007024057411983218,0.5354178313265602,6,0,0.9999999993532799,5,5,0,0.9999999978497607,5,2.9430074844662146e-06,0.21502064124927212,9.300412824985443
2017-05-31,0.20474833484002958,0.4784486016774787,0.045265412817911466,0.01664804723249051,0.2548896034320897,-0.00013234910711068504,0.5352854822194495,6,0,0.9999999996373137,5,5,0,0.9999999972610991,5,3.1201470794585406e-06,0.21514070036136426,9.302814007227285
2017-06-01,0.20475015884059616,0.47844989335168714,0.04526261039247921,0.016646625961825763,0.25489071145341174,0.0013045808513874133,0.5365900630708369,6,0,0.9999999998148857,5,5,0,0.9999999983401833,5,4.223696097019683e-06,0.21570567056363754,9.31411341127275
2017-06-02,0.20475217547966565,0.47845167748709533,0.045261255865426925,0.016642507061149107,0.25489238410666293,0.003401873518304818,0.5399919365891417,6,0,0.9999999996834936,5,5,0,0.9999999930820413,5,5.4734277288998046e-06,0.2154201892508576,9.308403785017152
2017-06-05,0.204751833269404,0.47845312448038296,0.04526347171834856,0.01663736919266737,0.25489420133919716,-0.002184743953447055,0.5378071926356947,6,0,0.9999999927378804,5,5,0,0.9999999972371338,5,5.480078743446207e-06,0.21523752893771808,9.304750578754362
2017-06-06,0.20474921137790741,0.47845505311366304,0.04526324959768549,0.016635244922678455,0.2548972409880655,0.0008431766077140967,0.5386503692434087,6,0,0.9999999958990233,5,5,0,0.9999999895189877,5,4.968282148487893e-06,0.21530871083477288,9.306174216695457
2017-06-07,0.20474800224780917,0.47845694033010094,0.04526543860180342,0.01662905674152874,0.25490056207875766,-0.001296125415522726,0.537354243827886,6,0,0.9999999976556926,5,5,0,0.999999988510212,5,7.397311247979779e-06,0.21519957088422775,9.303991417684555
2017-06-08,0.20479396503939012,0.47847273607619356,0.045280884014020445,0.016539200184484848,0.254913214685911,-0.0007770708846650176,0.5365771729432209,6,0,0.9999999915649804,5,5,0,0.9999999999653053,5,8.985655704390853e-05,0.21508803146035507,9.3017606292071
2017-06-09,0.20479109893616643,0.4784741751662637,0.0452762685602935,0.016542328052495676,0.2549161292847807,0.00017959267879639183,0.5367567656220174,6,0,0.9999999712931626,5,5,0,0.9999999998958554,5,7.481556950666296e-06,0.21479066868387786,9.295813373677557
2017-06-12,0.2047924198650722,0.47847503343867476,0.045273557625775146,0.01654200014008319,0.2549169889303947,-0.0012292702588675276,0.5355274953631498,6,0,0.9999999332974397,5,5,0,0.99999999993247,5,3.0388469308417765e-06,0.21441795087317972,9.288359017463595
2017-06-13,0.20479332803111563,0.47847596164284883,0.04527256938951527,0.01654020372165575,0.25491793721486444,0.00031983891792934475,0.5358473342810791,6,0,0.99999993148823,5,5,0,0.9999999999508605,5,2.784654687270141e-06,0.21427906530908894,9.28558130618178
