date,w_SPX,w_BOND,w_GOLD,w_OIL,w_USD,pnl,cum_pnl,K_market,regime_market,max_p_market,G_market,K_macro,regime_macro,max_p_macro,G_macro,turnover
2005-05-06,0.1706953851071833,0.6000275836794905,0.024756711890845544,0.20450887617931274,1.1443143168005832e-05,-0.005601470142720957,-0.014026130914504144,5,4,0.9949057366489659,5,5,0,0.9999939477643454,5,9.690373918223101e-06
2005-05-09,0.1707870637550754,0.6000165071793662,0.024753492018779244,0.204436483857363,6.453189416270916e-06,0.0006027059211340971,-0.013423424993370047,5,4,0.9984374783480005,5,5,0,0.9999996647575764,5,9.167864789211313e-05
2005-05-10,0.1707961801351507,0.6000339048958342,0.024761608406404303,0.2043983013424535,1.000522015730305e-05,0.004696552816887556,-0.008726872176482492,5,4,0.9621684415797414,5,5,0,0.9999997921475982,5,3.818251490944984e-05
2005-05-11,0.17080243693030336,0.6000316991508516,0.02476712521403459,0.20438821538181431,1.052332299617055e-05,-0.005381337090368369,-0.014108209266850861,5,4,0.9711929732620748,5,5,0,0.9999998148792371,5,1.229170562177745e-05
2005-05-12,0.17474308832693314,0.6000264208111057,0.0247680658794606,0.20045410414709783,8.320835402776085e-06,-0.007330689391567405,-0.021438898658418266,5,4,0.9532574635819637,5,5,0,0.9999998497043778,5,0.003941592062055808
2005-05-13,0.18952706517350953,0.6000199892660983,0.025929871403056103,0.18451449762414868,8.576533187458825e-06,-0.000994065615504929,-0.022432964273923196,5,4,0.9985285292917392,5,5,0,0.9999999240752251,5,0.01594603806795654
2005-05-16,0.19039020599261455,0.6000139063122787,0.028306711376302654,0.18128104499264452,8.131326159584965e-06,4.227220386570697e-05,-0.022390692070057488,5,4,0.993838951818107,5,5,0,0.9999999153482806,5,0.0032399807923516244
2005-05-17,0.19700925131867708,0.6000096268704387,0.02830771856619068,0.17466407059805542,9.332646638161844e-06,0.005068068827247755,-0.017322623242809733,5,4,0.9731869979464386,5,5,0,0.9999954814829948,5,0.006621253836429123
2005-05-18,0.19701356838696032,0.6000087371892152,0.028311102043753093,0.17465771912357753,8.87325649387807e-06,0.0045240537166949275,-0.012798569526114805,5,4,0.6384415699972449,5,5,0,0.9999983720153358,5,7.700545845649825e-06
2005-05-19,0.19701324726558922,0.6000070755152676,1.9191489239527855e-07,0.20297372561083415,5.759693416802471e-06,-0.002814386222375303,-0.015612955748490108,5,1,0.9877171176398996,5,5,0,0.9999995685471177,5,0.028316006487256584
2005-05-20,0.19701539371362758,0.6000026989090318,1.8691661374336677e-06,0.2029744545601153,5.583651087879949e-06,-0.0009637253298070689,-0.016576681078297177,5,1,0.9981900165038089,5,5,0,0.9999961794430865,5,4.55264856462062e-06
2005-05-23,0.19701741435373996,0.5999992128110335,2.891898990628631e-06,0.20297510477215322,5.376164082557292e-06,0.004994438509009781,-0.011582242569287396,5,1,0.9998570197598513,5,5,0,0.9999994728009838,5,3.6935850035339768e-06
2005-05-24,0.1970193919082548,0.5999962493826841,3.5156006509264998e-06,0.20297566103091005,5.182077500191305e-06,0.0017542219199532694,-0.009828020649334126,5,1,0.9999282968191373,5,5,0,0.9999977934724674,5,3.1575149318567767e-06
2005-05-25,0.1970214934833038,0.5999932037162273,4.045686581192087e-06,0.20297610183118067,5.155282707022625e-06,0.005891390329350671,-0.0039366303199834555,5,1,0.9999686564558016,5,5,0,0.9999997688485079,5,3.0724612499392487e-06
2005-05-26,0.1970248704298385,0.5150612433469726,4.961091152955115e-06,0.287903228083323,5.697048713069928e-06,0.003748544118294528,-0.00018808620168892735,5,1,0.9995994695626793,5,5,0,0.9999997915653691,5,0.08493196036925482
