date,w_SPX,w_BOND,w_GOLD,w_OIL,w_USD,pnl,cum_pnl,K,regime,max_p,G,turnover
2023-08-14,0.60001717,0.27472302,0.05133042,0.07383503,0.00009435,0.00240753,0.00296781,6,3,0.99996809,5,0.01213762
2023-08-15,0.60000724,0.27472731,0.05133206,0.07383756,0.00009582,-0.00883421,-0.00586640,6,3,1.00000000,5,0.00000993
2023-08-16,0.59999976,0.27471785,0.05132079,0.07385742,0.00010418,-0.00718611,-0.01305251,6,3,0.99999905,5,0.00002822
2023-08-17,0.59999903,0.27471770,0.05131872,0.07385863,0.00010593,-0.00444929,-0.01750180,6,3,0.99993910,5,0.00000295
2023-08-18,0.60000367,0.27471812,0.05131708,0.07385100,0.00011013,0.00156910,-0.01593270,6,3,0.99999974,5,0.00000927
2023-08-21,0.59999789,0.27471113,0.05130645,0.07387009,0.00011445,0.00233258,-0.01360013,6,3,0.99999997,5,0.00002341
2023-08-22,0.59999689,0.27471003,0.05130613,0.07387325,0.00011370,-0.00177173,-0.01537185,6,3,0.99994013,5,0.00000316
2023-08-23,0.24803220,0.51915461,0.23269949,0.00000001,0.00011369,0.01068160,-0.00469025,6,0,0.99999660,5,0.42583794
2023-08-24,0.35089861,0.32631725,0.23270525,0.08996164,0.00011725,-0.00595925,-0.01064950,6,3,0.99999795,5,0.19283736
2023-08-25,0.35089834,0.32631810,0.23270605,0.08996090,0.00011661,0.00324479,-0.00740471,6,3,0.99999995,5,0.00000165
2023-08-28,0.35089815,0.32631846,0.23270733,0.08995987,0.00011619,0.00371299,-0.00369172,6,3,0.99999999,5,0.00000164
2023-08-29,0.00000003,0.32631847,0.23270731,0.00000000,0.44097419,0.00213795,-0.00155377,6,2,0.99999969,5,0.44085802
2023-08-30,0.00000001,0.32631855,0.23270730,0.00000000,0.44097414,-0.00021932,-0.00177309,6,2,0.99999407,5,0.00000008
2023-08-31,0.00000000,0.32631861,0.23270728,0.00000000,0.44097410,0.00240934,0.00063625,6,2,0.98023701,5,0.00000006
2023-09-01,0.31969129,0.20577797,0.23270771,0.05068970,0.19113333,0.00185717,0.00249342,6,3,0.99996188,5,0.37038140
2023-09-05,0.31969495,0.19207750,0.23271184,0.06437844,0.19113727,-0.00273629,-0.00024287,6,3,0.99999954,5,0.01370047
2023-09-06,0.31969608,0.17857079,0.23271396,0.07787988,0.19113929,-0.00293074,-0.00317362,6,3,0.99999990,5,0.01350671
2023-09-07,0.31969566,0.16520566,0.23271476,0.09124381,0.19114012,-0.00042089,-0.00359451,6,3,0.99999994,5,0.01336555
2023-09-08,0.31969461,0.16389667,0.23271317,0.09255692,0.19113864,0.00117953,-0.00241498,6,3,1.00000000,5,0.00131312
2023-09-11,0.04518366,0.20707294,0.23685768,0.00000023,0.51088549,-0.00205781,-0.00447279,6,2,0.99993400,5,0.36706764
2023-09-12,0.14945264,0.06967470,0.23685785,0.12232691,0.42168791,0.00079901,-0.00367378,6,3,0.99999943,5,0.22659583
2023-09-13,0.15888343,0.06967475,0.23685810,0.12232812,0.41225560,-0.00001753,-0.00369131,6,3,0.99993076,5,0.00943230
2023-09-14,0.15888155,0.06905842,0.23685774,0.12294684,0.41225545,0.00602937,0.00233806,6,3,0.99994572,5,0.00061872
2023-09-15,0.15888681,0.06903276,0.23686067,0.12296435,0.41225541,-0.00062227,0.00171579,6,3,0.99998861,5,0.00002571
2023-09-18,0.16357828,0.06903276,0.23686067,0.12296433,0.40756395,0.00112365,0.00283944,6,3,0.99981307,5,0.00469147
2023-09-19,0.16358385,0.06903453,0.23686541,0.12297760,0.40753860,-0.00047625,0.00236319,6,3,0.99999999,5,0.00002535
2023-09-20,0.05725618,0.21096508,0.24208284,0.00000000,0.48969591,0.00030833,0.00267152,6,2,0.99736121,5,0.22930527
2023-09-21,0.15374032,0.10563619,0.24208283,0.10786819,0.39067248,-0.00446403,-0.00179251,6,3,1.00000000,5,0.20435232
2023-09-22,0.22190337,0.10563719,0.24208357,0.03970324,0.39067263,0.00171164,-0.00008087,6,1,0.99999965,5,0.06816495
2023-09-25,0.22190336,0.08983932,0.24208356,0.09287584,0.35329792,0.00001425,-0.00006662,6,3,0.99997016,5,0.05317260
2023-09-26,0.07455922,0.23378629,0.24208523,0.00000000,0.44956926,-0.00176246,-0.00182908,6,2,0.99970865,5,0.24021997
2023-09-27,0.07452000,0.23379961,0.24209871,0.00000016,0.44958152,-0.00193070,-0.00375978,6,2,1.00000000,5,0.00003922
2023-09-28,0.18014585,0.13459839,0.24210685,0.09371782,0.34943109,-0.00317896,-0.00693874,6,3,0.99999997,5,0.19935165
2023-09-29,0.18725359,0.13459535,0.24210169,0.09371129,0.34233808,-0.00356804,-0.01050678,6,3,0.99999836,5,0.00710774
