"date","dominant_regime","regime_prob","rolling_dd","daily_return","cum_return_window"
2001-05-30,2,0.999993951800896,-0.0305169266995534,-0.00962376389252037,-0.00799868635439781
2001-05-31,2,0.999999999276142,-0.0305169266995534,0.00355082284530909,-0.00182242327685683
2001-06-01,2,0.999999999998495,-0.0305169266995534,0.000502853208086918,0.004862286250413
2001-06-02,2,0.830488380822342,-0.0305169266995534,0,0.004862286250413
2001-06-03,2,0.983407263064801,-0.0305169266995534,0,0.004862286250413
2001-06-05,2,0.893173616460405,-0.0305169266995534,0.00504512742008931,0.00878327721235934
2001-06-06,2,0.999999987842325,-0.0305169266995534,-0.00381635246644695,-0.00462535501366523
2001-06-07,2,0.99999999509451,-0.0305169266995534,0.00188658835046272,-0.00497715720027922
2022-09-27,4,0.999999993899432,-0.0305157048253343,-0.00159068761724458,-0.0230439338258737
2012-10-24,4,1,-0.0305084006450495,-0.00343547898843758,-0.0247274509254668
2001-03-21,1,0.999985790475187,-0.0305054528018876,-0.00183538135308941,-0.0219868266554669
2001-03-23,1,0.99999813959943,-0.0305054528018876,0.00501402951190264,-0.012889363645664
2001-03-24,1,0.998923785274228,-0.0305054528018876,0,-0.012889363645664
2001-03-25,1,0.999958763209573,-0.0305054528018876,0,-0.012889363645664
2001-03-26,1,0.999998751687098,-0.0305054528018876,0.00225961337279498,-0.0138200000868144
2001-03-22,1,0.999989179613257,-0.0305054528018875,4.86517338850574e-05,-0.0229980508162565
2001-03-27,1,0.999997366881167,-0.0305054528018875,0.00334823705876503,-0.0105257735644458
2001-03-28,1,0.999999677544722,-0.0305054528018875,-0.00925277169411185,-0.0255360640636298
2008-01-21,1,1,-0.0303759544637101,-0.00566704694299325,-0.0119027730006308
2008-01-22,1,1,-0.0303759544637101,0.00729377054979282,-0.00467101784451128
2008-01-23,1,1,-0.0303759544637101,0.00193256790631669,-0.0160425533147062
2008-01-24,1,1,-0.0303759544637101,0.00769098000431322,-0.0093303284468944
2008-01-25,1,1,-0.0303759544637101,-0.000182354574486401,-0.00215677111407312
2008-01-26,1,1,-0.0303759544637101,0,-0.00215677111407312
2008-01-27,1,1,-0.0303759544637101,0,-0.00215677111407312
2008-01-28,1,1,-0.0303759544637101,0.00957147272769394,0.011600881750367
2008-01-29,1,1,-0.0303759544637101,-0.000484769805084653,0.00635887420259796
2008-01-30,1,1,-0.0303759544637101,-0.000242857344414562,0.00311209850567437
2008-01-31,1,1,-0.0303759544637101,0.00358690074192914,0.00387371027033763
2008-02-01,1,1,-0.0303759544637101,-0.00559075093393378,0.00107102660343334
2008-02-02,1,1,-0.0303759544637101,0,0.00107102660343334
2008-02-03,1,1,-0.0303759544637101,0,0.00107102660343334
2000-02-13,2,0.999999999988657,-0.0303090034003011,0,0.00149195311705035
2000-02-14,2,0.999999999988079,-0.0303090034003011,9.14598534946394e-05,0.00937692260972789
2011-05-05,4,0.999999999571505,-0.0302869154459908,-0.0174482904932238,-0.00288327557333166
2011-05-06,4,0.993421432911808,-0.0302869154459908,0.00347037624426658,-0.00539859557821902
2011-05-07,4,0.991302847973627,-0.0302869154459908,0,-0.00539859557821902
2011-05-08,3,0.999999999999769,-0.0302869154459908,0,-0.00539859557821902
2011-05-09,3,0.999999999999839,-0.0302869154459908,0.0090936719326376,0.00257259516667839
2011-05-10,3,0.999999999999842,-0.0302869154459908,0.00276786639717609,0.0051234167303033
2011-05-11,4,0.999057365170694,-0.0302869154459908,-0.00920409660522282,-0.00726083059830022
2011-05-12,4,0.996669121208642,-0.0302869154459908,0.00232563626014797,-0.00554394109430108
2011-05-13,4,0.978256222843439,-0.0302869154459908,-0.00087919603540921,-0.00769489142387751
2011-05-14,4,0.968889179311383,-0.0302869154459908,0,-0.00769489142387751
2011-05-15,4,0.994215846393675,-0.0302869154459908,0,-0.00769489142387751
2011-05-16,3,0.99999999999992,-0.0302869154459908,-0.00145323053741323,-0.00948423347820694
2011-05-17,4,0.998145146079518,-0.0302869154459908,-0.000529808099269139,-0.0120416246134317
2011-05-18,4,0.981786128133041,-0.0302869154459908,0.00438648828106505,-0.0110556842028772
2011-05-19,4,0.965894285636133,-0.0302869154459908,-0.00288159223989663,-0.0163621461977832
2011-05-20,4,1,-0.0302869154459908,0.00596754590091349,-0.017223253946995
2011-05-21,4,1,-0.0302869154459908,0,-0.017223253946995
2004-04-20,2,0.823455007641467,-0.0301206245757138,-0.0060448260769336,-0.0266916895818798
2001-06-11,2,0.999999999999965,-0.0299065045586478,-0.00331157734488682,-0.0218665592834621
2008-06-03,1,1,-0.0298410638720601,-0.00704644116781697,-0.000150879594880844
2000-04-14,2,0.999998725635588,-0.0297521506355965,-0.0123811162153033,-0.0297521506355965
2000-04-15,2,0.999999991015874,-0.0297521506355965,0,-0.0297521506355965
2006-09-28,1,1,-0.0296795015307948,-0.000534658703489388,-0.0101330858744954
2006-09-29,1,1,-0.0296795015307948,-0.000940757560365764,-0.00685465050433099
2006-09-30,1,1,-0.0296795015307948,0,-0.00685465050433099
2001-02-20,1,1,-0.0296770547271308,-0.00767143641295668,-0.0259332631454781
2006-05-17,1,1,-0.0296471496396872,-0.00691358302361424,0.00249490723959705
2006-05-18,1,1,-0.0296471496396872,0.000922615124988799,0.00697565380032087
2006-06-12,1,1,-0.0295773021519355,-0.00676531143425217,-0.0212656561674678
2010-12-21,3,0.999999999999725,-0.029559643648479,0.0020046372591251,-0.0108120060683392
2010-12-16,4,1,-0.029559643648479,-0.00083996310551175,-0.0124326040330007
2010-12-17,4,1,-0.029559643648479,0.00609930631463347,-0.0076288899698241
2010-12-18,4,1,-0.029559643648479,0,-0.0076288899698241
2010-12-19,3,0.999999999999743,-0.029559643648479,0,-0.0076288899698241
2010-12-20,3,0.999999999999733,-0.029559643648479,0.00329216242228195,-0.0075336665661492
2010-12-22,4,1,-0.029559643648479,-2.27456991168537e-05,-0.00835343815426978
2010-12-23,4,1,-0.029559643648479,-0.00148081389398041,-0.00929956547824559
2010-12-24,4,1,-0.029559643648479,-0.000699683976666175,-0.0162850339762062
2010-12-25,4,1,-0.029559643648479,0,-0.0162850339762062
2010-12-26,4,1,-0.029559643648479,0,-0.0162850339762062
2008-05-29,1,1,-0.0295461176849209,-0.0136599931812068,-0.00493795453600856
2008-05-30,1,1,-0.0295461176849209,0.00539773290053044,-0.00174848130235431
2008-05-31,1,1,-0.0295461176849209,0,-0.00174848130235431
2008-06-01,1,1,-0.0295461176849209,0,-0.00174848130235431
2008-06-02,1,1,-0.0295461176849209,0.00135376208014736,0.000336719672768633
2009-12-10,3,0.999999999999998,-0.0295398378249417,-0.00120297077220952,-0.0103142820249191
2009-01-12,1,1,-0.029517826352486,-0.00984883060906747,-0.0088176315470386
2009-01-13,1,1,-0.029517826352486,0.0030198803745556,0.000308311774847949
2009-01-14,1,1,-0.029517826352486,-0.00224805593024693,-0.0106872093131949
2009-01-15,1,1,-0.029517826352486,0.00475766390440507,-0.00522351134511098
2009-01-16,1,1,-0.029517826352486,0.00750420656275903,-0.0118170938968726
2009-01-17,1,1,-0.029517826352486,0,-0.0118170938968726
2009-01-18,1,1,-0.029517826352486,0,-0.0118170938968726
2009-01-19,1,1,-0.029517826352486,-0.00154901897804395,-0.0170829178989013
2005-03-25,1,0.999998941735592,-0.0294256574644069,0.000648786180450199,-0.0247504709558967
2005-03-26,1,0.999992750233966,-0.0294256574644069,0,-0.0247504709558967
2005-03-27,1,0.999995172390241,-0.0294256574644069,0,-0.0247504709558967
2005-03-23,1,0.999914004533961,-0.0294256574644069,-0.00982969823199683,-0.0214912541938046
2005-03-24,1,0.999595420405818,-0.0294256574644069,0.00161676372981389,-0.0188378585833323
2005-03-28,1,0.999997362103509,-0.0294256574644069,0.00612678111121284,-0.0191832356687175
2010-11-18,4,1,-0.0293373157567304,0.00385419823942301,-0.000718610909567601
2010-11-19,4,1,-0.0293373157567304,0.000543535479058064,-0.00448072186788964
2010-11-20,4,1,-0.0293373157567304,0,-0.00448072186788964
2010-11-21,4,1,-0.0293373157567304,0,-0.00448072186788964
2010-11-22,3,0.999999999999358,-0.0293373157567304,0.00468472916849239,0.00143314605513234
2010-11-23,4,1,-0.0293373157567304,0.00338263864476585,0.00270361120957146
2010-11-24,4,1,-0.0293373157567304,-0.000225441110740993,0.00264241683170833
2010-11-17,4,1,-0.0293373157567304,-0.00263860623860049,0.00123837098460807
2010-11-29,3,0.999999999999737,-0.0293373157567304,0.00319693901860705,-0.0123137652635669
2010-11-30,4,1,-0.0293373157567304,0.0052829767613151,0.00149303467562054
2010-12-01,4,1,-0.0293373157567304,-0.00248131361318627,-0.00921227352760312
2010-11-25,4,1,-0.0293373157567304,-0.000203323331479075,-0.0123666264199692
2010-11-26,4,1,-0.0293373157567304,0.00129559225145685,-0.0112339977622194
2010-11-27,4,1,-0.0293373157567304,0,-0.0112339977622194
2010-11-28,3,0.999999999999758,-0.0293373157567304,0,-0.0112339977622194
2006-02-10,1,1,-0.029216570591594,-0.00850226979650621,-0.0211643018161883
2006-02-11,1,1,-0.029216570591594,0,-0.0211643018161883
2006-02-12,1,1,-0.029216570591594,0,-0.0211643018161883
2025-04-07,4,1,-0.0291981433391879,-0.00709234737733037,-0.0103212510573001
2020-04-05,5,1,-0.0291892875514971,0,-0.000433536004092386
2020-04-06,5,1,-0.0291892875514971,0.0172156882627,0.0461558654342186
2004-04-21,1,0.819836683350447,-0.0291767111980308,-0.000608638360890913,-0.0307292629366047
2006-10-16,1,1,-0.0291762484297577,0.00769249627265145,0.00676040062099677
2006-10-17,1,1,-0.0291762484297577,-0.00648363101671031,-0.00296644334199128
2006-10-11,1,1,-0.0291762484297577,-0.00389061843454731,-0.00487598113943875
2006-10-12,1,1,-0.0291762484297577,0.00690426973559343,-0.00661133145446564
2006-10-13,1,1,-0.0291762484297577,0.00672032576831673,0.00405535024689119
2006-10-14,1,1,-0.0291762484297577,0,0.00405535024689119
2006-10-15,1,1,-0.0291762484297577,0,0.00405535024689119
2022-03-21,3,0.999999999999997,-0.0291607272716435,-0.00462196755941559,-0.00766622541329568
2008-06-11,1,1,-0.0290767815625801,0.00772803063578502,-0.0244662552007257
2008-06-12,1,1,-0.0290767815625801,-0.00527734380438165,-0.0213087606576402
2008-06-13,1,1,-0.0290767815625801,0.000393541262697455,-0.0232304976936691
2008-06-14,1,1,-0.0290767815625801,0,-0.0232304976936691
2008-06-15,1,1,-0.0290767815625801,0,-0.0232304976936691
2020-02-27,4,1,-0.0290477758763868,-0.0121623362227325,-0.014280595111154
2007-01-08,1,1,-0.0290450442877262,0.00115483800504321,-0.0225972864656116
2007-01-05,1,1,-0.0290450442877262,-0.00635032544412256,-0.0274815904224613
2007-01-06,1,1,-0.0290450442877262,0,-0.0274815904224613
2007-01-07,1,1,-0.0290450442877262,0,-0.0274815904224613
2006-08-18,1,1,-0.0290247036958548,0.00430047791309291,-0.0100184218565518
2006-08-19,1,1,-0.0290247036958548,0,-0.0100184218565518
2006-08-20,1,1,-0.0290247036958548,0,-0.0100184218565518
2006-08-21,1,1,-0.0290247036958548,0.00889468326479554,-0.00264333959241734
2006-08-22,1,1,-0.0290247036958548,-0.000789607897887265,-0.00951692575057735
2006-08-23,1,1,-0.0290247036958548,-0.00475564575819484,-0.020206806736236
2006-08-24,1,1,-0.0290247036958548,0.00186635573574239,-0.0148039328139712
2006-08-25,1,1,-0.0290247036958548,0.0014665160460857,-0.0129219539957011
2006-08-26,1,1,-0.0290247036958548,0,-0.0129219539957011
2006-08-27,1,1,-0.0290247036958548,0,-0.0129219539957011
2006-08-17,1,1,-0.0290247036958548,-0.0108311738793061,-0.0128393071609762
2022-09-26,4,0.999999859583669,-0.0289250172080897,-0.00630596505109809,-0.0262375712127012
2004-05-07,2,0.909511710784852,-0.0289175787229678,-0.01171171643138,-0.0289175787229678
2004-05-08,2,0.889777888958458,-0.0289175787229678,0,-0.0289175787229678
2009-12-24,3,0.999999999999996,-0.0288899598689301,0.00319107464897378,-0.037909052463201
2009-12-25,3,0.999999999999708,-0.0288899598689301,-2.39225895911694e-05,-0.0202167753101935
2009-12-26,3,0.999999999999888,-0.0288899598689301,0,-0.0202167753101935
2009-12-27,3,0.999999999999999,-0.0288899598689301,0,-0.0202167753101935
2013-11-14,4,1,-0.0288344735694466,0.00384701265712225,-0.0149866673580983
2013-11-12,4,1,-0.0288344735694466,-0.00597640372903035,-0.0246714080502813
2013-11-13,4,1,-0.0288344735694466,0.00562577033034909,-0.016296080094814
2013-11-15,4,1,-0.0288344735694466,0.000889660205701156,-0.0173710433024358
2013-11-16,4,1,-0.0288344735694466,0,-0.0173710433024358
2013-11-17,3,0.999999999999677,-0.0288344735694466,0,-0.0173710433024358
2009-03-02,4,1,-0.0288154977636203,-0.00169413279213935,0.0292458001006692
2004-05-14,1,0.938391855396586,-0.0287826696825798,0.00380617142364436,-0.0216840107993061
2004-05-15,1,0.989769306981932,-0.0287826696825798,0,-0.0216840107993061
2004-05-16,1,0.996332351222072,-0.0287826696825798,0,-0.0216840107993061
2004-05-13,1,0.978904481764454,-0.0287826696825798,-0.00296233277620205,-0.0272024791890272
2004-05-17,1,0.9455270400211,-0.0287826696825798,-0.000749374173573646,-0.0231638447101326
2010-12-15,4,1,-0.0287196805429672,-0.00473817146168739,-0.011795964258968
2001-03-20,1,0.999426201086032,-0.0286700714487981,-0.00546520002882584,-0.0252315525128925
2006-10-18,1,1,-0.0286415897262683,-0.00380223073593251,-0.0181450184058389
2008-03-24,1,1,-0.028580832519411,-0.0032161077578231,-0.018398996048094
2008-03-26,1,1,-0.028580832519411,0.00784145231384066,-0.00390754804571426
2008-03-27,1,1,-0.028580832519411,-0.00294212450684394,-0.00104306361704823
2008-03-25,1,1,-0.028580832519411,0.00815139380616083,0.00109037084332879
2008-03-28,1,1,-0.028580832519411,-0.00833023734464147,-0.00692130195804278
2008-03-29,1,1,-0.028580832519411,0,-0.00692130195804278
2008-03-30,1,1,-0.028580832519411,0,-0.00692130195804278
2008-03-20,1,1,-0.0285101044598733,-0.00452079425745598,-0.0169926002352256
2008-03-21,1,1,-0.0285101044598733,0.00314537969828535,-0.0110277038664764
2008-03-22,1,1,-0.0285101044598733,0,-0.0110277038664764
2008-03-23,1,1,-0.0285101044598733,0,-0.0110277038664764
2007-01-09,1,1,-0.0284889264715163,0.000348582498595744,-0.0275416237840873
2006-02-07,1,1,-0.0283819769067149,-0.0176079220544037,-0.0196098987385003
2006-02-08,1,1,-0.0283819769067149,0.00127417721490362,-0.0107751268309219
2006-02-09,1,1,-0.0283819769067149,0.00639349889672346,-0.014958257218829
2012-05-23,4,1,-0.0283763173216675,-0.00153807434036019,-0.0346368522909066
2009-12-09,3,0.999999999999999,-0.0283368670527321,-0.00294878582189139,-0.00857832791418556
2004-04-30,2,0.948432645066172,-0.0283186994541691,-0.00125276679377446,-0.0283186994541691
2004-05-01,2,0.995071940582873,-0.0283186994541691,0,-0.0283186994541691
2004-04-28,2,0.628294201047237,-0.028301214230947,-0.0135060067064031,-0.0298114137472915
2004-04-29,2,0.766869010481137,-0.028301214230947,0.0012352815705523,-0.0261299023409821
2007-03-19,1,1,-0.0282660399839036,0.00115919797192472,-0.0342603215055177
2002-07-24,2,1,-0.0282254279988116,0.00912611053382694,-0.0141354456456288
2002-07-26,2,1,-0.0282254279988116,-0.000624347189452363,-0.0226095039229179
2002-07-27,2,1,-0.0282254279988116,0,-0.0226095039229179
2002-07-23,2,1,-0.0282254279988116,-0.00711594423563727,-0.0231065918999957
2002-07-25,2,1,-0.0282254279988116,-0.00288583926848092,-0.0167748828523563
2008-07-22,1,1,-0.0282106700389717,-0.0103981908536058,-0.0188933729107009
2018-02-19,4,1,-0.0281700425077454,0.000796224846991023,-0.0188347819207275
2018-02-20,4,1,-0.0281700425077454,-0.00206227022131713,-0.0159771513514837
2004-05-12,1,0.997727989757927,-0.02815499254745,-0.00106354693415874,-0.0179677993727422
2004-05-09,2,0.957969453003846,-0.02815499254745,0,-0.0289175787229678
2004-05-10,2,0.99614849911257,-0.02815499254745,0.0016607064098665,-0.0252952130417725
2004-05-11,2,0.999412916289319,-0.02815499254745,0.00173749616536451,-0.0175128907994744
2009-01-20,1,1,-0.0280461299295461,0.0112764694273986,-0.00675668099165868
2009-01-21,1,1,-0.0280461299295461,-0.00649289494423057,-0.0108459572161084
2001-02-22,1,1,-0.0280398642668832,-0.000288105279555833,-0.0339895227861095
2001-02-23,1,1,-0.0280398642668832,0.00260577732678001,-0.0254340869401031
2001-02-24,1,1,-0.0280398642668832,0,-0.0254340869401031
2013-11-18,3,0.999999999999687,-0.0278069503656738,-0.00454693472210589,-0.02301896509838
2020-06-05,1,1,-0.0277997529231028,-0.00802721468922248,-0.0277997529231028
2020-06-06,1,1,-0.0277997529231028,0,-0.0277997529231028
2021-03-04,4,1,-0.0277978957512955,-0.00478193420285074,-0.0281559102272469
2021-03-05,4,1,-0.0277978957512955,0.00358798973740952,-0.024209906013886
2021-03-06,4,0.999999999999999,-0.0277978957512955,0,-0.024209906013886
2018-02-21,4,1,-0.0277334514715694,-0.00269884118027347,-0.0191319834803797
2006-10-19,1,1,-0.0277008321659026,0.00698698250433654,-0.010623377198013
2006-10-20,1,1,-0.0277008321659025,-0.00770289929590709,-0.0173855189335543
2006-10-21,1,1,-0.0277008321659025,0,-0.0173855189335543
2025-10-28,4,1,-0.0274950766986325,-0.00177165463844457,0.00543540906670258
2011-02-02,4,1,-0.0274511104211184,-0.00300612054594038,-0.0226466237745241
2004-05-02,2,0.934803350201804,-0.0274074784230025,0,-0.0283186994541691
2022-10-19,4,1,-0.027407369345577,-0.00554425621694165,-0.0191746695235787
2011-08-24,4,1,-0.0272243591741488,-0.0172708994080669,0.0154340461826448
2011-08-25,4,1,-0.0272243591741488,0.00448227236923284,0.0262144951623168
2011-08-26,4,1,-0.0272243591741488,0.0123223811268807,0.0373549067032992
2011-08-27,4,1,-0.0272243591741488,0,0.0373549067032992
2011-08-28,4,1,-0.0272243591741488,0,0.0373549067032992
2011-08-29,3,1,-0.0272243591741488,-0.00615268240105708,0.0274270591868091
2011-08-30,4,1,-0.0272243591741488,0.0142995651599125,0.0334475304548489
2011-09-02,4,1,-0.0272243591741488,0.00946478183106585,0.0326397035655547
2011-09-03,4,1,-0.0272243591741488,0,0.0326397035655547
2011-09-04,3,0.999999999999999,-0.0272243591741488,0,0.0326397035655547
2011-08-31,4,1,-0.0272243591741488,-0.00351046211851355,0.0171431299811398
2011-09-01,4,1,-0.0272243591741488,0.00253489981959507,0.0213328589018087
2011-09-05,3,0.999999999999999,-0.0272243591741488,0.00432895424932581,0.0300529889177226
2011-09-06,4,1,-0.0272243591741488,-0.00458887013668047,0.022439958687873
2011-09-07,4,1,-0.0272243591741488,-0.00473335768214235,0.0153812523890468
2011-09-08,4,1,-0.0272243591741488,0.00919733802800247,0.024933591625874
2011-09-09,4,1,-0.0272243591741488,-0.00216971911986961,0.0184615038136529
2011-09-10,4,1,-0.0272243591741488,0,0.0184615038136529
2011-09-11,3,0.999999999999998,-0.0272243591741488,0,0.0184615038136529
2009-01-07,1,1,-0.0272010309246403,-0.0129100056689742,-0.0391342624034103
2009-01-09,1,1,-0.0272010309246403,-0.0016917474688818,-0.000968964945339908
2009-01-10,1,1,-0.0272010309246403,0,-0.000968964945339908
2009-01-11,1,1,-0.0272010309246403,0,-0.000968964945339908
2009-01-08,1,1,-0.0272010309246403,0.00922378265010354,-0.0163663470515052
2005-12-22,1,1,-0.02716621392075,0.00518282505713332,0.000818875145799448
2005-12-23,1,1,-0.02716621392075,0.00047600708747074,-0.0015229222924058
2005-12-24,1,1,-0.02716621392075,0,-0.0015229222924058
2005-12-25,1,1,-0.02716621392075,0,-0.0015229222924058
2005-12-26,1,1,-0.02716621392075,0.00075516361707663,-0.0036780271219363
2005-12-27,1,1,-0.02716621392075,0.00102650786205185,-0.00539237529176172
2005-12-28,1,1,-0.02716621392075,0.00836042389741742,0.00407903348820375
2005-12-29,1,1,-0.02716621392075,0.0012690398513544,-0.00221758157678796
2005-12-30,1,1,-0.02716621392075,0.00167413177997024,0.00150492830909162
2005-12-31,1,1,-0.02716621392075,0,0.00150492830909162
2006-01-01,1,1,-0.02716621392075,0,0.00150492830909162
2005-12-20,1,1,-0.02716621392075,-0.0044246817539543,-7.42560458103581e-05
2005-12-21,1,1,-0.02716621392075,0.00413001423798374,0.00612946090723672
2019-01-03,3,1,-0.0271428207072172,-0.0026770868371215,-0.010881363600163
2019-01-04,3,1,-0.0271428207072172,0.00521598013658723,-0.000905802274097553
2019-01-05,3,1,-0.0271428207072172,0,-0.000905802274097553
2009-02-27,4,0.999999999999836,-0.027121364971481,-0.000179079950856441,0.0201805911492457
2009-02-28,4,0.999999999999911,-0.027121364971481,0,0.0201805911492457
2009-03-01,4,1,-0.027121364971481,0,0.0201805911492457
2012-10-23,4,1,-0.0270729216566119,-0.00618091820814861,-0.0254094178467709
2013-05-22,4,1,-0.0270497284878679,-0.00659901692385921,-0.0186624814476799
2013-05-23,4,1,-0.0270497284878679,0.0052710809876366,-0.0192641442893651
2013-05-24,4,1,-0.0270497284878679,-0.00145864428016138,-0.0213407572857033
2013-05-25,4,1,-0.0270497284878679,0,-0.0213407572857033
2013-05-26,3,0.999999999999536,-0.0270497284878679,0,-0.0213407572857033
2013-05-27,3,0.999999999999518,-0.0270497284878679,0.00120936808392281,-0.01997917950702
2013-05-28,4,1,-0.0270497284878679,-0.00460166972087463,-0.0204302415031125
2006-05-15,1,1,-0.0270293613520285,-0.018042280535014,0.0139690603931619
2006-05-16,1,1,-0.0270293613520285,0.00429579473595554,0.0246441323143052
2007-01-23,1,1,-0.0269981317016343,0.0144540028632617,-0.0184227832933921
2009-02-26,4,1,-0.0269422850206245,-0.0024603634295124,0.0173502292983316
2006-07-02,1,1,-0.0269095996178863,0,0.00952912641709135
2001-02-25,1,1,-0.0268480290822298,0,-0.0254340869401031
2001-03-16,1,0.998464109714268,-0.0268139125472867,-0.00413042968322777,-0.015152535842512
2001-03-17,1,0.99989310125228,-0.0268139125472867,0,-0.015152535842512
2001-03-18,1,0.999956781975978,-0.0268139125472867,0,-0.015152535842512
2001-03-19,1,0.999930103173377,-0.0268139125472867,0.0036090411273144,-0.0200345226235031
2015-08-26,4,1,-0.0267988373845606,0.0046448308098967,-0.0128863350162705
2015-09-07,4,1,-0.0267988373845606,-3.89392992886407e-05,-0.0194716130903638
2015-08-25,4,1,-0.0267988373845606,-0.00850248594550958,-0.0177447521586763
2015-08-27,4,1,-0.0267988373845606,0.00616477886665812,-0.00729741908397839
2015-08-28,4,1,-0.0267988373845606,0.00211744547313287,-0.00661327227651094
2015-08-29,4,1,-0.0267988373845606,0,-0.00661327227651094
2015-08-30,4,1,-0.0267988373845606,0,-0.00661327227651094
2015-08-31,4,1,-0.0267988373845606,-0.00242770987377293,-0.0114546146442571
2015-09-01,4,1,-0.0267988373845606,-0.00499531546372161,-0.0175153962852252
2015-09-02,4,1,-0.0267988373845606,0.00274250500431633,-0.0158896149919394
2015-09-03,4,1,-0.0267988373845606,0.000257807676739634,-0.0128779450644512
2015-09-04,4,1,-0.0267988373845606,-0.00254765862437064,-0.0153771027858734
2015-09-05,4,1,-0.0267988373845606,0,-0.0153771027858734
2015-09-06,4,1,-0.0267988373845606,0,-0.0153771027858734
2015-09-08,4,1,-0.0267988373845606,0.00386346152656026,-0.0141911880446729
2006-07-21,1,1,-0.0267625731348769,-0.00717157362630988,0.000459565034439911
2006-07-22,1,1,-0.0267625731348769,0,0.000459565034439911
2006-07-23,1,1,-0.0267625731348769,0,0.000459565034439911
2006-07-24,1,1,-0.0267625731348769,0.00218097004853831,-0.00358149559532963
2006-07-25,1,1,-0.0267625731348769,0.00184359637924617,-0.000569470283376096
2006-07-26,1,1,-0.0267625731348769,0.00293984052499158,-0.00112235202020539
2006-07-27,1,1,-0.0267625731348769,0.00525639887836932,0.000573327891282339
2006-07-28,1,1,-0.0267625731348769,0.00147959260866855,0.00744667475867783
2006-07-29,1,1,-0.0267625731348769,0,0.00744667475867783
2006-07-30,1,1,-0.0267625731348769,0,0.00744667475867783
2006-07-31,1,1,-0.0267625731348769,0.00151960100066107,0.0120837827365474
2006-08-01,1,1,-0.0267625731348769,0.00608397826027274,0.0073996291612596
2006-08-03,1,1,-0.0267625731348769,-0.0035365181865224,-0.00119785757315244
2006-08-04,1,1,-0.0267625731348769,-0.000415462772184436,-0.00347634116537219
2006-08-05,1,1,-0.0267625731348769,0,-0.00347634116537219
2006-08-02,1,1,-0.0267625731348769,0.0059342352274638,0.00835149147082582
2000-02-25,1,0.999984847041439,-0.0267482891071195,-0.00813580130524523,-0.0267482891071195
2000-02-26,1,0.999445029049954,-0.0267482891071195,0,-0.0267482891071195
2010-11-16,3,0.999999999999491,-0.0266987095181299,-0.00336701078206475,-0.00159600085753356
2008-05-01,1,1,-0.0266386488724593,-0.0040362882400688,-0.0182172234645385
2008-05-02,1,1,-0.0266386488724593,0.00519021522035891,-0.0090872232082898
2008-05-03,1,1,-0.0266386488724593,0,-0.0090872232082898
2008-05-04,1,1,-0.0266386488724593,0,-0.0090872232082898
