date,w_SPX,w_BOND,w_GOLD,w_OIL,w_USD,pnl,cum_pnl,K,regime,max_p,G,turnover
2010-06-25,0.14420664,0.70294420,0.10592179,0.00000000,0.04692736,0.00295928,0.24519332,5,1,0.98652968,5,0.00000004
2010-06-28,0.14420659,0.70294421,0.10592184,0.00000000,0.04692736,0.00331560,0.24850892,3,1,0.99998108,5,0.00000005
2010-06-29,0.14420661,0.70294420,0.10592182,0.00000000,0.04692736,0.00036392,0.24887285,3,1,0.99991878,5,0.00000002
2010-06-30,0.14420660,0.70294420,0.10592183,0.00000000,0.04692737,-0.00064724,0.24822561,3,1,0.95950001,5,0.00000002
2010-07-01,0.14420659,0.70294418,0.10592184,0.00000000,0.04692738,-0.00465822,0.24356739,3,1,0.99576842,5,0.00000002
2010-07-02,0.14420656,0.70294418,0.10592187,0.00000000,0.04692738,-0.00175430,0.24181309,3,1,0.99633475,5,0.00000003
2010-07-05,0.14420655,0.70294418,0.10592188,0.00000000,0.04692739,-0.00011653,0.24169656,3,1,0.99978233,5,0.00000002
2010-07-06,0.14420653,0.70294418,0.10592190,0.00000000,0.04692739,0.00226756,0.24396412,3,1,0.99993915,5,0.00000002
2010-07-07,0.14420651,0.70294418,0.10592192,0.00000000,0.04692739,0.00215007,0.24611419,3,1,0.99984830,5,0.00000003
2010-07-08,0.14420651,0.70294418,0.10592192,0.00000000,0.04692738,-0.00208844,0.24402574,3,1,0.99781013,5,0.00000001
2010-07-09,0.14420651,0.70294420,0.10592192,0.00000000,0.04692737,0.00100805,0.24503379,3,1,0.99947026,5,0.00000001
2010-07-12,0.14420673,0.71909302,0.10592161,0.03077864,0.00000000,-0.00164570,0.24338809,3,2,0.99999212,5,0.04692768
2010-07-13,0.14420332,0.71909378,0.10592242,0.03078005,0.00000043,0.00074883,0.24413692,3,2,0.99999746,5,0.00000341
2010-07-14,0.14420041,0.71909317,0.10591908,0.03078734,0.00000000,0.00415648,0.24829340,3,2,0.99997645,5,0.00000729
2010-07-15,0.14419776,0.71908840,0.10591891,0.03079493,0.00000000,0.00309075,0.25138416,3,2,0.99999615,5,0.00000760
2010-07-16,0.14419555,0.71908371,0.10591900,0.03080174,0.00000000,-0.00148783,0.24989632,3,2,0.99999398,5,0.00000689
2010-07-19,0.14416865,0.71908976,0.10592535,0.03081284,0.00000340,-0.00157263,0.24832369,3,2,0.99992996,5,0.00002691
2010-07-20,0.14415754,0.71909251,0.10592823,0.03081792,0.00000381,0.00305563,0.25137932,3,2,0.99999660,5,0.00001110
2010-07-21,0.14415601,0.71909314,0.10592889,0.03081908,0.00000289,0.00133146,0.25271078,3,2,0.99999601,5,0.00000245
2010-07-22,0.14414361,0.71909614,0.10593204,0.03082461,0.00000360,0.00164626,0.25435704,3,2,0.99999674,5,0.00001239
2010-07-23,0.14414262,0.71909593,0.10593232,0.03082853,0.00000060,-0.00293041,0.25142663,3,2,0.99998417,5,0.00000421
2010-07-26,0.14414339,0.71909623,0.10593404,0.00000010,0.03082624,0.00126892,0.25269555,4,1,1.00000000,5,0.03082843
2010-07-27,0.14414342,0.71909627,0.10593406,0.00000001,0.03082624,-0.00536204,0.24733351,4,1,1.00000000,5,0.00000009
2010-07-28,0.14414343,0.71909630,0.10593406,0.00000000,0.03082622,0.00277770,0.25011121,4,1,1.00000000,5,0.00000004
2010-07-29,0.14414343,0.71909632,0.10593405,0.00000000,0.03082620,-0.00033886,0.24977236,4,1,1.00000000,5,0.00000003
2010-07-30,0.14414344,0.71909634,0.10593404,0.00000000,0.03082618,0.00619781,0.25597017,4,1,1.00000000,5,0.00000002
2010-08-02,0.12747926,0.71910330,0.10594222,0.01664166,0.03083356,0.00023443,0.25620459,3,3,0.99735652,5,0.01666418
2010-08-03,0.12738917,0.71910459,0.10594369,0.01672763,0.03083491,0.00315867,0.25936326,3,3,0.99960392,5,0.00009009
2010-08-04,0.12663781,0.71910755,0.10594711,0.01746951,0.03083802,-0.00059999,0.25876327,3,3,0.99397593,5,0.00075136
2010-08-05,0.12661402,0.71910974,0.10595140,0.01748415,0.03084067,0.00223563,0.26099890,3,3,0.96640662,5,0.00002379
2010-08-06,0.12661023,0.71910663,0.10595021,0.01749500,0.03083793,0.00543387,0.26643277,3,3,0.75598212,5,0.00001085
2010-08-09,0.14063718,0.71908491,0.10594179,0.00000000,0.03433611,-0.00011082,0.26632195,3,1,0.99991664,5,0.01752514
2010-08-10,0.14063720,0.71908493,0.10594178,0.00000000,0.03433610,0.00325442,0.26957637,3,1,0.99997937,5,0.00000003
2010-08-11,0.14063720,0.71908495,0.10594177,0.00000000,0.03433608,0.00064471,0.27022108,3,1,0.99983689,5,0.00000003
2010-08-12,0.14063722,0.71908495,0.10594176,0.00000000,0.03433607,-0.00100388,0.26921720,3,1,0.99945551,5,0.00000002
2010-08-13,0.14063723,0.71908495,0.10594175,0.00000000,0.03433607,0.00428021,0.27349742,3,1,0.99962441,5,0.00000001
2010-08-16,0.14064132,0.71908898,0.10594551,0.03431608,0.00000812,0.00743864,0.28093605,3,2,0.99998402,5,0.03432795
2010-08-17,0.14064211,0.71908999,0.10594753,0.03432037,0.00000000,-0.00162794,0.27930811,3,2,0.99999460,5,0.00000812
2010-08-18,0.14064091,0.71908688,0.10594755,0.03432466,0.00000000,0.00000622,0.27931433,3,2,0.99999973,5,0.00000431
2010-08-19,0.14063952,0.71908477,0.10594734,0.03432838,0.00000000,0.00132338,0.28063772,3,2,0.99998188,5,0.00000372
2010-08-20,0.14063815,0.71908312,0.10594712,0.03433161,0.00000000,-0.00363798,0.27699974,3,2,0.99999995,5,0.00000323
2010-08-23,0.14064576,0.71908811,0.10595532,0.00000043,0.03431038,-0.00013961,0.27686013,3,1,0.99987883,5,0.03433118
2010-08-24,0.14064585,0.71908821,0.10595542,0.00000004,0.03431048,0.00589562,0.28275576,3,1,0.99996323,5,0.00000039
2010-08-25,0.14064581,0.71908822,0.10595547,0.00000000,0.03431049,-0.00169741,0.28105835,3,1,0.99953073,5,0.00000007
2010-08-26,0.14064579,0.71908822,0.10595550,0.00000000,0.03431049,0.00179305,0.28285140,3,1,0.99992382,5,0.00000003
2010-08-27,0.14064575,0.71908822,0.10595554,0.00000000,0.03431049,-0.00756918,0.27528222,3,1,0.99892712,5,0.00000004
2010-08-30,0.14064915,0.71909525,0.10595808,0.03429135,0.00000617,0.00539488,0.28067709,3,2,0.99999980,5,0.03430432
2010-08-31,0.14064747,0.71909694,0.10595621,0.03429833,0.00000105,0.00446111,0.28513820,3,2,0.99999999,5,0.00000867
2010-09-01,0.14064483,0.71909616,0.10595321,0.03430580,0.00000000,-0.00237535,0.28276285,3,2,0.99999998,5,0.00000747
2010-09-02,0.14064305,0.71909264,0.10595324,0.03431107,0.00000000,-0.00144640,0.28131645,3,2,0.99999997,5,0.00000530
2010-09-03,0.14064130,0.71908869,0.10595339,0.03431662,0.00000000,-0.00309071,0.27822574,3,2,0.99999875,5,0.00000569
2010-09-06,0.14064527,0.71908991,0.10596057,0.00000041,0.03430384,0.00012659,0.27835233,3,1,0.99994338,5,0.03431621
2010-09-07,0.14064534,0.71909000,0.10596068,0.00000004,0.03430394,0.00557677,0.28392910,3,1,0.99996274,5,0.00000038
2010-09-08,0.14064531,0.71909000,0.10596073,0.00000000,0.03430395,-0.00303145,0.28089765,3,1,0.99994885,5,0.00000006
2010-09-09,0.14064528,0.71909000,0.10596076,0.00000000,0.03430396,-0.00666702,0.27423063,3,1,0.99998767,5,0.00000003
2010-09-10,0.14064526,0.71909000,0.10596078,0.00000000,0.03430396,-0.00115608,0.27307454,3,1,0.99997528,5,0.00000002
2010-09-13,0.14064524,0.71909000,0.10596080,0.00000000,0.03430396,0.00434202,0.27741657,3,1,0.99999459,5,0.00000002
2010-09-14,0.14064523,0.71909000,0.10596081,0.00000000,0.03430396,0.00602604,0.28344261,3,1,0.99997945,5,0.00000001
2010-09-15,0.14064522,0.71908999,0.10596081,0.00000000,0.03430397,-0.00199843,0.28144418,3,1,0.99999242,5,0.00000001
2010-09-16,0.14064522,0.71908998,0.10596082,0.00000000,0.03430398,-0.00195284,0.27949133,3,1,0.99999515,5,0.00000001
2010-09-17,0.14064521,0.71908997,0.10596082,0.00000000,0.03430399,0.00146507,0.28095641,3,1,0.99999475,5,0.00000001
2010-09-20,0.14064521,0.71908997,0.10596083,0.00000000,0.03430400,0.00468747,0.28564388,3,1,0.99999073,5,0.00000001
2010-09-21,0.14064520,0.71908997,0.10596084,0.00000000,0.03430400,0.00819901,0.29384290,3,1,0.99997102,5,0.00000001
2010-09-22,0.14064519,0.71908996,0.10596085,0.00000000,0.03430400,0.00049656,0.29433946,3,1,0.99990706,5,0.00000001
2010-09-23,0.14064518,0.71908995,0.10596086,0.00000000,0.03430401,-0.00066625,0.29367321,3,1,0.99947154,5,0.00000002
2010-09-24,0.14064517,0.71908994,0.10596087,0.00000000,0.03430402,0.00019836,0.29387158,3,1,0.99978531,5,0.00000002
2010-09-27,0.14064514,0.71908994,0.10596089,0.00000000,0.03430403,0.00386548,0.29773706,3,1,0.99994630,5,0.00000003
2010-09-28,0.14064512,0.71908994,0.10596091,0.00000000,0.03430403,0.00572509,0.30346214,3,1,0.99993546,5,0.00000002
2010-09-29,0.14064509,0.71908993,0.10596094,0.00000000,0.03430404,-0.00290233,0.30055982,3,1,0.99989560,5,0.00000003
2010-09-30,0.14064506,0.71908993,0.10596097,0.00000000,0.03430404,-0.00053341,0.30002640,3,1,0.99992164,5,0.00000003
2010-10-01,0.14064503,0.71908992,0.10596099,0.00000000,0.03430405,0.00093605,0.30096245,3,1,0.99975584,5,0.00000003
2010-10-04,0.14065742,0.71910213,0.10597241,0.03424339,0.00002465,0.00113075,0.30209320,4,2,0.99891261,5,0.03427940
2010-10-05,0.14066230,0.71910638,0.10597884,0.03425165,0.00000082,0.00538887,0.30748207,4,2,0.99859505,5,0.00002383
2010-10-06,0.14066142,0.71910370,0.10597928,0.03425559,0.00000000,0.00591955,0.31340162,4,2,0.99994840,5,0.00000438
2010-10-07,0.14066054,0.71910040,0.10597956,0.03425950,0.00000000,-0.00126676,0.31213486,4,2,0.99988835,5,0.00000419
2010-10-08,0.14065961,0.71909781,0.10597971,0.03426287,0.00000000,0.00164375,0.31377861,4,2,0.99967460,5,0.00000351
2010-10-11,0.14065867,0.71909514,0.10597987,0.03426631,0.00000000,0.00064978,0.31442839,4,2,0.99930469,5,0.00000361
2010-10-12,0.14065771,0.71909283,0.10597997,0.03426949,0.00000000,-0.00255728,0.31187110,4,2,0.99863882,5,0.00000328
2010-10-13,0.14065674,0.71909018,0.10598015,0.03427293,0.00000000,0.00335181,0.31522291,4,2,0.99620040,5,0.00000362
2010-10-14,0.14065592,0.71908675,0.10598046,0.03427687,0.00000000,-0.00459791,0.31062500,4,2,0.99876507,5,0.00000425
2010-10-15,0.14065500,0.71908283,0.10598086,0.03428131,0.00000000,-0.00467988,0.30594512,4,2,0.99860203,5,0.00000484
2010-10-18,0.14063791,0.71907201,0.13034112,0.00922660,0.00072236,0.00441643,0.31036156,3,1,0.99994240,5,0.02508262
2010-10-19,0.14063812,0.71907222,0.13034126,0.00922583,0.00072257,-0.00350058,0.30686098,3,1,0.99878083,5,0.00000077
2010-10-20,0.14063805,0.71907179,0.13034131,0.00599749,0.00395136,0.00230542,0.30916640,3,1,0.99980552,5,0.00322883
2010-10-21,0.14064011,0.71907383,0.13034269,0.00598984,0.00395352,-0.00586274,0.30330365,3,1,0.99991314,5,0.00000765
2010-10-22,0.14064999,0.71908341,0.13035173,0.00595163,0.00396324,0.00005685,0.30336050,3,1,0.99992771,5,0.00003821
2010-10-25,0.14066338,0.71909637,0.13036398,0.00589987,0.00397640,0.00110831,0.30446881,3,1,0.99741732,5,0.00005176
2010-10-26,0.14066003,0.71909106,0.13036544,0.00590086,0.00398260,-0.00462094,0.29984787,3,1,0.99495722,5,0.00000866
2010-10-27,0.14066181,0.71909344,0.13034503,0.00591199,0.00398773,-0.00660085,0.29324702,3,1,0.98776653,5,0.00002041
2010-10-28,0.14066698,0.71909845,0.13034975,0.00589201,0.00399281,0.00578821,0.29903523,3,1,0.98597989,5,0.00001998
2010-10-29,0.14068669,0.71911761,0.13036718,0.00581612,0.00401240,0.00499422,0.30402945,3,1,0.99569135,5,0.00007590
2010-11-01,0.14069615,0.71912678,0.13037578,0.00577957,0.00402171,-0.00052359,0.30350586,5,1,0.99999595,5,0.00003654
2010-11-02,0.14070647,0.71913677,0.13038524,0.00573964,0.00403187,0.00188156,0.30538742,5,1,0.99999594,5,0.00003993
2010-11-03,0.14071183,0.71914198,0.13038991,0.00571908,0.00403720,0.00248408,0.30787150,5,1,0.99999707,5,0.00002056
2010-11-04,0.14071688,0.71914491,0.13039662,0.00570186,0.00403974,0.01452285,0.32239435,5,1,0.99999474,5,0.00001723
2010-11-05,0.14072057,0.71914848,0.13039995,0.00568762,0.00404338,-0.00223157,0.32016278,5,1,0.99864945,5,0.00001424
2010-11-08,0.14072050,0.71914925,0.13039988,0.00568720,0.00404317,0.00006618,0.32022896,4,0,0.61897810,5,0.00000077
2010-11-09,0.14072191,0.71389640,0.13040123,0.01497666,0.00000379,-0.00923098,0.31099799,4,0,0.81169718,5,0.00929223
2010-11-10,0.14070156,0.71387114,0.13038220,0.01504510,0.00000000,0.00617981,0.31717780,4,0,0.72090722,5,0.00006844
2010-11-11,0.14069994,0.68822068,0.13038066,0.04069872,0.00000000,-0.00104330,0.31613450,4,0,0.91533485,5,0.02565362
2010-11-12,0.14070009,0.66760485,0.13038089,0.06131417,0.00000000,-0.01490022,0.30123427,4,0,0.99722536,5,0.02061582
2010-11-15,0.14070406,0.66760813,0.13038319,0.06130238,0.00000224,-0.01156415,0.28967012,5,0,0.57239657,5,0.00001180
2010-11-16,0.14070230,0.66760671,0.13038221,0.06130822,0.00000055,0.00172347,0.29139360,5,0,0.69063454,5,0.00000584
2010-11-17,0.14777659,0.66760851,0.14850377,0.02025165,0.01585948,-0.00235880,0.28903479,5,1,0.99556666,5,0.04105657
2010-11-18,0.14777743,0.66761369,0.14850303,0.02025182,0.01585403,0.00303670,0.29207149,5,1,0.55104611,5,0.00000619
2010-11-19,0.14777477,0.65673909,0.14850045,0.04698569,0.00000000,0.00141588,0.29348736,5,0,0.98535369,5,0.02673387
2010-11-22,0.16175789,0.65673096,0.15914226,0.01843626,0.00393262,0.00515608,0.29864344,3,1,0.99908421,5,0.02855756
2010-11-23,0.16175158,0.65673658,0.15913804,0.01829310,0.00408072,-0.00096304,0.29768040,3,1,0.99985968,5,0.00015371
2010-11-24,0.16175614,0.65674235,0.15974829,0.01690970,0.00484352,-0.00324385,0.29443656,3,1,0.99991759,5,0.00138340
2010-11-25,0.16175604,0.65674228,0.15974808,0.01691012,0.00484347,0.00000075,0.29443731,3,1,0.99999089,5,0.00000042
2010-11-26,0.16175605,0.65674230,0.15974799,0.01691016,0.00484350,0.00015881,0.29459612,3,1,0.99878383,5,0.00000009
2010-11-29,0.16175992,0.63366710,0.15975129,0.04481147,0.00001022,0.00069113,0.29528725,3,0,0.99999158,5,0.02790848
2010-11-30,0.16175058,0.63365163,0.15974249,0.04485530,0.00000000,0.00504611,0.30033336,3,0,0.99999891,5,0.00004383
2010-12-01,0.16173457,0.63362466,0.15972722,0.04491355,0.00000000,-0.00424254,0.29609082,3,0,0.99999602,5,0.00005825
2010-12-02,0.16172851,0.63361446,0.15972150,0.04493553,0.00000000,0.00039696,0.29648778,3,0,0.93326645,5,0.00002198
2010-12-03,0.16172941,0.62062593,0.15972278,0.05792189,0.00000000,0.00383326,0.30032104,3,0,0.99993667,5,0.01298854
2010-12-06,0.16172728,0.62062568,0.15972085,0.02424260,0.03368358,0.00498562,0.30530666,3,1,0.99999853,5,0.03368358
2010-12-07,0.16172784,0.62062230,0.15972139,0.02424406,0.03368440,-0.01458624,0.29072042,3,1,0.99972349,5,0.00000338
2010-12-08,0.16173547,0.62062319,0.15973072,0.02422902,0.03368160,-0.00546862,0.28525180,3,1,0.99999714,5,0.00001784
2010-12-09,0.16174074,0.62062676,0.15973601,0.02008180,0.03781468,0.00200279,0.28725458,3,1,0.99998647,5,0.00414722
2010-12-10,0.16174562,0.62063153,0.15974014,0.02006310,0.03781961,-0.00314335,0.28411124,3,1,0.99996310,5,0.00001871
2010-12-13,0.16174664,0.61698803,0.15974108,0.06152034,0.00000390,0.00232110,0.28643233,3,0,0.99998548,5,0.04145920
2010-12-14,0.16173560,0.61696966,0.15973054,0.06156420,0.00000000,-0.00848091,0.27795142,3,0,0.99999708,5,0.00004386
2010-12-15,0.16174809,0.61448223,0.15974016,0.06401949,0.00001003,-0.00580091,0.27215051,3,0,0.99402406,5,0.00248744
2010-12-16,0.16173878,0.61183671,0.15973178,0.06669160,0.00000113,0.00237222,0.27452272,3,0,0.99192696,5,0.00267210
2010-12-17,0.16174000,0.61114857,0.15973271,0.06737715,0.00000157,0.00836005,0.28288278,3,0,0.99877552,5,0.00068814
2010-12-20,0.16173314,0.61113724,0.15972618,0.06740344,0.00000000,0.00080489,0.28368766,4,0,0.99987705,5,0.00002628
2010-12-21,0.16172493,0.61112368,0.15971837,0.06743302,0.00000000,0.00367238,0.28736005,4,0,0.99998656,5,0.00002959
2010-12-22,0.16172105,0.60869593,0.15971179,0.06986796,0.00000327,-0.00016785,0.28719219,4,0,0.99997412,5,0.00243821
2010-12-23,0.16172478,0.60715002,0.15971549,0.07140584,0.00000388,-0.00364441,0.28354778,4,0,0.99999334,5,0.00154591
2010-12-24,0.16172405,0.60578095,0.15971462,0.07277781,0.00000257,-0.00106461,0.28248317,4,0,0.99998755,5,0.00137197
2010-12-27,0.16172581,0.60534323,0.15971584,0.07321184,0.00000328,0.00417840,0.28666157,3,0,0.99933822,5,0.00043772
2010-12-28,0.16171950,0.60533286,0.15970984,0.07323779,0.00000000,-0.00368851,0.28297306,3,0,0.99626697,5,0.00002595
2010-12-29,0.16171084,0.60531863,0.15970165,0.07326888,0.00000000,0.00789579,0.29086885,3,0,0.94992679,5,0.00003109
2010-12-30,0.16170344,0.60530645,0.15969462,0.07329550,0.00000000,-0.00324620,0.28762265,3,0,0.96764948,5,0.00002662
2010-12-31,0.16169940,0.60529982,0.15969078,0.07331000,0.00000000,0.00573768,0.29336033,3,0,0.99584150,5,0.00001451
2011-01-03,0.16169971,0.60530024,0.15969095,0.02296674,0.05034236,0.00011824,0.29347857,4,1,0.99999704,5,0.05034326
2011-01-04,0.16170198,0.60530429,0.15969255,0.02295941,0.05034177,-0.00438349,0.28909508,4,1,0.99999854,5,0.00000792
2011-01-05,0.16169893,0.60530233,0.15968947,0.01866654,0.05464272,-0.00561775,0.28347733,4,1,0.99999964,5,0.00430095
2011-01-06,0.16171893,0.60532175,0.15970766,0.01858919,0.05466246,0.00255142,0.28602875,4,1,0.99999597,5,0.00007734
2011-01-07,0.16172342,0.60532611,0.15971175,0.01857182,0.05466689,0.00439838,0.29042714,4,1,0.99997407,5,0.00001737
2011-01-10,0.16172553,0.60186637,0.15971376,0.07668841,0.00000592,0.00235828,0.29278541,5,0,0.99988400,5,0.05812071
2011-01-11,0.16172162,0.60185996,0.15971004,0.07670838,0.00000000,0.00091383,0.29369925,5,0,0.99994714,5,0.00001997
2011-01-12,0.16172079,0.59653078,0.15970949,0.08203894,0.00000000,0.00226307,0.29596232,5,0,0.99989465,5,0.00533056
2011-01-13,0.16172281,0.59369812,0.15971146,0.08486657,0.00000104,0.00107795,0.29704027,5,0,0.99976546,5,0.00283265
2011-01-14,0.16171904,0.59369200,0.15970787,0.08488109,0.00000000,-0.00166855,0.29537172,5,0,0.99973599,5,0.00001452
2011-01-17,0.16171436,0.59368438,0.15970342,0.08489784,0.00000000,0.00183470,0.29720642,3,0,0.99912426,5,0.00001675
2011-01-18,0.16170984,0.59367703,0.15969912,0.08491401,0.00000000,-0.00252968,0.29467674,3,0,0.99877057,5,0.00001618
2011-01-19,0.16170562,0.59367016,0.15969510,0.08492911,0.00000000,0.00078914,0.29546588,3,0,0.99783408,5,0.00001510
2011-01-20,0.16170129,0.59366310,0.15969097,0.08494463,0.00000000,-0.01122372,0.28424216,3,0,0.98454452,5,0.00001552
2011-01-21,0.16169504,0.59365291,0.15968502,0.08496703,0.00000000,0.00289679,0.28713895,3,0,0.94602335,5,0.00002240
2011-01-24,0.16168889,0.59364291,0.15967918,0.08498902,0.00000000,0.00038667,0.28752562,4,0,0.99990165,5,0.00002198
2011-01-25,0.16168280,0.59363300,0.15967339,0.08501081,0.00000000,0.00440805,0.29193367,4,0,0.99991934,5,0.00002179
2011-01-26,0.16167768,0.59362467,0.15966852,0.08502913,0.00000000,-0.00378363,0.28815004,4,0,0.99996381,5,0.00001832
2011-01-27,0.16166994,0.59361205,0.15966113,0.08505689,0.00000000,-0.00126361,0.28688644,4,0,0.99974177,5,0.00002776
2011-01-28,0.16166419,0.59360270,0.15965566,0.08507745,0.00000000,0.00334453,0.29023097,4,0,0.99997110,5,0.00002057
2011-01-31,0.16166465,0.59360292,0.15965611,0.01958277,0.06549356,-0.00103181,0.28919916,3,1,0.99431710,5,0.06549469
2011-02-01,0.16166672,0.59360189,0.15965902,0.01930009,0.06577228,0.00051776,0.28971691,3,1,0.99978094,5,0.00028370
2011-02-02,0.16168337,0.59361806,0.15967415,0.01923571,0.06578872,-0.00337079,0.28634613,3,1,0.99995184,5,0.00006438
2011-02-03,0.16169637,0.59363070,0.15968597,0.01918539,0.06580157,0.00014967,0.28649580,3,1,0.99997424,5,0.00005032
2011-02-04,0.16169986,0.59363409,0.15968911,0.01917192,0.06580502,-0.00555995,0.28093585,3,1,0.99996904,5,0.00001347
2011-02-07,0.16171067,0.59364460,0.15969891,0.01913011,0.06581571,0.00146414,0.28239999,3,1,0.99999457,5,0.00004181
2011-02-08,0.16172848,0.59366190,0.15971509,0.01906122,0.06583330,-0.00150131,0.28089868,3,1,0.99998333,5,0.00006889
2011-02-09,0.16174719,0.59368008,0.15973209,0.01898885,0.06585178,0.00379562,0.28469430,3,1,0.99999554,5,0.00007237
2011-02-10,0.16175910,0.59369164,0.15974289,0.01894283,0.06586355,-0.00241117,0.28228312,3,1,0.99995697,5,0.00004602
2011-02-11,0.16177147,0.59370366,0.15975412,0.01889497,0.06587577,0.00341429,0.28569741,3,1,0.99960478,5,0.00004786
2011-02-14,0.16179295,0.59372451,0.15977365,0.01881191,0.06589697,0.00320731,0.28890472,3,1,0.99923111,5,0.00008306
2011-02-15,0.16180683,0.59373799,0.15978628,0.01875822,0.06591068,0.00023097,0.28913569,3,1,0.99885305,5,0.00005369
2011-02-16,0.16181519,0.59374611,0.15979385,0.01872592,0.06591894,0.00104650,0.29018219,3,1,0.99860432,5,0.00003231
2011-02-17,0.16182823,0.59375878,0.15980571,0.01867544,0.06593183,0.00395058,0.29413277,3,1,0.99765316,5,0.00005047
2011-02-18,0.16183944,0.59376966,0.15981589,0.01863211,0.06594289,-0.00045045,0.29368232,3,1,0.99539961,5,0.00004333
2011-02-21,0.16183745,0.59195659,0.15981399,0.08639197,0.00000000,0.00371311,0.29739544,3,0,0.99996458,5,0.06775986
2011-02-22,0.16183087,0.59194590,0.15980773,0.08641550,0.00000000,0.00433344,0.30172888,3,0,0.99996069,5,0.00002353
2011-02-23,0.16182550,0.59193718,0.15980264,0.08643468,0.00000000,0.00173527,0.30346415,3,0,0.88508836,5,0.00001918
2011-02-24,0.16182540,0.57631041,0.15980265,0.10206154,0.00000000,0.00482342,0.30828757,3,0,0.99844527,5,0.01562687
2011-02-25,0.16182691,0.56798186,0.15980407,0.11038615,0.00000101,0.00101974,0.30930731,3,0,0.99982250,5,0.00832855
2011-02-28,0.16182225,0.56797449,0.15979964,0.11040363,0.00000000,0.00264601,0.31195332,4,0,0.99999817,5,0.00001748
2011-03-01,0.16180802,0.56795190,0.15978606,0.11045402,0.00000000,0.00102933,0.31298265,4,0,0.99999939,5,0.00005039
2011-03-02,0.16180324,0.56794434,0.15978152,0.11047090,0.00000000,0.00148343,0.31446608,4,0,0.99970467,5,0.00001688
2011-03-03,0.16180256,0.56147121,0.15978094,0.11694529,0.00000000,-0.00671388,0.30775220,4,0,0.99992559,5,0.00647439
2011-03-04,0.16179835,0.56146459,0.15977695,0.11696011,0.00000000,0.00545765,0.31320985,4,0,0.99673777,5,0.00001482
2011-03-07,0.16178437,0.56144257,0.15976364,0.11700942,0.00000000,-0.00035022,0.31285964,5,0,0.99996857,5,0.00004931
2011-03-08,0.16178336,0.56144106,0.15976268,0.11701290,0.00000000,-0.00558799,0.30727165,5,0,0.99993330,5,0.00000349
2011-03-09,0.16177723,0.56143142,0.15975686,0.11703449,0.00000000,0.00642781,0.31369946,5,0,0.99988024,5,0.00002159
2011-03-10,0.16177326,0.56142520,0.15975310,0.11704845,0.00000000,-0.00244209,0.31125736,5,0,0.99997347,5,0.00001395
2011-03-11,0.16176953,0.56141934,0.15974956,0.11706157,0.00000000,0.00158103,0.31283839,5,0,0.98767436,5,0.00001313
2011-03-14,0.16176561,0.56141318,0.15974585,0.11707536,0.00000000,0.00131789,0.31415628,4,0,0.99813122,5,0.00001379
2011-03-15,0.16176229,0.56140798,0.15974271,0.11708702,0.00000000,-0.00628331,0.30787297,4,0,0.99910274,5,0.00001166
2011-03-16,0.16175743,0.56140032,0.15973809,0.11710416,0.00000000,0.00234027,0.31021324,4,0,0.99421317,5,0.00001714
2011-03-17,0.16175745,0.57087784,0.15973810,0.10762660,0.00000000,0.00408754,0.31430078,4,2,0.76830775,5,0.00947756
2011-03-18,0.16175747,0.60049368,0.15973784,0.07801101,0.00000000,0.00119067,0.31549145,4,2,0.99336451,5,0.02961586
2011-03-21,0.16905076,0.60049369,0.15973784,0.02515090,0.04556681,0.00110053,0.31659198,4,1,0.99985240,5,0.05286011
2011-03-22,0.16905340,0.60048607,0.15973401,0.02512258,0.04560394,-0.00060744,0.31598454,4,1,0.99996511,5,0.00003977
2011-03-23,0.16905347,0.60048613,0.15973408,0.02512232,0.04560401,0.00077898,0.31676353,4,1,0.94733148,5,0.00000026
2011-03-24,0.16905345,0.60048612,0.15973407,0.02512237,0.04560399,-0.00200959,0.31475394,4,1,0.56342024,5,0.00000005
2011-03-25,0.16904498,0.60047239,0.15972613,0.07075650,0.00000000,-0.00134031,0.31341363,4,0,0.81214787,5,0.04563413
2011-03-28,0.16904450,0.60047184,0.15972585,0.07075782,0.00000000,-0.00140659,0.31200704,3,0,0.50346673,5,0.00000132
2011-03-29,0.16105985,0.60047016,0.15972428,0.07874570,0.00000000,-0.00148397,0.31052307,3,0,0.88689152,5,0.00798789
2011-03-30,0.16106303,0.57898302,0.15972704,0.10022691,0.00000000,0.00345160,0.31397467,3,0,0.98369495,5,0.02148714
2011-03-31,0.16106302,0.57665919,0.15972700,0.10255071,0.00000008,0.00208310,0.31605777,3,0,0.99856869,5,0.00232388
2011-04-01,0.16106256,0.57323103,0.15972644,0.10597972,0.00000025,0.00242565,0.31848342,3,0,0.99923048,5,0.00342918
2011-04-04,0.16106266,0.56989105,0.15972639,0.10931930,0.00000061,0.00327112,0.32175454,4,0,0.99921518,5,0.00334004
2011-04-05,0.16107328,0.56739555,0.15973625,0.11178922,0.00000570,0.00145676,0.32321131,4,0,0.99906782,5,0.00249549
2011-04-06,0.16107581,0.56053444,0.15973864,0.11864579,0.00000533,-0.00143524,0.32177607,4,0,0.99872946,5,0.00686148
2011-04-07,0.16106730,0.55892836,0.15972962,0.12027233,0.00000239,-0.00078523,0.32099084,4,0,0.99938596,5,0.00162655
2011-04-08,0.16106192,0.55891997,0.15972453,0.12029358,0.00000000,0.00383446,0.32482530,4,0,0.99913711,5,0.00002124
