"date","bonds"
2014-05-28,537.196
2014-05-29,536.816
2014-05-30,536.424
2014-06-02,532.874
2014-06-03,530.157
2014-06-04,529.61
2014-06-05,530.646
2014-06-06,530.171
2014-06-09,529.457
2014-06-10,528.492
2014-06-11,528.278
2014-06-12,530.816
2014-06-13,530.091
2014-06-16,530.377
2014-06-17,527.827
2014-06-18,529.698
2014-06-19,529.401
2014-06-20,529.426
2014-06-23,529.629
2014-06-24,531.25
2014-06-25,532.536
2014-06-26,534.24
2014-06-27,533.932
2014-06-30,534.718
2014-07-01,532.502
2014-07-02,529.619
2014-07-03,528.738
2014-07-04,528.846
2014-07-07,530.3
2014-07-08,532.755
2014-07-09,533.708
2014-07-10,534.245
2014-07-11,535.021
2014-07-14,533.722
2014-07-15,533.675
2014-07-16,534.295
2014-07-17,537.333
2014-07-18,536.941
2014-07-21,537.395
2014-07-22,537.847
2014-07-23,537.966
2014-07-24,535.917
2014-07-25,537.861
2014-07-28,536.896
2014-07-29,538.266
2014-07-30,534.132
2014-07-31,533.918
2014-08-01,536.445
2014-08-04,537.148
2014-08-05,537.518
2014-08-06,537.971
2014-08-07,540.258
2014-08-08,540.95
2014-08-11,540.653
2014-08-12,539.688
2014-08-13,541.058
2014-08-14,542.262
2014-08-15,544.789
2014-08-18,542.871
2014-08-19,541.972
2014-08-20,540.988
2014-08-21,542.042
2014-08-22,542.231
2014-08-25,543.03
2014-08-26,542.98
2014-08-27,544.458
2014-08-28,545.766
2014-08-29,545.277
2014-09-01,545.312
2014-09-02,541.866
2014-09-03,542.325
2014-09-04,540.577
2014-09-05,540.088
2014-09-08,539.698
2014-09-09,538.29
2014-09-10,536.627
2014-09-11,536.832
2014-09-12,533.117
2014-09-15,534.34
2014-09-16,534.374
2014-09-17,533.9
2014-09-18,532.577
2014-09-19,534.634
2014-09-22,535.603
2014-09-23,537.25
2014-09-24,535.672
2014-09-25,538.339
2014-09-26,537.34
2014-09-29,539.412
2014-09-30,538.683
2014-10-01,543.726
2014-10-02,542.148
2014-10-03,541.744
2014-10-06,542.797
2014-10-07,546.398
2014-10-08,547.366
2014-10-09,547.57
2014-10-10,548.694
2014-10-13,551.615
2014-10-14,553.518
2014-10-15,559.07
2014-10-16,556.049
2014-10-17,554.032
2014-10-20,554.831
2014-10-21,553.592
2014-10-22,552.608
2014-10-23,550.436
2014-10-24,550.71
2014-10-27,551.51
2014-10-28,550.271
2014-10-29,548.438
2014-10-30,549.237
2014-10-31,547.984
2014-11-03,547.425
2014-11-04,547.714
2014-11-05,547.409
2014-11-06,546.256
2014-11-07,549.332
2014-11-10,547.159
2014-11-11,546.685
2014-11-12,547.229
2014-11-13,548.028
2014-11-14,549.236
2014-11-17,548.321
2014-11-18,549.218
2014-11-19,547.871
2014-11-20,548.768
2014-11-21,549.734
2014-11-24,550.114
2014-11-25,552.479
2014-11-26,553.808
2014-11-27,553.842
2014-11-28,555.844
2014-12-01,554.756
2014-12-02,551.509
2014-12-03,551.543
2014-12-04,552.958
2014-12-05,550.644
2014-12-08,553.095
2014-12-09,554.943
2014-12-10,557.481
2014-12-11,557.083
2014-12-12,560.899
2014-12-15,560.242
2014-12-16,562.521
2014-12-17,558.669
2014-12-18,556.027
2014-12-19,557.511
2014-12-22,558.236
2014-12-23,553.607
2014-12-24,553.901
2014-12-25,553.935
2014-12-26,554.643
2014-12-29,557.011
2014-12-30,557.65
2014-12-31,558.721
2015-01-01,558.755
2015-01-02,561.624
2015-01-05,565.634
2015-01-06,570.422
2015-01-07,568.9
2015-01-08,566.514
2015-01-09,569.988
2015-01-12,572.097
2015-01-13,572.303
2015-01-14,574.844
2015-01-15,581.361
2015-01-16,576.191
2015-01-19,576.225
2015-01-20,578.247
2015-01-21,574.046
2015-01-22,574.253
2015-01-23,578.505
2015-01-26,576.551
2015-01-27,576.585
2015-01-28,582.151
2015-01-29,580.284
2015-01-30,586.351
2015-02-02,584.57
2015-02-03,578.294
2015-02-04,580.921
2015-02-05,577.411
2015-02-06,570.426
2015-02-09,569.51
2015-02-10,568.247
2015-02-11,567.417
2015-02-12,568.877
2015-02-13,565.955
2015-02-16,565.989
2015-02-17,561.14
2015-02-18,564.112
2015-02-19,562.245
2015-02-20,562.694
2015-02-23,565.45
2015-02-24,569.85
2015-02-25,569.884
2015-02-26,567.023
2015-02-27,568.983
2015-03-02,564.308
2015-03-03,562.652
2015-03-04,562.86
2015-03-05,562.98
2015-03-06,556.592
2015-03-09,559.375
2015-03-10,562.959
2015-03-11,563.612
2015-03-12,563.554
2015-03-13,563.293
2015-03-16,565.544
2015-03-17,566.641
2015-03-18,573.51
2015-03-19,570.877
2015-03-20,572.924
2015-03-23,574.11
2015-03-24,576.006
2015-03-25,573.285
2015-03-26,569.764
2015-03-27,571.722
2015-03-30,572.109
2015-03-31,573.472
2015-04-01,576.966
2015-04-02,574.245
2015-04-03,577.979
2015-04-06,575.081
2015-04-07,575.733
2015-04-08,574.787
2015-04-09,571.888
2015-04-10,572.692
2015-04-13,573.7
2015-04-14,575.241
2015-04-15,575.804
2015-04-16,575.569
2015-04-17,577.172
2015-04-20,576.138
2015-04-21,574.926
2015-04-22,571.317
2015-04-23,572.769
2015-04-24,574.905
2015-04-27,574.315
2015-04-28,570.439
2015-04-29,568.339
2015-04-30,568.903
2015-05-01,565.179
2015-05-04,563.522
2015-05-05,561.778
2015-05-06,558.346
2015-05-07,562.018
2015-05-08,563.888
2015-05-11,556.815
2015-05-12,558.8
2015-05-13,556.522
2015-05-14,559.039
2015-05-15,563.484
2015-05-18,559.342
2015-05-19,556.576
2015-05-20,558.284
2015-05-21,561.405
2015-05-22,560.532
2015-05-25,560.564
2015-05-26,564.214
2015-05-27,564.864
2015-05-28,564.632
2015-05-29,565.347
2015-06-01,562.379
2015-06-02,558.265
2015-06-03,553.621
2015-06-04,556.212
2015-06-05,551.368
2015-06-08,552.724
2015-06-09,549.844
2015-06-10,547.759
2015-06-11,552.909
2015-06-12,552.566
2015-06-15,554.098
2015-06-16,556.601
2015-06-17,556.104
2015-06-18,555.431
2015-06-19,559.146
2015-06-22,553.619
2015-06-23,551.711
2015-06-24,553.772
2015-06-25,551.863
2015-06-26,548.961
2015-06-29,556.141
2015-06-30,555.114
2015-07-01,551.353
2015-07-02,553.414
2015-07-03,553.511
2015-07-06,558.22
2015-07-07,560.017
2015-07-08,562.873
2015-07-09,556.994
2015-07-10,553.033
2015-07-13,550.859
2015-07-14,553.274
2015-07-15,555.335
2015-07-16,555.367
2015-07-17,555.906
2015-07-20,554.351
2015-07-21,556.764
2015-07-22,556.973
2015-07-23,559.829
2015-07-24,560.279
2015-07-27,562.606
2015-07-28,560.962
2015-07-29,559.053
2015-07-30,560.674
2015-07-31,564.213
2015-08-03,566.097
2015-08-04,562.512
2015-08-05,560.251
2015-08-06,562.4
2015-08-07,565.498
2015-08-10,562.266
2015-08-11,566.71
2015-08-12,566.477
2015-08-13,564.348
2015-08-14,563.74
2015-08-17,565.385
2015-08-18,564.25
2015-08-19,567.51
2015-08-20,570.41
2015-08-21,571.938
2015-08-24,573.673
2015-08-25,570.296
2015-08-26,565.125
2015-08-27,564.618
2015-08-28,565.07
2015-08-31,563.576
2015-09-01,566.388
2015-09-02,564.984
2015-09-03,566.27
2015-09-04,567.978
2015-09-07,568.009
2015-09-08,565.259
2015-09-09,564.842
2015-09-10,563.259
2015-09-11,565.415
2015-09-14,565.625
2015-09-15,560.185
2015-09-16,560.037
2015-09-17,565.269
2015-09-18,568.322
2015-09-21,565.034
2015-09-22,568.473
2015-09-23,567.518
2015-09-24,568.714
2015-09-25,566.924
2015-09-28,570.363
2015-09-29,572.368
2015-09-30,573.654
2015-10-01,573.326
2015-10-02,576.02
2015-10-05,572.644
2015-10-06,573.841
2015-10-07,572.347
2015-10-08,570.495
2015-10-09,571.216
2015-10-12,571.247
2015-10-13,573.698
2015-10-14,577.137
2015-10-15,574.927
2015-10-16,574.212
2015-10-19,574.871
2015-10-20,572.57
2015-10-21,574.664
2015-10-22,574.695
2015-10-23,571.828
2015-10-26,573.294
2015-10-27,574.402
2015-10-28,571.204
2015-10-29,567.648
2015-10-30,569.086
2015-11-02,567.593
2015-11-03,565.562
2015-11-04,565.144
2015-11-05,564.727
2015-11-06,560.426
2015-11-09,559.291
2015-11-10,559.949
2015-11-11,559.98
2015-11-12,560.504
2015-11-13,562.571
2015-11-16,562.826
2015-11-17,562.901
2015-11-18,562.618
2015-11-19,564.039
2015-11-20,563.281
2015-11-23,564.372
2015-11-24,564.583
2015-11-25,564.881
2015-11-26,564.916
2015-11-27,565.636
2015-11-30,566.375
2015-12-01,569.58
2015-12-02,567.941
2015-12-03,560.842
2015-12-04,563.324
2015-12-07,565.208
2015-12-08,565.947
2015-12-09,566.51
2015-12-10,565.4
2015-12-11,570.613
2015-12-14,565.979
2015-12-15,563.9
2015-12-16,562.437
2015-12-17,566.083
2015-12-18,567.244
2015-12-21,567.719
2015-12-22,565.64
2015-12-23,564.617
2015-12-24,565.357
2015-12-25,565.461
2015-12-28,566.112
2015-12-29,562.359
2015-12-30,563.098
2015-12-31,564.366
2016-01-01,564.47
2016-01-04,565.826
2016-01-05,566.037
2016-01-06,569.506
2016-01-07,570.598
2016-01-08,572.375
2016-01-11,569.416
2016-01-12,572.973
2016-01-13,573.712
2016-01-14,573.747
2016-01-15,576.581
2016-01-18,576.615
2016-01-19,575.682
2016-01-20,579.151
2016-01-21,577.16
2016-01-22,575.767
2016-01-25,578.355
2016-01-26,578.566
2016-01-27,578.601
2016-01-28,579.516
2016-01-29,582.438
2016-02-01,580.623
2016-02-02,585.854
2016-02-03,585.008
2016-02-04,585.923
2016-02-05,586.82
2016-02-08,592.667
2016-02-09,592.966
2016-02-10,594.233
2016-02-11,597.526
2016-02-12,592.258
2016-02-15,592.292
2016-02-16,590.566
2016-02-17,588.44
2016-02-18,591.555
2016-02-19,592.29
2016-02-22,591.38
2016-02-23,592.53
2016-02-24,592.743
2016-02-25,595.202
2016-02-26,591.633
2016-02-29,592.969
2016-03-01,587.849
2016-03-02,587.22
2016-03-03,588.182
2016-03-04,585.456
2016-03-07,584.359
2016-03-08,589.258
2016-03-09,586.191
2016-03-10,583.221
2016-03-11,580.774
2016-03-14,581.549
2016-03-15,581.762
2016-03-16,582.912
2016-03-17,584.81
2016-03-18,586.574
2016-03-21,583.98
2016-03-22,583.259
2016-03-23,586.467
2016-03-24,585.37
2016-03-25,585.45
2016-03-28,586.599
2016-03-29,589.806
2016-03-30,588.897
2016-03-31,591.355
2016-04-01,591.061
2016-04-04,591.742
2016-04-05,594.575
2016-04-06,593.198
2016-04-07,596.686
2016-04-08,595.176
2016-04-11,594.734
2016-04-12,594.761
2016-04-13,595.351
2016-04-14,594.345
2016-04-15,596.022
2016-04-18,595.015
2016-04-19,594.384
2016-04-20,590.747
2016-04-21,589.834
2016-04-22,588.976
2016-04-25,588.251
2016-04-26,586.774
2016-04-27,590.558
2016-04-28,591.712
2016-04-29,592.825
2016-05-02,590.41
2016-05-03,593.912
2016-05-04,594.783
2016-05-05,596.783
2016-05-06,595.266
2016-05-09,596.232
2016-05-10,596.071
2016-05-11,597.318
2016-05-12,595.561
2016-05-13,598.364
2016-05-16,595.761
2016-05-17,595.412
2016-05-18,588.659
2016-05-19,590.757
2016-05-20,590.648
2016-05-23,591.146
2016-05-24,590.136
2016-05-25,589.597
2016-05-26,592.166
2016-05-27,591.587
2016-05-30,591.613
2016-05-31,591.734
2016-06-01,591.101
2016-06-02,593.01
2016-06-03,598.928
2016-06-06,597.919
2016-06-07,598.51
2016-06-08,598.819
2016-06-09,600.069
2016-06-10,602.407
2016-06-13,603.656
2016-06-14,603.965
2016-06-15,604.933
2016-06-16,606.653
2016-06-17,603.721
2016-06-20,600.924
2016-06-21,599.444
2016-06-22,600.035
2016-06-23,597.238
2016-06-24,606.071
2016-06-27,612.685
2016-06-28,612.618
2016-06-29,611.797
2016-06-30,610.977
2016-07-01,612.09
2016-07-04,612.116
2016-07-05,616.653
2016-07-06,616.773
2016-07-07,616.142
2016-07-08,617.442
2016-07-11,613.615
2016-07-12,609.224
2016-07-13,611.788
2016-07-14,608.337
2016-07-15,604.939
2016-07-18,605.341
2016-07-19,606.965
2016-07-20,605.77
2016-07-21,606.642
2016-07-22,606.533
2016-07-25,606.278
2016-07-26,606.961
2016-07-27,609.526
2016-07-28,609.74
2016-07-29,612.732
2016-08-01,610.597
2016-08-02,608.462
2016-08-03,608.206
2016-08-04,610.395
2016-08-05,606.15
2016-08-08,605.989
2016-08-09,608.177
2016-08-10,610.177
2016-08-11,606.255
2016-08-12,609.342
2016-08-15,607.113
2016-08-16,605.917
2016-08-17,606.799
2016-08-18,608.254
2016-08-19,605.85
2016-08-22,608.162
2016-08-23,607.424
2016-08-24,607.068
2016-08-25,606.139
2016-08-26,603.067
2016-08-29,606.81
2016-08-30,606.644
2016-08-31,606.764
2016-09-01,606.693
2016-09-02,605.242
2016-09-05,605.267
2016-09-06,608.343
2016-09-07,608.558
2016-09-08,604.292
2016-09-09,601.316
2016-09-12,601.817
2016-09-13,598.407
2016-09-14,601.008
2016-09-15,600.174
2016-09-16,600.344
2016-09-19,600.559
2016-09-20,601.155
2016-09-21,602.229
2016-09-22,604.258
2016-09-23,605.286
2016-09-26,606.742
2016-09-27,608.579
2016-09-28,608.032
2016-09-29,608.629
2016-09-30,605.937
2016-10-03,605.007
2016-10-04,601.788
2016-10-05,600
2016-10-06,598.593
2016-10-07,599.049
2016-10-10,597.166
2016-10-11,597.858
2016-10-12,597.692
2016-10-13,599.914
2016-10-14,597.027
2016-10-17,598.484
2016-10-18,599.465
2016-10-19,599.298
2016-10-20,599.609
2016-10-21,600.066
2016-10-24,598.848
2016-10-25,599.16
2016-10-26,597.464
2016-10-27,594.623
2016-10-28,594.603
2016-10-31,595.2
2016-11-01,595.989
2016-11-02,597.16
2016-11-03,596.516
2016-11-04,598.119
2016-11-07,595.755
2016-11-08,593.964
2016-11-09,582.906
2016-11-10,580.064
2016-11-11,580.139
2016-11-14,577.092
2016-11-15,576.061
2016-11-16,576.758
2016-11-17,574.095
2016-11-18,571.158
2016-11-21,572.939
2016-11-22,573.893
2016-11-23,572.081
2016-11-24,572.113
2016-11-25,571.473
2016-11-28,574.087
2016-11-29,575.042
2016-11-30,571.754
2016-12-01,568.551
2016-12-02,571.234
2016-12-05,571.451
2016-12-06,571.114
2016-12-07,573.547
2016-12-08,571.456
2016-12-09,567.768
2016-12-12,567.062
2016-12-13,567.002
2016-12-14,564.911
2016-12-15,562.174
2016-12-16,561.349
2016-12-19,564.243
2016-12-20,562.891
2016-12-21,564.123
2016-12-22,563.786
2016-12-23,564.53
2016-12-26,564.563
2016-12-27,563.395
2016-12-28,566.197
2016-12-29,567.799
2016-12-30,569.466
2017-01-02,569.498
2017-01-03,568.424
2017-01-04,568.549
2017-01-05,572.823
2017-01-06,570.431
2017-01-09,572.584
2017-01-10,572.155
2017-01-11,572.648
2017-01-12,573.141
2017-01-13,572.317
2017-01-16,572.349
2017-01-17,575.054
2017-01-18,572.046
2017-01-19,568.484
2017-01-20,568.212
2017-01-23,571.563
2017-01-24,568.093
2017-01-25,565.545
2017-01-26,566.314
2017-01-27,567.794
2017-01-30,567.734
2017-01-31,568.966
2017-02-01,567.893
2017-02-02,568.109
2017-02-03,567.194
2017-02-06,571.094
2017-02-07,572.324
2017-02-08,574.29
2017-02-09,571.375
2017-02-10,570.644
2017-02-13,569.387
2017-02-14,567.577
2017-02-15,565.952
2017-02-16,568.655
2017-02-17,570.134
2017-02-20,570.169
2017-02-21,570.024
2017-02-22,570.874
2017-02-23,572.448
2017-02-24,576.176
2017-02-27,573.678
2017-02-28,574.166
2017-03-01,568.953
2017-03-02,567.631
2017-03-03,567.558
2017-03-06,566.961
2017-03-07,566.093
2017-03-08,564.14
2017-03-09,561.825
2017-03-10,563.652
2017-03-13,562.42
2017-03-14,563.09
2017-03-15,567.652
2017-03-16,566.692
2017-03-17,567.977
2017-03-20,569.461
2017-03-21,571.398
2017-03-22,573.335
2017-03-23,572.284
2017-03-24,573.297
2017-03-27,574.601
2017-03-28,572.916
2017-03-29,574.038
2017-03-30,572.535
2017-03-31,573.82
2017-04-03,576.118
2017-04-04,574.076
2017-04-05,573.751
2017-04-06,574.509
2017-04-07,573.082
2017-04-10,573.749
2017-04-11,576.942
2017-04-12,577.068
2017-04-13,580.531
2017-04-14,580.638
2017-04-17,579.501
2017-04-18,583.235
2017-04-19,582.098
2017-04-20,580.149
2017-04-21,580.527
2017-04-24,578.669
2017-04-25,575.908
2017-04-26,576.845
2017-04-27,577.603
2017-04-28,578.431
2017-05-01,576.212
2017-05-02,577.781
2017-05-03,577.185
2017-05-04,574.875
2017-05-05,575.073
2017-05-08,573.936
2017-05-09,572.438
2017-05-10,572.113
2017-05-11,572.509
2017-05-12,575.864
2017-05-15,575.719
2017-05-16,576.205
2017-05-17,581.834
2017-05-18,581.602
2017-05-19,580.454
2017-05-22,579.595
2017-05-23,578.11
2017-05-24,579.669
2017-05-25,580.243
2017-05-26,580.623
2017-05-29,580.659
2017-05-30,582.489
2017-05-31,583.421
2017-06-01,582.473
2017-06-02,585.542
2017-06-05,584.503
2017-06-06,586.243
2017-06-07,584.576
2017-06-08,583.807
2017-06-09,583.649
2017-06-12,582.969
2017-06-13,583.274
2017-06-14,586.896
2017-06-15,585.678
2017-06-16,586.058
2017-06-19,584.482
2017-06-20,586.311
2017-06-21,586.258
2017-06-22,586.385
2017-06-23,586.943
2017-06-26,587.338
2017-06-27,584.238
2017-06-28,583.02
2017-06-29,580.816
2017-06-30,579.134
2017-07-03,576.93
2017-07-04,576.966
2017-07-05,577.63
2017-07-06,575.875
2017-07-07,574.82
2017-07-10,575.932
2017-07-11,576.417
2017-07-12,578.246
2017-07-13,577.118
2017-07-14,578.663
2017-07-17,579.327
2017-07-18,581.695
2017-07-19,581.462
2017-07-20,582.216
2017-07-21,584.032
2017-07-24,582.992
2017-07-25,579.35
2017-07-26,581.63
2017-07-27,580.231
2017-07-28,581.508
2017-07-31,581.276
2017-08-01,583.376
2017-08-02,582.515
2017-08-03,585.155
2017-08-04,583.2
2017-08-07,583.865
2017-08-08,582.645
2017-08-09,584.747
2017-08-10,586.311
2017-08-11,587.499
2017-08-14,585.92
2017-08-15,583.442
2017-08-16,585.544
2017-08-17,586.928
2017-08-18,587.309
2017-08-21,588.075
2017-08-22,586.285
2017-08-23,588.602
2017-08-24,587.451
2017-08-25,588.744
2017-08-28,589.418
2017-08-29,591.005
2017-08-30,590.676
2017-08-31,591.898
2017-09-01,590.178
2017-09-04,590.214
2017-09-05,595.643
2017-09-06,593.758
2017-09-07,596.172
2017-09-08,595.639
2017-09-11,592.294
2017-09-12,589.954
2017-09-13,588.71
2017-09-14,589.111
2017-09-15,589.036
2017-09-18,587.608
2017-09-19,587.003
2017-09-20,585.301
2017-09-21,585.063
2017-09-22,585.993
2017-09-25,587.672
2017-09-26,587.251
2017-09-27,583.448
2017-09-28,583.575
2017-09-29,582.677
2017-10-02,582.164
2017-10-03,582.474
2017-10-04,582.6
2017-10-05,581.722
2017-10-06,580.915
2017-10-09,581.499
2017-10-10,582.174
2017-10-11,582.301
2017-10-12,583.983
2017-10-13,586.287
2017-10-16,584.858
2017-10-17,585.076
2017-10-18,583.009
2017-10-19,583.959
2017-10-20,581.049
2017-10-23,581.358
2017-10-24,579.839
2017-10-25,577.954
2017-10-26,577.532
2017-10-27,578.919
2017-10-30,581.881
2017-10-31,581.642
2017-11-01,581.952
2017-11-02,583.36
2017-11-03,583.742
2017-11-06,584.508
2017-11-07,584.635
2017-11-08,583.757
2017-11-09,582.88
2017-11-10,579.516
2017-11-13,579.46
2017-11-14,581.003
2017-11-15,583.46
2017-11-16,582.124
2017-11-17,582.505
2017-11-20,581.715
2017-11-21,582.21
2017-11-22,584.267
2017-11-23,584.303
2017-11-24,583.494
2017-11-27,584.173
2017-11-28,584.485
2017-11-29,582.498
2017-11-30,580.512
2017-12-01,583.287
2017-12-04,582.496
2017-12-05,583.728
2017-12-06,584.407
2017-12-07,582.056
2017-12-08,581.798
2017-12-11,581.743
2017-12-12,580.861
2017-12-13,583.652
2017-12-14,583.872
2017-12-15,583.522
2017-12-18,581.63
2017-12-19,578.36
2017-12-20,576.651
2017-12-21,577.422
2017-12-22,577.256
2017-12-25,577.292
2017-12-26,578.431
2017-12-27,581.223
2017-12-28,580.249
2017-12-29,581.46
2018-01-01,581.497
2018-01-02,578.777
2018-01-03,579.824
2018-01-04,579.492
2018-01-05,578.408
2018-01-08,578.26
2018-01-09,575.081
2018-01-10,574.933
2018-01-11,575.889
2018-01-12,574.988
2018-01-15,575.024
2018-01-16,575.427
2018-01-17,573.81
2018-01-18,572.192
2018-01-19,570.923
2018-01-22,569.765
2018-01-23,571.823
2018-01-24,570.297
2018-01-25,571.527
2018-01-26,569.616
2018-01-29,567.817
2018-01-30,566.567
2018-01-31,567.155
2018-02-01,564.619
2018-02-02,560.87
2018-02-05,563.754
2018-02-06,565.168
2018-02-07,561.438
2018-02-08,561.153
2018-02-09,562.182
2018-02-12,560.748
2018-02-13,561.795
2018-02-14,558.243
2018-02-15,558.648
2018-02-16,559.492
2018-02-19,559.535
2018-02-20,558.782
2018-02-21,556.528
2018-02-22,557.719
2018-02-23,560.056
2018-02-26,560.718
2018-02-27,558.375
2018-02-28,560.361
2018-03-01,563.585
2018-03-02,561.063
2018-03-05,560.045
2018-03-06,559.911
2018-03-07,559.689
2018-03-08,560.527
2018-03-09,559.331
2018-03-12,560.521
2018-03-13,561.624
2018-03-14,563.168
2018-03-15,562.857
2018-03-16,561.838
2018-03-19,561.351
2018-03-20,559.629
2018-03-21,558.437
2018-03-22,562.096
2018-03-23,562.489
2018-03-26,561.826
2018-03-27,564.426
2018-03-28,565.086
2018-03-29,567.158
2018-03-30,567.287
2018-04-02,567.948
2018-04-03,565.518
2018-04-04,565.208
2018-04-05,563.22
2018-04-06,566.085
2018-04-09,565.598
2018-04-10,565.111
2018-04-11,565.507
2018-04-12,563.431
2018-04-13,564.443
2018-04-16,564.309
2018-04-17,565.235
2018-04-18,562.715
2018-04-19,560.548
2018-04-20,558.909
2018-04-23,558.156
2018-04-24,557.756
2018-04-25,555.854
2018-04-26,557.488
2018-04-27,558.765
2018-04-30,559.78
2018-05-01,557.967
2018-05-02,558.54
2018-05-03,559.466
2018-05-04,559.418
2018-05-07,559.196
2018-05-08,558.355
2018-05-09,556.72
2018-05-10,557.822
2018-05-11,557.686
2018-05-14,556.669
2018-05-15,553.399
2018-05-16,551.896
2018-05-17,551.321
2018-05-18,554.143
2018-05-21,554.363
2018-05-22,554.14
2018-05-23,557.099
2018-05-24,558.198
2018-05-25,560.528
2018-05-28,560.571
2018-05-29,568.706
2018-05-30,565.056
2018-05-31,564.924
2018-06-01,561.545
2018-06-04,559.57
2018-06-05,560.491
2018-06-06,557.814
2018-06-07,560.051
2018-06-08,559.218
2018-06-11,558.209
2018-06-12,557.64
2018-06-13,556.633
2018-06-14,558.252
2018-06-15,559.434
2018-06-18,559.74
2018-06-19,561.361
2018-06-20,559.74
2018-06-21,561.272
2018-06-22,561.578
2018-06-25,562.849
2018-06-26,563.156
2018-06-27,565.743
2018-06-28,564.822
2018-06-29,563.989
2018-07-02,563.244
2018-07-03,565.128
2018-07-04,565.172
2018-07-05,565.128
2018-07-06,565.697
2018-07-09,564.338
2018-07-10,563.768
2018-07-11,565.214
2018-07-12,564.82
2018-07-13,566.003
2018-07-16,564.819
2018-07-17,564.6
2018-07-18,563.942
2018-07-19,565.301
2018-07-20,563.24
2018-07-23,559.865
2018-07-24,560.347
2018-07-25,559.338
2018-07-26,558.944
2018-07-27,559.688
2018-07-30,559.119
2018-07-31,559.775
2018-08-01,557.979
2018-08-02,558.811
2018-08-03,560.518
2018-08-06,560.824
2018-08-07,559.205
2018-08-08,559.861
2018-08-09,561.306
2018-08-10,565.029
2018-08-13,564.109
2018-08-14,563.277
2018-08-15,565.422
2018-08-16,564.502
2018-08-17,564.546
2018-08-20,566.955
2018-08-21,566.034
2018-08-22,567.129
2018-08-23,567.26
2018-08-24,567.129
2018-08-27,566.121
2018-08-28,564.5
2018-08-29,564.631
2018-08-30,565.726
2018-08-31,566.12
2018-09-03,566.164
2018-09-04,563.827
2018-09-05,563.607
2018-09-06,564.884
2018-09-07,561.844
2018-09-10,562.064
2018-09-11,560.082
2018-09-12,560.919
2018-09-13,560.522
2018-09-14,559.245
2018-09-17,558.937
2018-09-18,556.78
2018-09-19,555.15
2018-09-20,555.282
2018-09-21,555.326
2018-09-24,554.315
2018-09-25,553.919
2018-09-26,555.898
2018-09-27,555.59
2018-09-28,555.282
2018-10-01,554.185
2018-10-02,555.369
2018-10-03,550.497
2018-10-04,548.961
2018-10-05,547.6
2018-10-08,547.644
2018-10-09,548.741
2018-10-10,550.277
2018-10-11,554.729
2018-10-12,553.891
2018-10-15,554.464
2018-10-16,554.155
2018-10-17,553.14
2018-10-18,553.36
2018-10-19,552.257
2018-10-22,552.124
2018-10-23,553.49
2018-10-24,555.473
2018-10-25,554.988
2018-10-26,557.94
2018-10-29,557.455
2018-10-30,556.441
2018-10-31,554.193
2018-11-01,554.942
2018-11-02,551.813
2018-11-05,552.738
2018-11-06,551.371
2018-11-07,551.414
2018-11-08,550.578
2018-11-09,552.559
2018-11-12,552.602
2018-11-13,553.173
2018-11-14,554.358
2018-11-15,555.148
2018-11-16,557.302
2018-11-19,558.137
2018-11-20,558.269
2018-11-21,558.137
2018-11-22,558.18
2018-11-23,558.664
2018-11-26,557.916
2018-11-27,558.663
2018-11-28,559.234
2018-11-29,560.687
2018-11-30,561.875
2018-12-03,563.224
2018-12-04,565.698
2018-12-05,565.745
2018-12-06,568.048
2018-12-07,569.406
2018-12-10,569.194
2018-12-11,568.027
2018-12-12,566.86
2018-12-13,566.822
2018-12-14,568.006
2018-12-17,569.616
2018-12-18,571.313
2018-12-19,573.615
2018-12-20,573.056
2018-12-21,573.026
2018-12-24,575.59
2018-12-25,575.637
2018-12-26,573.514
2018-12-27,576.167
2018-12-28,579.098
2018-12-31,580.626
2019-01-01,580.674
2019-01-02,582.203
2019-01-03,587.564
2019-01-04,582.482
2019-01-07,581.397
2019-01-08,579.79
2019-01-09,580.71
2019-01-10,580.583
2019-01-11,582.3
2019-01-14,581.999
2019-01-15,581.435
2019-01-16,580.436
2019-01-17,579.612
2019-01-18,578.011
2019-01-21,578.059
2019-01-22,580.55
2019-01-23,579.464
2019-01-24,581.606
2019-01-25,579.83
2019-01-28,580.402
2019-01-29,581.934
2019-01-30,582.767
2019-01-31,585.782
2019-02-01,583.134
2019-02-04,581.611
2019-02-05,582.619
2019-02-06,582.841
2019-02-07,585.246
2019-02-08,586.35
2019-02-11,584.915
2019-02-12,583.828
2019-02-13,582.829
2019-02-14,585.146
2019-02-15,584.942
2019-02-18,584.99
2019-02-19,585.91
2019-02-20,585.609
2019-02-21,583.911
2019-02-22,585.627
2019-02-25,584.802
2019-02-26,586.596
2019-02-27,583.851
2019-02-28,583.027
2019-03-01,580.954
2019-03-04,582.646
2019-03-05,582.963
2019-03-06,584.565
2019-03-07,587.451
2019-03-08,588.128
2019-03-11,587.345
2019-03-12,589.222
2019-03-13,587.981
2019-03-14,587.748
2019-03-15,589.801
2019-03-18,589.385
2019-03-19,588.877
2019-03-20,592.77
2019-03-21,592.721
2019-03-22,597.158
2019-03-25,599.125
2019-03-26,598.16
2019-03-27,600.307
2019-03-28,599.434
2019-03-29,598.281
2019-04-01,594.022
2019-04-02,594.979
2019-04-03,593.1
2019-04-04,593.508
2019-04-05,594.367
2019-04-08,593.403
2019-04-09,594.452
2019-04-10,595.592
2019-04-11,594.262
