,gamma_eff
2012-02-27,10.00101791061645
2012-02-28,9.997884241926059
2012-02-29,9.996941735459473
2012-03-01,10.034489241022317
2012-03-02,10.043118308544692
2012-03-05,10.036712996255503
2012-03-06,10.029295225945463
2012-03-07,10.035911136777006
2012-03-08,10.03871871783669
2012-03-09,10.040713758009492
2012-03-12,10.03389468162339
2012-03-13,10.034013288845195
2012-03-14,10.041723505938494
2012-03-15,10.0476051699221
2012-03-16,10.038433154603641
2012-03-19,10.041889670450782
2012-03-20,10.037136236749781
2012-03-21,10.04027938134219
2012-03-22,10.03861451354207
2012-03-23,10.039977438860262
2012-03-26,10.042576531855612
2012-03-27,10.039218622516607
2012-03-28,10.026468090509296
2012-03-29,10.039022113562188
2012-03-30,10.055990631507001
2012-04-02,10.000556166622442
2012-04-03,10.009146925762998
2012-04-04,10.007855400922004
2012-04-05,10.0115873401029
2012-04-06,10.021554568993169
2012-04-09,10.010121146580238
2012-04-10,9.99181560997819
2012-04-11,10.004593653118583
2012-04-12,10.002325710354313
2012-04-13,9.987153088740348
2012-04-16,9.972368673073332
2012-04-17,9.999451253017186
2012-04-18,10.006874598866293
2012-04-19,9.993069390477373
2012-04-20,9.964491043397107
2012-04-23,9.967025606358513
2012-04-24,9.960996327843025
2012-04-25,9.969182155227346
2012-04-26,9.960301384706016
2012-04-27,9.958877200791452
2012-04-30,9.953735551465957
2012-05-01,9.946674779541407
2012-05-02,9.949355426041373
2012-05-03,9.941003674321315
2012-05-04,10.188188640993454
2012-05-07,10.261080788842687
2012-05-08,10.17015781546392
2012-05-09,10.170267080209843
2012-05-10,10.168571642711557
2012-05-11,10.142346256604338
2012-05-14,10.152603627575445
2012-05-15,10.116280914791894
2012-05-16,10.178313561156962
2012-05-17,10.154031502590115
2012-05-18,10.127241078091211
2012-05-21,10.112741469129123
2012-05-22,10.063984741933947
2012-05-23,10.135455647066646
2012-05-24,10.135239716752256
2012-05-25,10.115586631461353
2012-05-28,10.113941988485152
2012-05-29,10.126063161257088
2012-05-30,10.179718298605792
2012-05-31,10.118354228621113
2012-06-01,10.092943740622458
2012-06-04,10.300674358040585
2012-06-05,10.13066988021107
2012-06-06,10.077102918016841
2012-06-07,10.211119492507965
2012-06-08,10.084164587313344
2012-06-11,10.094580627378955
2012-06-12,10.078069918515704
2012-06-13,10.095229021788391
2012-06-14,10.061204566079688
2012-06-15,10.044091128821314
2012-06-18,10.118406034723282
2012-06-19,10.089150410088216
2012-06-20,10.13535502396094
2012-06-21,10.138186024156317
2012-06-22,10.082120400859363
2012-06-25,10.065334485349444
2012-06-26,10.093270368525271
2012-06-27,10.091901001940101
2012-06-28,10.150363795430483
2012-06-29,10.150885756441177
2012-07-02,10.233265318987394
2012-07-03,10.036663638534495
2012-07-04,10.090470644841945
2012-07-05,10.022121828665274
2012-07-06,10.045816444985158
2012-07-09,10.180338636543581
2012-07-10,10.088212252133912
2012-07-11,10.099039719457664
2012-07-12,10.075332037366458
2012-07-13,10.085754265147946
2012-07-16,10.112045950742385
2012-07-17,10.10082864671604
2012-07-18,10.10850118191045
2012-07-19,10.136355258900277
2012-07-20,10.154482888093847
2012-07-23,10.120037797855026
2012-07-24,10.122001236701482
2012-07-25,10.050255327530097
2012-07-26,10.046402294133635
2012-07-27,10.05358976273806
2012-07-30,10.171177756265
2012-07-31,10.009626228654394
2012-08-01,10.004585918839767
2012-08-02,10.000827645066916
2012-08-03,10.042263509197863
2012-08-06,9.989760407430568
2012-08-07,9.988962967957924
2012-08-08,9.996917416287097
2012-08-09,9.990101533752595
2012-08-10,9.992958848107286
2012-08-13,9.98209395178946
2012-08-14,9.987230532330585
2012-08-15,9.988275569679848
2012-08-16,9.998282640599243
2012-08-17,9.990142750491822
2012-08-20,9.974551035242758
2012-08-21,9.945728566466197
2012-08-22,9.933835110218556
2012-08-23,9.991577881979007
2012-08-24,9.960904329878792
2012-08-27,9.945717888160662
2012-08-28,9.949116481092018
2012-08-29,9.939096246154538
2012-08-30,9.959525551928
2012-08-31,9.97319156075916
2012-09-03,9.948661393003139
2012-09-04,9.935834996512455
2012-09-05,9.943254261586267
2012-09-06,9.945268591031443
2012-09-07,9.950986726749754
2012-09-10,9.928570367277004
2012-09-11,9.920157409654662
2012-09-12,9.933559994150649
2012-09-13,9.941001355492965
2012-09-14,9.934655925638001
2012-09-17,10.044787231415802
2012-09-18,10.040412121130203
2012-09-19,10.018795332562696
2012-09-20,10.139062344402397
2012-09-21,10.027373883832972
2012-09-24,10.08940093704072
2012-09-25,10.066854764338169
2012-09-26,10.072257068011496
2012-09-27,10.046678444930288
2012-09-28,10.012409459605301
2012-10-01,10.057110957358177
2012-10-02,10.076054425802315
2012-10-03,10.076981302408948
2012-10-04,10.272298101219913
2012-10-05,10.084622149026996
2012-10-08,10.061793757525601
2012-10-09,10.012234714008066
2012-10-10,10.09667685032207
2012-10-11,10.007760425039693
2012-10-12,9.987358405017018
2012-10-15,9.99356353923432
2012-10-16,10.00750053004321
2012-10-17,10.139702960928783
2012-10-18,10.014295370522664
2012-10-19,10.012349731793876
2012-10-22,9.946584304655419
2012-10-23,10.003397178584237
2012-10-24,9.936162671432948
2012-10-25,10.011551339726283
2012-10-26,10.0003968324718
2012-10-29,10.107531681183096
2012-10-30,10.045392763085385
2012-10-31,9.97782685209993
2012-11-01,10.017092297955998
2012-11-02,9.909378521438848
2012-11-05,9.937010310438811
2012-11-06,9.967988138653372
2012-11-07,9.989181764045993
2012-11-08,10.205599114953618
2012-11-09,10.11092603219095
2012-11-12,9.960868170507858
2012-11-13,9.946666088817913
2012-11-14,10.080454246325207
2012-11-15,10.134088415753943
2012-11-16,10.111300472196042
2012-11-19,10.05590171361237
2012-11-20,10.365212431850335
2012-11-21,10.255189694485416
2012-11-22,10.01752707771198
2012-11-23,9.998244968199518
2012-11-26,10.094840692349063
2012-11-27,9.94946047592348
2012-11-28,9.946853924029549
2012-11-29,9.983019445325183
2012-11-30,9.96138881814861
2012-12-03,9.974594063950544
2012-12-04,9.993055589626705
2012-12-05,9.973287566819904
2012-12-06,9.945106911844787
2012-12-07,9.989686313174833
2012-12-10,9.97508937939031
2012-12-11,9.969062133451555
2012-12-12,10.019231147496965
2012-12-13,10.10758144873713
2012-12-14,10.085058680107542
2012-12-17,10.105683743154312
2012-12-18,10.165875563189413
2012-12-19,10.140630904424924
2012-12-20,10.111965726673516
2012-12-21,10.267884851745027
2012-12-24,10.181307333595477
2012-12-25,10.04456633729676
2012-12-26,10.048391786307763
2012-12-27,10.13286543624666
2012-12-28,10.006801377470778
2012-12-31,10.190201038413136
2013-01-01,9.786089077034974
2013-01-02,9.880831477493944
2013-01-03,9.777458852683278
2013-01-04,9.872473103214945
2013-01-07,9.823194766359848
2013-01-08,9.829203505886131
2013-01-09,9.821854919678913
2013-01-10,9.818783247912219
2013-01-11,9.82372958323941
2013-01-14,9.848797464677704
2013-01-15,9.826995003519999
2013-01-16,9.87290576140818
2013-01-17,9.864326123953024
2013-01-18,9.92709683276826
2013-01-21,9.834347683866335
2013-01-22,9.858674390141314
2013-01-23,9.882564550229004
2013-01-24,9.866413598861747
2013-01-25,9.848408248765692
2013-01-28,9.917364430745277
2013-01-29,9.852243868654698
2013-01-30,9.897639553862893
2013-01-31,9.905485889982247
2013-02-01,9.912197372936884
2013-02-04,9.849900605818897
2013-02-05,9.821065148297157
2013-02-06,9.874719736605774
2013-02-07,9.89638698557141
2013-02-08,9.847403008437652
2013-02-11,9.862523749105218
2013-02-12,9.935583011957075
2013-02-13,9.946329520884662
2013-02-14,9.96294083672214
2013-02-15,10.036296172322848
2013-02-18,9.958886553195258
2013-02-19,9.902239855015134
2013-02-20,9.922589549166476
2013-02-21,9.723385617478485
2013-02-22,9.798204095080724
2013-02-25,9.75252315835152
2013-02-26,9.593442815696234
2013-02-27,9.624517402893417
2013-02-28,9.64558965994583
2013-03-01,9.677123083558724
2013-03-04,9.633741545917559
2013-03-05,9.639490482759381
2013-03-06,9.685516326364096
2013-03-07,9.63353137095521
2013-03-08,9.629984011755147
2013-03-11,9.603945369137568
2013-03-12,9.589589062918716
2013-03-13,9.599921939669617
2013-03-14,9.603521299373007
2013-03-15,9.597264431059294
2013-03-18,9.595691685918489
2013-03-19,9.551503326661074
2013-03-20,9.53646993514007
2013-03-21,9.537031467085718
2013-03-22,9.534866516591105
2013-03-25,9.569849541987516
2013-03-26,9.633928233124376
2013-03-27,9.589857764779543
2013-03-28,9.71981668314299
2013-03-29,9.67063042029626
2013-04-01,9.641075433195766
2013-04-02,9.623246771370773
2013-04-03,9.600887492629495
2013-04-04,9.583772819060645
2013-04-05,9.623710482523283
2013-04-08,9.598811818923178
2013-04-09,9.572207326716097
2013-04-10,9.587675485058844
2013-04-11,9.598883355946949
2013-04-12,9.580767619651986
2013-04-15,9.600650238784107
2013-04-16,9.56817831623069
2013-04-17,9.565433467325919
2013-04-18,9.56192089581711
2013-04-19,9.561586787053173
2013-04-22,9.560015322336206
2013-04-23,9.559414769316655
2013-04-24,9.555428349288007
2013-04-25,9.556556858974734
2013-04-26,9.5570244879299
2013-04-29,9.555021744398397
2013-04-30,9.552585962171493
2013-05-01,9.548729171128548
2013-05-02,9.56102363551478
2013-05-03,9.562726621176305
2013-05-06,9.571739501343066
2013-05-07,9.567769387426306
2013-05-08,9.56413110260028
2013-05-09,9.560169897054468
2013-05-10,9.557994876683797
2013-05-13,9.55884359051589
2013-05-14,9.555020329874187
2013-05-15,9.551512869467642
2013-05-16,9.550954288245455
2013-05-17,9.552720286467949
2013-05-20,9.55335503825339
2013-05-21,9.572953803780111
2013-05-22,9.578859324342226
2013-05-23,9.609297140257414
2013-05-24,9.575173388409915
2013-05-27,9.57528967486124
2013-05-28,9.57282561048996
2013-05-29,9.621766975783808
2013-05-30,9.608856564073973
2013-05-31,9.59804008841896
2013-06-03,9.568635828709219
2013-06-04,9.586245866108793
2013-06-05,9.577588036876008
2013-06-06,9.570642861717754
2013-06-07,9.560021898098686
2013-06-10,9.55432106621825
2013-06-11,9.55909040579355
2013-06-12,9.556576167161554
2013-06-13,9.562595683871859
2013-06-14,9.558001584198617
2013-06-17,9.552607219449003
2013-06-18,9.549682927900818
2013-06-19,9.551607655914934
2013-06-20,9.612548551307448
2013-06-21,9.593281955538263
2013-06-24,9.609079765542218
2013-06-25,9.608129668601471
2013-06-26,9.596477224833555
2013-06-27,9.606032426358366
2013-06-28,9.602792613915828
2013-07-01,9.591949053820024
2013-07-02,9.597433397070606
2013-07-03,9.58495360673286
2013-07-04,9.58403025985681
2013-07-05,9.580637014050263
2013-07-08,9.619211814059852
2013-07-09,9.726367841301201
2013-07-10,9.699984417269093
2013-07-11,9.707959787982075
2013-07-12,10.213030295453223
2013-07-15,9.741908205850477
2013-07-16,9.737333857656955
2013-07-17,9.770355648069527
2013-07-18,9.74366858625306
2013-07-19,9.742110773551877
2013-07-22,9.78175124624639
2013-07-23,9.896746363265873
2013-07-24,9.82948172206065
2013-07-25,9.945834973314629
2013-07-26,9.841680190707311
2013-07-29,9.798266916531057
2013-07-30,9.748105674070388
2013-07-31,9.78505979347139
2013-08-01,9.82211299765061
2013-08-02,9.955312823125421
2013-08-05,10.03241078609624
2013-08-06,9.866631864579807
2013-08-07,9.875579860468584
2013-08-08,10.030388601039421
2013-08-09,10.0074793554748
2013-08-12,10.004185469999406
2013-08-13,9.947763187707325
2013-08-14,10.029553892511577
2013-08-15,9.973124649936766
2013-08-16,9.93150215091133
2013-08-19,9.948333204294249
2013-08-20,9.842924173697014
2013-08-21,10.035562935628207
2013-08-22,9.774132594603357
2013-08-23,9.762304555409413
2013-08-26,9.948104527840464
2013-08-27,9.805441921054918
2013-08-28,9.97211870922789
2013-08-29,9.793181246527666
2013-08-30,9.83308282163614
2013-09-02,9.70208755097435
2013-09-03,9.694384511439214
2013-09-04,9.77265068229664
2013-09-05,9.838656458401138
2013-09-06,9.78745621924531
2013-09-09,9.829517329675497
2013-09-10,9.887224085262536
2013-09-11,9.847908779130162
2013-09-12,9.713814229944582
2013-09-13,9.79719544792431
2013-09-16,9.741979435839475
2013-09-17,9.95029469197924
2013-09-18,9.867196916192357
2013-09-19,11.419362211754782
2013-09-20,10.684399135173027
2013-09-23,10.069543022988539
2013-09-24,9.89606366026415
2013-09-25,10.169735070420549
2013-09-26,10.287814696512312
2013-09-27,10.29147545938333
2013-09-30,9.805954771329318
2013-10-01,9.767378159199492
2013-10-02,9.829795877872954
2013-10-03,9.910793320627418
2013-10-04,9.860557752950642
2013-10-07,9.846036532604874
2013-10-08,9.654026264007667
2013-10-09,9.77527485378532
2013-10-10,9.650505410361395
2013-10-11,9.544931097742177
2013-10-14,9.700679430385433
2013-10-15,9.645691863569423
2013-10-16,9.614258197819257
2013-10-17,9.461704360577823
2013-10-18,9.66602422888219
2013-10-21,9.525950003780737
2013-10-22,9.550573687311863
2013-10-23,9.658140078397782
2013-10-24,9.573585356719397
2013-10-25,9.53995156169708
2013-10-28,9.50112640475155
2013-10-29,9.490159125297685
2013-10-30,9.505775106000272
2013-10-31,9.538046614164452
2013-11-01,9.509542351966198
2013-11-04,9.597043231549437
2013-11-05,9.490721236235483
2013-11-06,9.520400278883827
2013-11-07,9.473227266628763
2013-11-08,9.502579710074198
2013-11-11,9.585356428856775
2013-11-12,9.490749049666636
2013-11-13,9.528763658292233
2013-11-14,9.566677088370067
2013-11-15,9.54342315486631
2013-11-18,9.504927951671178
2013-11-19,9.483423600449107
2013-11-20,9.49957604067487
2013-11-21,9.570081097853736
2013-11-22,9.522200512774624
2013-11-25,9.530827271393317
2013-11-26,9.513981568802205
2013-11-27,9.51153904557639
2013-11-28,9.503400060846465
2013-11-29,9.478626494520414
2013-12-02,9.274547795816012
2013-12-03,9.282345006828592
2013-12-04,9.296521347532394
2013-12-05,9.268175220660957
2013-12-06,9.26427942274171
2013-12-09,9.228938679225376
2013-12-10,9.239054226151818
2013-12-11,9.239606296855335
2013-12-12,9.231552091384254
2013-12-13,9.250386142511733
2013-12-16,9.245339939911238
2013-12-17,9.272904629188334
2013-12-18,9.260867029561462
2013-12-19,9.205280008628163
2013-12-20,9.234498907709916
2013-12-23,9.246714949580921
2013-12-24,9.233250098012274
2013-12-25,9.233553967593066
2013-12-26,9.23644741003808
2013-12-27,9.23551809671643
2013-12-30,9.233441558955619
2013-12-31,9.265040710294624
2014-01-01,9.278618417413131
2014-01-02,9.267494442204447
2014-01-03,9.337127941047854
2014-01-06,9.27267344962921
2014-01-07,9.29470438662748
2014-01-08,9.307661495242812
2014-01-09,9.407476579365822
2014-01-10,9.398196639982622
2014-01-13,9.473287740283842
2014-01-14,9.381236237125608
2014-01-15,9.353727554901472
2014-01-16,9.378161947704482
2014-01-17,9.368143805315686
2014-01-20,9.407618562392003
2014-01-21,9.381073613233488
2014-01-22,9.392916816475058
2014-01-23,9.380330122653795
2014-01-24,9.399203194842089
2014-01-27,9.09581139267764
2014-01-28,9.233741615513441
2014-01-29,9.210848983449981
2014-01-30,9.244488843603946
2014-01-31,9.339809342993973
2014-02-03,9.190475672868253
2014-02-04,9.159885870517913
2014-02-05,9.106998134170478
2014-02-06,9.13301771679352
2014-02-07,9.086014049262646
2014-02-10,9.079254380645708
2014-02-11,9.103362266053438
2014-02-12,9.112469095803
2014-02-13,9.093022798964771
2014-02-14,9.11236493767659
2014-02-17,9.079021754926462
2014-02-18,9.077054536839455
2014-02-19,9.097631374612115
2014-02-20,9.055089948971489
2014-02-21,9.058584931176128
2014-02-24,9.067391758377507
2014-02-25,9.06252914437418
2014-02-26,9.070730105698583
2014-02-27,9.057050773808314
2014-02-28,9.063737146013434
2014-03-03,9.050104851427976
2014-03-04,9.029130958998717
2014-03-05,9.04609295758309
2014-03-06,9.03685400330388
2014-03-07,9.028803910235144
2014-03-10,9.021417441139171
2014-03-11,9.020542308517767
2014-03-12,9.004595154352579
2014-03-13,9.024468274792984
2014-03-14,8.99846702149522
2014-03-17,8.990285710302157
2014-03-18,8.981960773628341
2014-03-19,8.982191786467563
2014-03-20,8.997211847851752
2014-03-21,8.983056389592063
2014-03-24,8.980673029925548
2014-03-25,8.983976017836337
2014-03-26,8.97862790738249
2014-03-27,8.977295795779042
2014-03-28,8.97834519705145
2014-03-31,8.977262393983207
2014-04-01,8.977897330620301
2014-04-02,8.97499716669647
2014-04-03,8.971401169548901
2014-04-04,8.962741643403206
2014-04-07,8.988681745492155
2014-04-08,8.968155008108468
2014-04-09,8.975791559523431
2014-04-10,8.972000095228703
2014-04-11,8.970424135631953
2014-04-14,8.971377405944367
2014-04-15,8.959529527852705
2014-04-16,8.955495946240884
2014-04-17,8.947268433890716
2014-04-18,8.95660627420811
2014-04-21,9.01166197914573
2014-04-22,9.004473402007045
2014-04-23,9.007155917269152
2014-04-24,8.99802653019342
2014-04-25,8.987424919370032
2014-04-28,8.986558230033646
2014-04-29,9.00895287508505
2014-04-30,9.036877468174028
2014-05-01,9.018722553013324
2014-05-02,9.050931822561099
2014-05-05,9.069433939337495
2014-05-06,9.060046393329173
2014-05-07,9.052805861502536
2014-05-08,9.023976407238681
2014-05-09,9.0279654752874
2014-05-12,9.018034555151552
2014-05-13,9.028047859950137
2014-05-14,9.069172227529238
2014-05-15,9.148703563797572
2014-05-16,9.062163480450492
2014-05-19,9.055374521457052
2014-05-20,9.084349757457392
2014-05-21,9.122761975910901
2014-05-22,9.05177919596356
2014-05-23,9.122002657290821
2014-05-26,9.05827084688266
2014-05-27,9.151579578433411
2014-05-28,9.263823025063578
2014-05-29,9.243611680105117
2014-05-30,9.196474987602164
2014-06-02,9.124050659971799
2014-06-03,9.171597429698235
2014-06-04,9.09409167784742
2014-06-05,9.105138855636309
2014-06-06,9.118635056632625
2014-06-09,9.133650327243561
2014-06-10,9.151754721065306
2014-06-11,9.182373024480043
2014-06-12,9.170452508386324
2014-06-13,9.185507511168971
2014-06-16,9.140707465634062
2014-06-17,9.143225094277295
2014-06-18,9.160991070595639
2014-06-19,9.117062926360578
2014-06-20,9.13741229192996
2014-06-23,9.145990517865313
2014-06-24,9.158270201196936
2014-06-25,9.11477678914932
2014-06-26,9.128231453677436
2014-06-27,9.179893680799562
2014-06-30,9.098588602079742
2014-07-01,9.07563975101578
2014-07-02,9.06552275698958
2014-07-03,8.89716654460601
2014-07-04,8.874461160276656
2014-07-07,8.858840047749306
2014-07-08,8.845969786908718
2014-07-09,8.84491614243016
2014-07-10,8.841499360014536
2014-07-11,8.835383590925982
2014-07-14,8.83556558984243
2014-07-15,8.833147650645545
2014-07-16,8.833343708098395
2014-07-17,8.83195309686476
2014-07-18,8.82572891670391
2014-07-21,8.82234663638773
2014-07-22,8.819053258475481
2014-07-23,8.81620608852244
2014-07-24,8.812825008859422
2014-07-25,8.813869336900842
2014-07-28,8.811997977290273
2014-07-29,8.808075314102162
2014-07-30,8.805457436556459
2014-07-31,8.804983354947236
2014-08-01,8.809043871528434
2014-08-04,8.80573058986333
2014-08-05,8.802370601639197
2014-08-06,8.800475101236596
2014-08-07,8.801554753991578
2014-08-08,8.79815297402461
2014-08-11,8.794754548005603
2014-08-12,8.791380064441118
2014-08-13,8.790274477843683
2014-08-14,8.788381973137406
2014-08-15,8.785281982313746
2014-08-18,8.781963830695139
2014-08-19,8.780696710509659
2014-08-20,8.777539710693693
2014-08-21,8.774211038163381
2014-08-22,8.770863138146762
2014-08-25,8.767518400153673
2014-08-26,8.764476475929461
2014-08-27,8.761175570866751
2014-08-28,8.757806451458757
2014-08-29,8.754703183140467
2014-09-01,8.751399350828434
2014-09-02,8.748039612203714
2014-09-03,8.749820762383019
2014-09-04,8.746744080774235
2014-09-05,8.743513743519392
2014-09-08,8.7402740268205
2014-09-09,8.737961732798015
2014-09-10,8.736716006792399
2014-09-11,8.73672801520389
2014-09-12,8.733450193295027
2014-09-15,8.7332755660344
2014-09-16,8.730212478692765
2014-09-17,8.728231034394442
2014-09-18,8.725336669885763
2014-09-19,8.721996866775557
2014-09-22,8.718873592277921
2014-09-23,8.718061505162133
2014-09-24,8.714881384510825
2014-09-25,8.711553090029652
2014-09-26,8.708390195602027
2014-09-29,8.705065975161851
2014-09-30,8.70208156700436
2014-10-01,8.700383322204942
2014-10-02,8.69707002053222
2014-10-03,8.70411906262737
2014-10-06,8.701706803744447
2014-10-07,8.699489163962244
2014-10-08,8.696600968236444
2014-10-09,8.695670444194459
2014-10-10,8.695781908666898
2014-10-13,8.695444843434679
2014-10-14,8.693129591240481
2014-10-15,8.690898729955101
2014-10-16,8.689404443930313
2014-10-17,8.686992242159038
2014-10-20,8.685410324118038
2014-10-21,8.682515818231654
2014-10-22,8.683110759899728
2014-10-23,8.679818734891464
2014-10-24,8.676566187277466
2014-10-27,8.673540734599275
2014-10-28,8.670846689855315
2014-10-29,8.667767771588483
2014-10-30,8.664570659393187
2014-10-31,8.662203996181342
2014-11-03,8.661575418435897
2014-11-04,8.65751486369094
2014-11-05,8.659932387833624
2014-11-06,8.65679119375941
2014-11-07,8.654274989246113
2014-11-10,8.667716401332207
2014-11-11,8.671528471200928
2014-11-12,8.668453108750207
2014-11-13,8.666278515097574
2014-11-14,8.668153643451738
2014-11-17,8.668373454541332
2014-11-18,8.666495119981523
2014-11-19,8.665235277854338
2014-11-20,8.66307585458082
2014-11-21,8.661400572076285
2014-11-24,8.664439261417392
2014-11-25,8.66136836398565
2014-11-26,8.660457509802084
2014-11-27,8.657286221077369
2014-11-28,8.654367159604563
2014-12-01,8.731843913903536
2014-12-02,8.691263509544049
2014-12-03,8.688092333940478
2014-12-04,8.684843163455978
2014-12-05,8.68493906316739
2014-12-08,8.684396346350212
2014-12-09,8.684271711127604
2014-12-10,8.684679081152781
2014-12-11,8.701442637625304
2014-12-12,8.698530062200994
2014-12-15,8.709555766902454
2014-12-16,8.712028888600605
2014-12-17,8.711427539116718
2014-12-18,8.708252701228956
2014-12-19,8.72490830003732
2014-12-22,8.709313645815934
2014-12-23,8.702452332843452
2014-12-24,8.701379376999498
2014-12-25,8.69671410070873
2014-12-26,8.693452382079808
2014-12-29,8.69293872643254
2014-12-30,8.691691326761578
2014-12-31,8.69341512832194
2015-01-01,8.694944612090307
2015-01-02,8.69175000173834
2015-01-05,8.691759255731442
2015-01-06,8.718751516781014
2015-01-07,8.717048311012615
2015-01-08,8.714769629653356
2015-01-09,8.713924480893153
2015-01-12,8.717778684513295
2015-01-13,8.716265726040604
2015-01-14,8.728305624712434
2015-01-15,8.76226980079779
2015-01-16,8.752489368443769
2015-01-19,8.749280786140961
2015-01-20,8.736970539199518
2015-01-21,8.744455136090952
2015-01-22,8.740117502929666
2015-01-23,8.732824764748578
2015-01-26,8.7402543676012
2015-01-27,8.739765804911684
2015-01-28,8.732698041727824
2015-01-29,8.719660973481991
2015-01-30,8.71907932243256
2015-02-02,8.746422579256556
2015-02-03,8.757892787106487
2015-02-04,8.761313439152683
2015-02-05,8.768390704119334
2015-02-06,8.752755905002932
2015-02-09,8.76249575166078
2015-02-10,8.761362095477976
2015-02-11,8.762380211992845
2015-02-12,8.771930733897598
2015-02-13,8.789799916322877
2015-02-16,8.811584095377393
2015-02-17,8.81023405100036
2015-02-18,8.815389816680813
2015-02-19,8.812748593999407
2015-02-20,8.818563256990227
2015-02-23,8.823526778002789
2015-02-24,8.82119321126398
2015-02-25,8.819537707336105
2015-02-26,8.817321466123758
2015-02-27,8.816904994293225
2015-03-02,8.814803227340855
2015-03-03,8.814613238154854
2015-03-04,8.811435926416866
2015-03-05,8.81849093729184
2015-03-06,8.81853247374608
2015-03-09,8.846943526877247
2015-03-10,8.837217351988322
2015-03-11,8.851461516108458
2015-03-12,8.856479327547566
2015-03-13,8.864008295263066
2015-03-16,8.86895805990334
2015-03-17,8.891852996734327
2015-03-18,8.866824296412165
2015-03-19,8.890911138729544
2015-03-20,8.874605025973878
2015-03-23,8.870214689906566
2015-03-24,8.864912950325893
2015-03-25,8.860460972615067
2015-03-26,8.859178774305418
2015-03-27,8.872918556538949
2015-03-30,8.871053820530022
2015-03-31,8.874451948586696
2015-04-01,8.86750117059785
2015-04-02,8.896536131420607
2015-04-03,8.893306243898119
2015-04-06,8.903742592312767
2015-04-07,8.926084271674956
2015-04-08,8.897683929711738
2015-04-09,8.904826467244085
2015-04-10,8.873269270673639
2015-04-13,8.878434411290929
2015-04-14,8.870825037036166
2015-04-15,8.873564878821082
2015-04-16,8.885358163649393
2015-04-17,8.89296153314609
2015-04-20,8.880003346727342
2015-04-21,8.885257150398639
2015-04-22,8.876820982703679
2015-04-23,8.882390618903727
2015-04-24,8.894139612490857
2015-04-27,8.894785741432223
2015-04-28,8.889684541816408
2015-04-29,8.879214126663319
2015-04-30,8.877808208113766
2015-05-01,8.903715811092646
2015-05-04,8.876863060874001
2015-05-05,8.887822196298444
2015-05-06,8.880970886821531
2015-05-07,8.876607159774117
2015-05-08,8.900659201918877
2015-05-11,8.84925445403222
2015-05-12,8.862500248611926
2015-05-13,8.869924490777649
2015-05-14,8.87188728389427
2015-05-15,8.868103898781857
2015-05-18,8.860772676696145
2015-05-19,8.854756986585988
2015-05-20,8.859518417582784
2015-05-21,8.850701447247882
2015-05-22,8.854372749474317
2015-05-25,8.85015721075018
2015-05-26,8.846672839603185
2015-05-27,8.854256967955369
2015-05-28,8.857856259496401
2015-05-29,8.857801457522012
2015-06-01,8.870502403030155
2015-06-02,8.863069856827446
2015-06-03,8.865855305765177
2015-06-04,8.879055187770694
2015-06-05,8.88051272843163
2015-06-08,8.893015230231061
2015-06-09,8.87705067565336
2015-06-10,8.875828279573682
2015-06-11,8.879759023953893
2015-06-12,8.902021581903144
2015-06-15,8.876925272351583
2015-06-16,8.87107656812904
2015-06-17,8.874428756004251
2015-06-18,8.87277947960833
2015-06-19,8.86503960139094
2015-06-22,8.875431274416558
2015-06-23,8.866404171870702
2015-06-24,8.869161069669325
2015-06-25,8.861919372165158
2015-06-26,8.86784142042999
2015-06-29,8.87236343517744
2015-06-30,8.836374998141789
2015-07-01,8.83932078145884
2015-07-02,8.845553163980831
2015-07-03,8.837661911484327
2015-07-06,8.84547392572014
2015-07-07,8.875969044083806
2015-07-08,8.862016156986542
2015-07-09,8.846490874653831
2015-07-10,8.854451781748606
2015-07-13,8.841682082842103
2015-07-14,8.83599619154197
2015-07-15,8.839395499948026
2015-07-16,8.84057027186541
2015-07-17,8.833290457092527
2015-07-20,8.834158235829838
2015-07-21,8.839702301104289
2015-07-22,8.838226870035339
2015-07-23,8.837218548617491
2015-07-24,8.837892738466486
2015-07-27,8.839172452855703
2015-07-28,8.82803885720788
2015-07-29,8.824648969861856
2015-07-30,8.825003750879969
2015-07-31,8.824813909432487
2015-08-03,8.838559054465652
2015-08-04,8.856572874049183
2015-08-05,8.857205919167882
2015-08-06,8.84348572192075
2015-08-07,8.85171201818854
2015-08-10,8.853293930109306
2015-08-11,8.88373405738924
2015-08-12,8.849271820328386
2015-08-13,8.845248295875695
2015-08-14,8.842840458704295
2015-08-17,8.835459243806834
2015-08-18,8.838635427082487
2015-08-19,8.842234228745625
2015-08-20,8.830869787369615
2015-08-21,8.82277622370527
2015-08-24,8.842863828973584
2015-08-25,8.891281084667558
2015-08-26,8.892803732043378
2015-08-27,8.89155327544948
2015-08-28,8.92721504904232
2015-08-31,8.96051848560419
2015-09-01,8.957810676182337
2015-09-02,8.954963499447066
2015-09-03,8.952688332815224
2015-09-04,8.962974470787605
2015-09-07,8.972350077098564
2015-09-08,8.980165362886718
2015-09-09,9.001228931617987
2015-09-10,9.007947631220912
2015-09-11,9.004893218594288
2015-09-14,9.003349546478608
2015-09-15,9.003993698349829
2015-09-16,9.000955801537135
2015-09-17,9.042954369269555
2015-09-18,9.04040300520201
2015-09-21,9.043260082497394
2015-09-22,9.040984828646847
2015-09-23,9.042008654675067
