,turnover
2023-06-28,2.2187136689981945e-06
2023-06-29,4.236708357539827e-06
2023-06-30,1.1300911413823606e-06
2023-07-03,1.0478376446028521e-06
2023-07-04,1.2494551099957302e-06
2023-07-05,9.948724033417384e-07
2023-07-06,4.5020873260995744e-07
2023-07-07,4.021199703044265e-07
2023-07-10,1.968569264570145e-07
2023-07-11,6.109894335973985e-07
2023-07-12,5.709543384705662e-06
2023-07-13,5.104387624985785e-06
2023-07-14,2.3296935853808106e-06
2023-07-17,1.4217554019273719e-06
2023-07-18,9.41605444948479e-07
2023-07-19,6.077659233383326e-07
2023-07-20,8.584118550702957e-07
2023-07-21,6.463591891159304e-07
2023-07-24,1.1608498767863846e-06
2023-07-25,8.345287078016908e-07
2023-07-26,5.808888111046944e-06
2023-07-27,1.9062058194683276e-06
2023-07-28,1.4118906552322777e-06
2023-07-31,1.2452506138321828e-05
2023-08-01,4.82146077990242e-06
2023-08-02,1.0009232522228961e-05
2023-08-03,3.4752334042154054e-06
2023-08-04,5.8853492352906045e-06
2023-08-07,5.778981408632866e-06
2023-08-08,2.9658627047713244e-06
2023-08-09,6.831545425448656e-06
2023-08-10,5.437258968982173e-06
2023-08-11,5.55321033314347e-06
2023-08-14,6.794493901741676e-06
2023-08-15,5.349143057442607e-06
2023-08-16,6.1684035942699555e-06
2023-08-17,6.061712218674575e-06
2023-08-18,1.7609697063435932e-06
2023-08-21,1.5761294445456719e-06
2023-08-22,7.075920652953215e-06
2023-08-23,4.252727506315335e-06
2023-08-24,3.2112499632687626e-06
2023-08-25,2.4042271378288356e-06
2023-08-28,1.4772731242558865e-06
2023-08-29,2.19713606495008e-06
2023-08-30,1.8017911468396484e-06
2023-08-31,1.4872689185473589e-06
2023-09-01,1.2509498687642628e-06
2023-09-04,1.0672287717111684e-06
2023-09-05,9.505924238630289e-07
2023-09-06,8.416980600511847e-07
2023-09-07,1.8429099941193129e-06
2023-09-08,5.967395284204314e-06
2023-09-11,5.0628448548054965e-06
2023-09-12,3.4324247969891084e-06
2023-09-13,5.513905052597332e-06
2023-09-14,3.433763649072766e-06
2023-09-15,4.544308194144825e-06
2023-09-18,3.5070472355053026e-06
2023-09-19,3.388930750568284e-06
2023-09-20,1.5759016965248657e-06
2023-09-21,8.562719142536785e-07
2023-09-22,1.0493020959985273e-05
2023-09-25,9.446023222880909e-07
2023-09-26,6.594598832918619e-06
2023-09-27,1.0631605422818664e-06
2023-09-28,6.769133731351511e-06
2023-09-29,9.487144115442737e-06
2023-10-02,6.347386615292147e-06
2023-10-03,4.0429370736596515e-06
2023-10-04,2.4657968742441776e-06
2023-10-05,2.9074842770365013e-06
2023-10-06,2.3047979468926977e-06
2023-10-09,1.5138755967525346e-06
2023-10-10,1.4842358523894439e-06
2023-10-11,1.1243471044182682e-06
2023-10-12,2.203866375428303e-06
2023-10-13,1.9737237367358035e-06
2023-10-16,7.505919391302749e-06
2023-10-17,2.052063424133853e-06
2023-10-18,2.05086182276176e-06
2023-10-19,8.535297120134906e-06
2023-10-20,2.6111813067268596e-06
2023-10-23,3.1707997832488383e-06
2023-10-24,4.516709155835682e-06
2023-10-25,7.400740685387318e-06
2023-10-26,4.456823184979383e-06
2023-10-27,2.2743043367003565e-06
2023-10-30,7.472482679865523e-06
2023-10-31,4.687113887943922e-06
2023-11-01,2.776697606522089e-06
2023-11-02,3.7847173298865966e-06
2023-11-03,3.3048105654220903e-06
2023-11-06,8.040217526492832e-06
2023-11-07,7.681447488317261e-06
2023-11-08,1.716291154736731e-06
2023-11-09,1.8638619082008296e-06
2023-11-10,1.242307145051844e-06
2023-11-13,1.3193174811863561e-06
2023-11-14,1.1426227994629055e-06
2023-11-15,1.138058345061596e-06
2023-11-16,3.691899196893303e-07
2023-11-17,4.3147058266205755e-07
2023-11-20,9.577613505403938e-06
2023-11-21,1.5688031319745742e-06
2023-11-22,2.531592299584507e-06
2023-11-23,1.8570504416197068e-06
2023-11-24,1.756042146860284e-06
2023-11-27,6.5064218217920736e-06
2023-11-28,3.3082271373099937e-06
2023-11-29,4.26183129364246e-06
2023-11-30,3.4638452235754352e-06
2023-12-01,1.845894803913892e-06
2023-12-04,1.6431800571747554e-06
2023-12-05,1.6298819586177134e-06
2023-12-06,1.5744910720940687e-06
2023-12-07,1.5287060729230324e-06
2023-12-08,1.5392925085141839e-06
2023-12-11,1.5135849820520419e-06
