,pnl
2012-06-08,0.00026370917796213395
2012-06-11,0.0016967190818258458
2012-06-12,-0.0016701510954314908
2012-06-13,0.003912522684407696
2012-06-14,0.00012352851979014444
2012-06-15,0.0029900386379716416
2012-06-18,-0.0015861256126157041
2012-06-19,-0.0024638873906552925
2012-06-20,-0.00497957946872873
2012-06-21,-0.011059164635365245
2012-06-22,-0.00020860917589828705
2012-06-25,0.0029034728649394576
2012-06-26,-0.0007112238811298777
2012-06-27,0.0034786318240920744
2012-06-28,-0.002456128551013561
2012-06-29,0.008160798247918943
2012-07-02,0.004503691119675954
2012-07-03,0.0059682633958320925
2012-07-04,0.0014624410692561742
2012-07-05,-0.00024246091080371533
2012-07-06,-0.0041773854443630095
2012-07-09,0.0037863314067881964
2012-07-10,-0.00420176415853494
2012-07-11,0.0017586733742975492
2012-07-12,0.00020005188422465717
2012-07-13,0.005608718066957423
2012-07-16,0.0015971823189393237
2012-07-17,-0.0003918775038813211
2012-07-18,0.001985773946298132
2012-07-19,0.0012222711028284491
2012-07-20,0.0014221004293347695
2012-07-23,-0.003103328926385034
2012-07-24,0.0009911237649732347
2012-07-25,0.0020905430430384654
2012-07-26,0.0038191197553310696
2012-07-27,-0.0017116728444506119
2012-07-30,0.0022472222626167913
2012-07-31,-0.0015389598764357013
2012-08-01,-0.0037649056246804096
2012-08-02,0.0014862207839808367
2012-08-03,0.0015779442379574215
2012-08-06,0.001909252451136214
2012-08-07,-0.0006001889419072256
2012-08-08,0.0006816654522640029
2012-08-09,0.0005905815475767709
2012-08-10,0.002141996940933103
2012-08-13,-0.0009211389406627219
2012-08-14,-0.005355637408066587
2012-08-15,-0.0011395743297182754
2012-08-16,0.0013622717540003357
2012-08-17,0.0003915163826425015
2012-08-20,0.0012548164206648295
2012-08-21,0.002632787444970452
2012-08-22,0.006015308820621864
2012-08-23,0.005070185493854891
2012-08-24,-0.0013300857731275786
2012-08-27,-0.0013406682269598152
2012-08-28,8.958870721919877e-06
2012-08-29,-0.002439377807231291
2012-08-30,0.0006890486481881684
2012-08-31,0.009131067240236887
2012-09-03,0.0006659057957196003
2012-09-04,-8.778625863469088e-05
2012-09-05,-0.0022446612190801245
2012-09-06,0.00014934377079478837
2012-09-07,0.004506195058241073
2012-09-10,-0.003098366995597434
2012-09-11,0.0011974216478714693
2012-09-12,-0.003212908502433949
2012-09-13,0.007590011184903158
2012-09-14,-0.003645313545272058
2012-09-17,-0.0006435580012647107
2012-09-18,-0.0005182352043352756
2012-09-19,-0.0029877908082680178
2012-09-20,0.0008105241380179847
2012-09-21,0.003164736016080957
2012-09-24,-0.0010022279294254455
2012-09-25,0.0016212804157170822
2012-09-26,-8.210486063196017e-06
2012-09-27,0.005218386247250196
2012-09-28,-0.001239131965539435
2012-10-01,0.0026782351832319194
2012-10-02,0.0007170561953007265
2012-10-03,-0.0025622570892957076
2012-10-04,0.0010035929543196025
2012-10-05,-0.0027886215419737903
2012-10-08,0.000856620276971155
2012-10-09,-0.0016379518251737374
2012-10-10,0.0023410850549216607
2012-10-11,0.0016551408055253624
2012-10-12,-0.0026043264180141265
2012-10-15,-0.0018020383577713522
2012-10-16,-7.715192769872092e-05
2012-10-17,-0.005097413371909341
2012-10-18,-0.0027146616000399667
2012-10-19,-0.0017884441099609467
2012-10-22,-0.002073746598052915
2012-10-23,-0.004233194835406364
2012-10-24,-0.0013549413093339468
2012-10-25,-0.0010574552326088782
2012-10-26,0.004899255299047443
2012-10-29,0.0016041474182021476
2012-10-30,-0.0006752518931878086
2012-10-31,0.004013416515953348
2012-11-01,-0.002202436322352023
2012-11-02,-0.007799951331854825
2012-11-05,0.002123011678076699
2012-11-06,0.005684874168574293
2012-11-07,0.002094170453534028
2012-11-08,0.0018059914490064885
2012-11-09,0.0025321052184672484
2012-11-12,0.0009917201151381648
2012-11-13,-0.0010010061818806633
2012-11-14,-5.832829750478563e-05
2012-11-15,-0.0009723321512032107
2012-11-16,-0.0022427139936246903
2012-11-19,0.005387506059582997
2012-11-20,-0.002616045919872906
2012-11-21,-0.00019153126708852924
2012-11-22,8.174969784434521e-05
2012-11-23,0.0030383547065763847
2012-11-26,0.00035531104751575736
2012-11-27,-0.0010195670223884425
2012-11-28,-0.0024528771612119162
2012-11-29,0.0032499109551878107
2012-11-30,-0.0005992636598038444
2012-12-03,-0.0011478181955198534
2012-12-04,-0.002926903183562422
2012-12-05,-0.0004265101620613323
2012-12-06,0.0005856143012202991
2012-12-07,-0.0015485657270127803
2012-12-10,0.0022232225563678398
2012-12-11,-0.0016537476888187589
2012-12-12,0.00033451782218129564
2012-12-13,-0.0038926134748122083
2012-12-14,-0.0003928096290209724
2012-12-17,-0.0011777046083082479
2012-12-18,-0.005363984533649602
2012-12-19,0.00012069902969343732
2012-12-20,-0.0013725643466945335
2012-12-21,0.0014988816221420584
2012-12-24,-0.0016215550230390186
2012-12-25,0.00012478145553139561
2012-12-26,0.002720631857852696
2012-12-27,0.0018050157121219333
2012-12-28,-0.0015870689091321874
2012-12-31,0.0030742013653234598
2013-01-01,-0.0002651140671449597
2013-01-02,0.0017239062467248674
2013-01-03,-0.005582793039894566
2013-01-04,-0.0011143637375617662
2013-01-07,-0.0012206409737041402
