,cum_pnl
2019-03-25,0.6246184404958853
2019-03-26,0.6246656677568266
2019-03-27,0.6256722726492
2019-03-28,0.6189058275702745
2019-03-29,0.6268454340054007
2019-04-01,0.6276784714782359
2019-04-02,0.6294517511620807
2019-04-03,0.6275855950649678
2019-04-04,0.6294249730117936
2019-04-05,0.6318867255527849
2019-04-08,0.6327985239413716
2019-04-09,0.6318575359480106
2019-04-10,0.6348667107160489
2019-04-11,0.6331090843342422
2019-04-12,0.6327414794029629
2019-04-15,0.6319966416188951
2019-04-16,0.630128436989772
2019-04-17,0.6299006504920748
2019-04-18,0.6316329738383315
2019-04-19,0.6317617161808677
2019-04-22,0.6304435218057878
2019-04-23,0.6389162693794993
2019-04-24,0.6397839911798052
2019-04-25,0.6407500411412509
2019-04-26,0.6389195184470124
2019-04-29,0.6378755061230328
2019-04-30,0.6409424653202442
2019-05-01,0.6385319717509433
2019-05-02,0.6339082636371597
2019-05-03,0.6399035187538916
2019-05-06,0.6401388973545392
2019-05-07,0.6364741031830186
2019-05-08,0.6344191263361216
2019-05-09,0.6341909195840626
2019-05-10,0.636881049057981
2019-05-13,0.6329087532770247
2019-05-14,0.6348114505605343
2019-05-15,0.6394571482307236
2019-05-16,0.6427788475500816
2019-05-17,0.6408900315023117
2019-05-20,0.6367434203870074
2019-05-21,0.6385862558285893
2019-05-22,0.6381248382625644
2019-05-23,0.6346755215173905
2019-05-24,0.6329845113254468
2019-05-27,0.6330261462039981
2019-05-28,0.636466754219925
2019-05-29,0.6365420515169293
2019-05-30,0.6363018496376036
2019-05-31,0.6329803569996986
2019-06-03,0.6304000455254017
2019-06-04,0.6355235579834357
2019-06-05,0.6361843164072835
2019-06-06,0.6395307280304003
2019-06-07,0.6466604340589018
2019-06-10,0.6454312604442046
2019-06-11,0.6447069572140226
2019-06-12,0.6423382792507797
2019-06-13,0.6475965752860875
2019-06-14,0.6468236914863713
2019-06-17,0.6469271781268575
2019-06-18,0.6525091221912623
2019-06-19,0.6545431472432511
2019-06-20,0.6620521799989955
2019-06-21,0.6589405019396938
2019-06-24,0.6599095224323178
2019-06-25,0.6595449705467418
2019-06-26,0.6568846378197605
2019-06-27,0.6603462805642879
2019-06-28,0.6634255720663202
2019-07-01,0.6614581129997685
2019-07-02,0.6625202651269411
2019-07-03,0.6671686124365094
2019-07-04,0.6673103231029915
2019-07-05,0.6628349124393877
2019-07-08,0.6615909393117575
2019-07-09,0.6601774489257884
2019-07-10,0.6637921582536915
2019-07-11,0.6628296800898779
2019-07-12,0.6640889564434153
2019-07-15,0.6661494123327735
2019-07-16,0.662514956247912
2019-07-17,0.6610056066893898
2019-07-18,0.6597758084277302
2019-07-19,0.6577342807661657
2019-07-22,0.660158355782322
2019-07-23,0.6611670767489
2019-07-24,0.66581388913836
2019-07-25,0.6624409741224171
2019-07-26,0.6634093247233606
2019-07-29,0.6640803957942658
2019-07-30,0.6637645516465643
2019-07-31,0.6647159658114662
2019-08-01,0.6671919949223893
2019-08-02,0.6658376983775925
2019-08-05,0.6600154340944806
2019-08-06,0.6632322258207612
2019-08-07,0.6618409221494582
2019-08-08,0.668090463667216
2019-08-09,0.6662096650096251
2019-08-12,0.666876973874394
2019-08-13,0.6727813645004899
2019-08-14,0.6655755589887138
2019-08-15,0.668722950521453
2019-08-16,0.6747867245172686
2019-08-19,0.6766795190993736
2019-08-20,0.6779149756560573
2019-08-21,0.6785649819849862
2019-08-22,0.6762928720322439
2019-08-23,0.6770625573552632
2019-08-26,0.6787587014650417
2019-08-27,0.6824979394211803
2019-08-28,0.6847556483556937
2019-08-29,0.684113396898582
2019-08-30,0.6840965532145471
2019-09-02,0.6852272058468823
2019-09-03,0.6875218552193205
2019-09-04,0.6910836807763557
2019-09-05,0.6848886527660082
2019-09-06,0.684706447158403
2019-09-09,0.6799317279985319
2019-09-10,0.6742039972895238
2019-09-11,0.6755257757963575
2019-09-12,0.6732625461508681
2019-09-13,0.6661455979710639
2019-09-16,0.6695001920946622
2019-09-17,0.66149510015364
2019-09-18,0.6574298034334174
2019-09-19,0.6584504975205715
2019-09-20,0.6651818847293323
2019-09-23,0.6661050698150306
2019-09-24,0.6691529832458616
2019-09-25,0.6544354310624362
2019-09-26,0.6559997212148229
2019-09-27,0.657227639576445
2019-09-30,0.6501856414140788
2019-10-01,0.6493771809822345
2019-10-02,0.6470238477399264
2019-10-03,0.6512163086245162
2019-10-04,0.6554049143615305
2019-10-07,0.6529564005272023
2019-10-08,0.6514350060096918
2019-10-09,0.6532595098529157
2019-10-10,0.6464035879414212
2019-10-11,0.644716971888519
2019-10-14,0.6424309214034751
2019-10-15,0.6391033582110496
2019-10-16,0.641687744359163
2019-10-17,0.6411993337813233
2019-10-18,0.6428381683856281
2019-10-21,0.6369978128863565
2019-10-22,0.643228819669799
2019-10-23,0.6437924249606548
2019-10-24,0.6478959251800762
2019-10-25,0.6472079086358595
2019-10-28,0.6387199188219804
2019-10-29,0.6408670987322418
2019-10-30,0.6416147727088316
2019-10-31,0.6466597209973944
2019-11-01,0.6472368808185512
2019-11-04,0.6497714814384493
2019-11-05,0.6433838967535372
2019-11-06,0.6454080868890334
2019-11-07,0.6381822166555099
2019-11-08,0.6353425991740924
2019-11-11,0.6366733356009334
2019-11-12,0.6374697012982675
2019-11-13,0.6402515322534053
2019-11-14,0.6440903790761356
2019-11-15,0.6449245348560078
