,PureMarket_WHMM,Hierarchical_B,Hierarchical_C,EqualWeight,SixtyForty
2023-05-19,0.6411830025161447,0.6902793574389776,0.672514728260609,0.8301659061524713,0.9820558896535112
2023-05-22,0.6399155888452407,0.6889810088814246,0.6713172656271297,0.8298305062604676,0.981494374015933
2023-05-23,0.6396794050292134,0.6906793301926343,0.6718815201748158,0.8313654716125007,0.9753293090079947
2023-05-24,0.6367552131543874,0.6896981639093447,0.66989169508239,0.8311423631626371,0.9699520840678717
2023-05-25,0.6365722722964859,0.6907099251174214,0.6693404453783421,0.8247351337095112,0.9726885263989059
2023-05-26,0.6399332946192444,0.691620371786,0.6719453017449456,0.8298907859249507,0.9810934055759079
2023-05-29,0.6409790982602144,0.6932606722329228,0.6732559383683056,0.8302716222187685,0.9818298470546812
2023-05-30,0.6429271122021144,0.6934636377193791,0.6744787022729727,0.8249159270396432,0.9848444117567882
2023-05-31,0.6447688020455802,0.69713379284822,0.6769240962090256,0.8220519248656001,0.9828378664531966
2023-06-01,0.6479354735553664,0.6974593574392287,0.6794450289422783,0.8316120449579266,0.9897148755741286
2023-06-02,0.6448161923764906,0.6926214325959889,0.6754920797271665,0.8333495684859014,0.9954846357215464
2023-06-05,0.6469844549159521,0.6956440002640687,0.6779512251803468,0.8370701657128325,0.9941265556030073
2023-06-06,0.6474230957702062,0.6954242528490645,0.6780090316204327,0.8365310203515393,0.9958955059948531
2023-06-07,0.6418818733599353,0.6915311406936658,0.6728301462635979,0.8329017575550544,0.990233492872641
2023-06-08,0.6468639513306506,0.693821730692884,0.6766993857935544,0.8357198431743339,0.996611578834491
2023-06-09,0.644521126796597,0.6909313309617973,0.6735852131070373,0.8307791878288676,0.9961928019906113
2023-06-12,0.647505558629085,0.693696325957963,0.6747948997498838,0.8246586617450575,1.0023112071090163
2023-06-13,0.6460813717699777,0.6935057050826631,0.6724873928466595,0.8294403282870152,1.0034638784205063
2023-06-14,0.6463191221972535,0.6931200955071399,0.6725174312549725,0.8273646907974262,1.0046400502065216
2023-06-15,0.6532874173772213,0.6988260884567986,0.6789343970635473,0.8394697417531392,1.0149652974362298
2023-06-16,0.6480700945945181,0.6918172169082581,0.673565341016592,0.8387290352672782,1.0112010224487509
2023-06-19,0.6477971412425263,0.6937275286760907,0.6727551909031922,0.8359924829189846,1.009432969886727
2023-06-20,0.6474273383102858,0.6925074286256936,0.6748359572281641,0.834549262013407,1.0096496459092552
2023-06-21,0.6461001854260767,0.6911944176604242,0.6751026083577217,0.8365223740884976,1.0068521632543508
2023-06-22,0.6439313742575001,0.6909238567470863,0.6707518623758786,0.8255650673007826,1.0066051270292362
