,cum_pnl
2016-08-02,0.5603054775487264
2016-08-03,0.5617804204087582
2016-08-04,0.5644190479820217
2016-08-05,0.5652535958776311
2016-08-08,0.5652425150489241
2016-08-09,0.5674208055619447
2016-08-10,0.5671031765367116
2016-08-11,0.567123809175608
2016-08-12,0.5700637964118488
2016-08-15,0.5707248941524465
2016-08-16,0.5678578394291401
2016-08-17,0.5696381973183169
2016-08-18,0.5724029594704655
2016-08-19,0.5696204840723827
2016-08-22,0.5706251583318437
2016-08-23,0.5711964237692868
2016-08-24,0.5678865563375604
2016-08-25,0.567496765570024
2016-08-26,0.5643421800555608
2016-08-29,0.5699214074836446
2016-08-30,0.5678839207132793
2016-08-31,0.5669470487750388
2016-09-01,0.5650429090333754
2016-09-02,0.5661916729405455
2016-09-05,0.56669468181377
2016-09-06,0.5703782507932745
2016-09-07,0.5709989477417902
2016-09-08,0.5676367301116257
2016-09-09,0.5536136774330364
2016-09-12,0.5601048388489912
2016-09-13,0.5496993015443123
2016-09-14,0.5512232336526371
2016-09-15,0.555004933339526
2016-09-16,0.5531327824712851
2016-09-19,0.5538165266177209
2016-09-20,0.5539619601528261
2016-09-21,0.5601529949800894
2016-09-22,0.5655498176720786
2016-09-23,0.5636224338242479
2016-09-26,0.5610605383391178
2016-09-27,0.5644203794069719
2016-09-28,0.5666051855486527
2016-09-29,0.5648602948713536
2016-09-30,0.565861063169426
2016-10-03,0.5638359077096458
2016-10-04,0.5589352214656745
2016-10-05,0.5596816837224409
2016-10-06,0.5589763966111218
2016-10-07,0.5581583014212076
2016-10-10,0.5590984503886774
2016-10-11,0.5536187129367368
2016-10-12,0.5534163925684293
2016-10-13,0.5538903828086331
2016-10-14,0.5511585815945823
2016-10-17,0.5513866060154794
2016-10-18,0.5552454489901466
2016-10-19,0.5572326678470749
2016-10-20,0.5560863850231024
2016-10-21,0.5563738620321462
2016-10-24,0.5570867243924712
2016-10-25,0.5552716028304654
2016-10-26,0.5529386179038336
2016-10-27,0.5491796776725266
2016-10-28,0.5469828795054242
2016-10-31,0.5464792234793145
2016-11-01,0.5439283597219835
2016-11-02,0.5411240898100621
2016-11-03,0.5383287641487992
2016-11-04,0.5385017432364124
2016-11-07,0.5458636159900302
2016-11-08,0.5463434324906967
2016-11-09,0.5414375706572333
2016-11-10,0.5395466082235503
2016-11-11,0.5375846113936996
2016-11-14,0.5348838040100607
2016-11-15,0.5387791094832984
2016-11-16,0.539333288979406
2016-11-17,0.5385852149626865
2016-11-18,0.5347011399081456
2016-11-21,0.5406212146208512
2016-11-22,0.5425437064813574
2016-11-23,0.5414895745316796
2016-11-24,0.5421416650554164
2016-11-25,0.5424956393557369
2016-11-28,0.5428204196325714
2016-11-29,0.5430321079843542
2016-11-30,0.540881832508731
2016-12-01,0.5388794104970156
2016-12-02,0.5416000578099571
2016-12-05,0.544871211490674
2016-12-06,0.545499783420789
2016-12-07,0.5532626673007829
2016-12-08,0.5520927048540457
2016-12-09,0.5515708105880898
2016-12-12,0.5514029858211824
2016-12-13,0.5538143822962494
2016-12-14,0.5482033988713388
2016-12-15,0.5465149647510672
2016-12-16,0.5463102542839412
2016-12-19,0.5495762158428962
2016-12-20,0.5504468476332767
2016-12-21,0.549689265268282
2016-12-22,0.5491172791752863
2016-12-23,0.5503083450357924
2016-12-26,0.5503395157246486
2016-12-27,0.5502211770572868
2016-12-28,0.5497353539417734
2016-12-29,0.5511235539952806
2016-12-30,0.5506423818528262
2017-01-02,0.5506723051089583
2017-01-03,0.5534181137563869
2017-01-04,0.5557791563569661
2017-01-05,0.5596554618231909
2017-01-06,0.5594450352757471
2017-01-09,0.5590928425845836
2017-01-10,0.5580467486576922
2017-01-11,0.5599683809017614
2017-01-12,0.5599736496799393
2017-01-13,0.5599420972009236
2017-01-16,0.5599346273890704
2017-01-17,0.5613486154989302
2017-01-18,0.5588355979243153
2017-01-19,0.553602367780978
2017-01-20,0.555826540924457
2017-01-23,0.5576502880371681
2017-01-24,0.5572200668750306
2017-01-25,0.558134714665505
2017-01-26,0.5593584054903954
2017-01-27,0.559792138536368
2017-01-30,0.5570792492809621
2017-01-31,0.5581000446437013
