,turnover
2015-06-30,8.642214993016123e-06
2015-07-01,7.19027891232793e-06
2015-07-02,5.9577890292490665e-06
2015-07-03,5.910213630201666e-06
2015-07-06,4.877706843313401e-06
2015-07-07,3.644958446576141e-06
2015-07-08,4.008835067834116e-06
2015-07-09,3.903217431228817e-06
2015-07-10,3.260512134402316e-06
2015-07-13,3.6150905326076677e-06
2015-07-14,4.028661139549028e-06
2015-07-15,4.242035658862803e-06
2015-07-16,4.455989910442243e-06
2015-07-17,6.057619919036528e-06
2015-07-20,7.4126405344640545e-06
2015-07-21,8.853087869943599e-06
2015-07-22,1.0756744304656757e-05
2015-07-23,1.2471893332730716e-05
2015-07-24,1.3294621362004017e-05
2015-07-27,1.2382689188152746e-05
2015-07-28,1.2903152221004771e-05
2015-07-29,1.374369222155794e-05
2015-07-30,1.5035805557908621e-05
2015-07-31,1.6229041651522058e-05
2015-08-03,1.4423618230646751e-05
2015-08-04,1.254144582929495e-05
2015-08-05,1.354197287255915e-05
2015-08-06,1.7413398810270375e-05
2015-08-07,1.6227752184842792e-05
2015-08-10,1.5726679244848496e-05
2015-08-11,1.1872629719696104e-05
2015-08-12,1.7635006057777763e-05
2015-08-13,1.8037349741487768e-05
2015-08-14,1.8250676721343062e-05
2015-08-17,2.0362171166295878e-05
2015-08-18,2.0463161813158437e-05
2015-08-19,2.0334551093469794e-05
2015-08-20,2.1639116172363776e-05
2015-08-21,1.7952056432204294e-05
2015-08-24,6.146791109107319e-06
2015-08-25,0.14720189938370867
2015-08-26,0.0005164721962248216
2015-08-27,9.339483512070708e-05
2015-08-28,1.241624339703637e-05
2015-08-31,1.4495233569229715e-05
2015-09-01,1.628310513736124e-05
2015-09-02,0.00035978883366958973
2015-09-03,0.00033164174050665483
2015-09-04,0.0002873634902783844
2015-09-07,0.00038742081023842787
2015-09-08,4.3875077793140496e-05
2015-09-09,4.7450233622035876e-05
2015-09-10,0.00011680532582779811
2015-09-11,0.00010985716977806453
2015-09-14,3.698078009722015e-05
2015-09-15,3.808795814073257e-05
2015-09-16,4.0443130028941857e-05
2015-09-17,4.23481722538685e-05
2015-09-18,4.908429875819832e-05
2015-09-21,5.346734685061742e-05
2015-09-22,5.722795901937951e-05
2015-09-23,5.8570676201321475e-05
2015-09-24,6.058124069908792e-05
2015-09-25,1.0691518629519711e-05
2015-09-28,1.1833172684466708e-05
2015-09-29,1.2769321687101584e-05
2015-09-30,1.2438563258675844e-05
2015-10-01,1.1545781247132916e-05
2015-10-02,1.0869217085133012e-05
2015-10-05,4.755739047380102e-05
2015-10-06,5.049507233922945e-05
2015-10-07,1.8511871260793247e-05
2015-10-08,1.976007446177243e-05
2015-10-09,5.4764779967879026e-05
2015-10-12,7.00288338838749e-06
2015-10-13,5.4603716613232586e-05
2015-10-14,1.33936141562159e-05
2015-10-15,1.4662039281035377e-05
2015-10-16,1.5523427800749612e-05
2015-10-19,1.546961269328559e-05
2015-10-20,1.4231989632471423e-05
2015-10-21,5.707594231706484e-05
2015-10-22,4.83208646104797e-05
2015-10-23,3.246141483679611e-05
2015-10-26,1.76138364195097e-05
2015-10-27,8.359413482230543e-06
2015-10-28,3.817807501492465e-07
2015-10-29,6.921102686536368e-07
2015-10-30,1.0084382633009092e-06
2015-11-02,1.3100143377697132e-06
2015-11-03,1.6327170524656903e-06
2015-11-04,6.463587581899757e-06
2015-11-05,1.9585868347042623e-05
2015-11-06,9.28685357714544e-06
2015-11-09,1.2805737571234405e-05
2015-11-10,1.7793754402585862e-05
2015-11-11,3.540212129216763e-06
2015-11-12,4.580587590528873e-06
2015-11-13,1.2336310538887951e-05
2015-11-16,1.0968178747541163e-05
2015-11-17,2.5939766366191858e-06
2015-11-18,3.050334463431878e-06
2015-11-19,3.516432572788636e-06
2015-11-20,3.953379097240695e-06
2015-11-23,3.9906156544845806e-06
2015-11-24,4.396306182950782e-06
2015-11-25,4.8154094283003185e-06
2015-11-26,5.371344032148798e-06
2015-11-27,5.753174873484451e-06
2015-11-30,7.308855299759803e-05
2015-12-01,7.459788667201796e-05
2015-12-02,5.401119314759825e-05
2015-12-03,7.447482858349494e-05
2015-12-04,6.434228273575517e-05
2015-12-07,6.44715895878091e-05
2015-12-08,5.551405363625472e-05
2015-12-09,5.671619101928725e-05
2015-12-10,0.00040437651335458423
2015-12-11,0.0006212503111765362
2015-12-14,0.0006502513072860275
2015-12-15,0.0007963994069781904
2015-12-16,0.0006516664715885568
2015-12-17,0.0001479928928494953
2015-12-18,0.0005756837208321305
2015-12-21,0.0002343190521793808
2015-12-22,0.00034502536782919646
2015-12-23,0.00034016061110415073
2015-12-24,0.0003434923641306639
2015-12-25,0.00021512830729817842
2015-12-28,0.00015377673502694512
2015-12-29,0.00017317790694621263
2015-12-30,0.00015601016707802312
2015-12-31,0.0003455638850363846
2016-01-01,0.0004064367009726944
2016-01-04,7.900919365869466e-05
2016-01-05,0.0005003305207021743
2016-01-06,0.0002309580839344582
2016-01-07,0.0006475083607273262
2016-01-08,0.0005088244580253795
2016-01-11,0.0009787021310534334
2016-01-12,0.0009984290688366346
2016-01-13,0.0009994714907672966
2016-01-14,0.0010925339794383548
2016-01-15,0.0008711787342728389
2016-01-18,0.0008275746028349653
2016-01-19,0.0010743735928737692
2016-01-20,0.0009688267411830966
2016-01-21,0.001302189328271721
2016-01-22,0.0010499199374069176
2016-01-25,0.0006453288669532667
2016-01-26,0.0006759635783003554
2016-01-27,0.0004768364796034971
2016-01-28,0.00033239654138750643
2016-01-29,0.00012136645436456803
2016-02-01,0.00020870144048175214
2016-02-02,0.00011870302183902316
2016-02-03,0.0006063770065286352
2016-02-04,0.000650784370313174
2016-02-05,0.00016112962068363067
2016-02-08,0.0003564551051146881
2016-02-09,0.0005327285387725141
2016-02-10,0.00035478114845925376
2016-02-11,0.0006317236057010109
2016-02-12,0.0008666405917259912
2016-02-15,0.0027423431877678754
2016-02-16,0.08414007177323338
2016-02-17,0.006056961203756622
2016-02-18,0.000888914278576635
2016-02-19,0.00046871024386199375
2016-02-22,0.0007040683097791177
2016-02-23,0.0008533028368839166
2016-02-24,0.00018106177754556238
2016-02-25,0.0001865387896682058
2016-02-26,0.00022600386643302148
2016-02-29,7.524397165711155e-05
2016-03-01,2.805376503590279e-05
2016-03-02,0.00032907997402004466
2016-03-03,0.00025185550000930354
2016-03-04,9.532190124852263e-05
2016-03-07,2.7814916338644857e-05
2016-03-08,2.8052351457037716e-05
2016-03-09,2.8069315875404316e-05
2016-03-10,2.8222530416795177e-05
2016-03-11,2.7983998106939634e-05
2016-03-14,0.00020419730229118138
2016-03-15,0.0012695391341549615
2016-03-16,0.0011765753541110695
2016-03-17,0.0009980731947741954
2016-03-18,0.001152852287050806
2016-03-21,0.001333099713365194
2016-03-22,0.0013495845032577003
2016-03-23,0.001185567333468883
2016-03-24,0.0010359477872081795
2016-03-25,0.0014040073787679568
2016-03-28,0.0012732088144756654
2016-03-29,0.0010137038627100851
2016-03-30,2.1523536997525294e-05
2016-03-31,0.001968717274919856
2016-04-01,0.0013777307747457057
2016-04-04,0.0012627685788117252
2016-04-05,0.0014450444317622158
2016-04-06,0.0009865419879422528
2016-04-07,0.001168824378710586
2016-04-08,0.0013058226912948737
2016-04-11,0.00031292691279807133
2016-04-12,0.0008213567169747978
2016-04-13,0.000673281686101028
2016-04-14,0.0007974292534992725
2016-04-15,0.000980066751343111
2016-04-18,0.0012548575715852252
2016-04-19,0.0007040239092575562
2016-04-20,0.0006840867872008778
2016-04-21,0.0004609318978313452
2016-04-22,0.0012788697357233973
2016-04-25,1.734723475976807e-16
2016-04-26,2.8964478636071128e-05
2016-04-27,1.380340847941322e-05
2016-04-28,0.0033899564658010153
2016-04-29,3.27653154654807e-05
2016-05-02,2.6608114635274377e-05
2016-05-03,2.791463221538462e-05
2016-05-04,3.157811528852611e-05
2016-05-05,1.2238921058685404e-05
2016-05-06,1.1355284657940667e-05
2016-05-09,3.2754740126497706e-05
2016-05-10,7.31707561495501e-06
2016-05-11,3.276100347816488e-05
2016-05-12,7.5203432521250835e-06
2016-05-13,7.276939827386558e-06
2016-05-16,7.0374385556966346e-06
2016-05-17,6.968784784261439e-06
2016-05-18,7.040071551035754e-06
2016-05-19,6.956010646205074e-06
2016-05-20,6.941814041483418e-06
2016-05-23,6.933627392024383e-06
2016-05-24,6.787884408439998e-06
2016-05-25,6.9448956664351635e-06
2016-05-26,6.738423857427511e-06
2016-05-27,7.542852688932622e-06
2016-05-30,8.025780991141596e-06
2016-05-31,8.303585355067672e-06
2016-06-01,8.550657933127648e-06
2016-06-02,2.2981281901209016e-05
2016-06-03,9.31142715739422e-06
2016-06-06,3.0591434262670913e-05
2016-06-07,3.363372156816105e-05
2016-06-08,8.629569139075727e-06
2016-06-09,2.7927905771715084e-05
2016-06-10,1.0359587031764927e-05
2016-06-13,1.1769306677525404e-05
2016-06-14,1.18272645307331e-05
2016-06-15,9.550018791965043e-06
2016-06-16,2.5022658431950867e-05
2016-06-17,2.5839418730747715e-05
2016-06-20,2.1938496421253922e-05
2016-06-21,2.357890558188011e-05
2016-06-22,2.3022488145924003e-05
2016-06-23,6.6962631097775005e-06
2016-06-24,8.699123547773607e-06
2016-06-27,8.340268439429449e-06
2016-06-28,5.819416372013914e-06
2016-06-29,1.7510085472294268e-05
2016-06-30,1.072627923809008e-05
2016-07-01,8.683198838111555e-06
2016-07-04,1.0095594729205015e-05
2016-07-05,9.509048091944916e-06
2016-07-06,6.609168655229841e-06
2016-07-07,6.001536218401549e-06
2016-07-08,5.450372183527646e-06
2016-07-11,5.717047690066007e-06
2016-07-12,5.679534015003845e-06
2016-07-13,5.788311131595808e-06
2016-07-14,7.814991916103159e-06
2016-07-15,1.0697124103176137e-05
2016-07-18,1.3307312979875252e-05
2016-07-19,1.6236843254691102e-05
2016-07-20,1.8050099133356395e-05
2016-07-21,2.2100246361241027e-05
2016-07-22,2.4923017293253247e-05
2016-07-25,2.9474040728096063e-05
2016-07-26,3.1360386467602086e-05
2016-07-27,3.1364787242714465e-05
2016-07-28,3.0898491197320355e-05
2016-07-29,3.0252150294497043e-05
2016-08-01,2.9760504788717973e-05
2016-08-02,2.927832804960548e-05
2016-08-03,2.875312768661764e-05
2016-08-04,2.854509888630674e-05
2016-08-05,2.8344420307219176e-05
2016-08-08,2.9121359822741055e-05
2016-08-09,2.977918064010418e-05
2016-08-10,3.0351181975592223e-05
2016-08-11,3.06053090480575e-05
2016-08-12,3.1440882698668265e-05
2016-08-15,3.2381753306439526e-05
2016-08-16,3.3851112348139145e-05
2016-08-17,6.745093935188462e-06
2016-08-18,7.1354321885507e-06
2016-08-19,7.589973977401021e-06
2016-08-22,7.974334997152416e-06
2016-08-23,8.11280598683739e-06
2016-08-24,8.227424426351243e-06
2016-08-25,8.481445813696142e-06
2016-08-26,8.887698623914753e-06
2016-08-29,9.191870640155864e-06
2016-08-30,9.746666010182481e-06
2016-08-31,1.0417641312782805e-05
2016-09-01,1.0713582103208386e-05
2016-09-02,1.1062046226223421e-05
2016-09-05,1.1204032070093878e-05
2016-09-06,1.1391965719108332e-05
2016-09-07,1.145085777129115e-05
2016-09-08,1.142368497951407e-05
2016-09-09,1.1872167258005634e-05
2016-09-12,1.2234384736031084e-05
2016-09-13,1.2333155753305874e-05
2016-09-14,1.204070780778943e-05
2016-09-15,1.1651390836895509e-05
2016-09-16,1.1593704044843972e-05
2016-09-19,1.1332571649359108e-05
2016-09-20,1.1139931157238409e-05
2016-09-21,1.0835040657176248e-05
2016-09-22,1.0549247502510128e-05
2016-09-23,1.0740987050825157e-05
2016-09-26,1.0679565911209804e-05
2016-09-27,1.0375467394612564e-05
2016-09-28,1.0289566672080919e-05
2016-09-29,1.0202348787451132e-05
2016-09-30,1.0773571809289534e-05
2016-10-03,1.0297546116685985e-05
2016-10-04,1.0468034068174953e-05
2016-10-05,1.066757974482746e-05
2016-10-06,1.102351215481745e-05
2016-10-07,1.1458733115053688e-05
2016-10-10,1.1801059982084056e-05
2016-10-11,1.2314813385493756e-05
2016-10-12,1.2529217804650022e-05
2016-10-13,1.2592507762698713e-05
2016-10-14,8.30326605304535e-06
2016-10-17,1.1816640887389596e-05
2016-10-18,1.067565666807227e-05
2016-10-19,1.0330387826721493e-05
2016-10-20,9.341542240134254e-06
2016-10-21,8.476918441625153e-06
2016-10-24,7.88199447346316e-06
2016-10-25,7.691608678212641e-06
2016-10-26,6.9740309203356055e-06
2016-10-27,6.751611124816703e-06
2016-10-28,3.0402039942419717e-05
2016-10-31,2.83079503350242e-05
2016-11-01,2.195401527885915e-05
2016-11-02,2.1602596133783736e-05
2016-11-03,1.685826066469623e-05
2016-11-04,1.3836003997097501e-05
2016-11-07,1.0438088085103214e-05
2016-11-08,1.0097279088558397e-05
2016-11-09,9.655808273910382e-06
2016-11-10,1.1507018032225896e-05
2016-11-11,1.251408967303455e-05
2016-11-14,1.2027211035811614e-05
2016-11-15,1.1770044061283624e-05
2016-11-16,1.9607626363205705e-05
2016-11-17,2.972423961101686e-05
2016-11-18,8.26989126583022e-06
2016-11-21,8.759309113603314e-06
2016-11-22,0.00018893711166521887
2016-11-23,0.0008374189775595502
2016-11-24,0.0008323252917360538
2016-11-25,0.0007906601524678217
2016-11-28,0.0008230594396901152
2016-11-29,0.0006419486350267602
2016-11-30,0.0006382020295193774
2016-12-01,0.0006424830474290495
2016-12-02,0.0006365617079138568
2016-12-05,0.000571202624205791
2016-12-06,0.0005355569447917721
2016-12-07,0.0005616870881698793
2016-12-08,0.0006666615262171348
2016-12-09,0.0005848333867942042
2016-12-12,0.000741828589479257
2016-12-13,0.0008672132683823115
2016-12-14,0.0008882604957852931
2016-12-15,0.0007859103571435481
2016-12-16,0.0008694025765424301
2016-12-19,0.0007183773825718311
2016-12-20,0.0006968722477698301
2016-12-21,0.0007065061691450478
2016-12-22,0.0006317634126551466
2016-12-23,0.0005801436686315303
2016-12-26,0.0005401417124445695
2016-12-27,0.0005080294289210481
2016-12-28,0.0005224532302260908
2016-12-29,0.00039250803731741626
2016-12-30,0.00041397245609940334
2017-01-02,0.0001776006711503228
2017-01-03,0.00018467565221406274
2017-01-04,0.0002975803821897091
2017-01-05,0.00033190829239647043
2017-01-06,0.00025946760492329135
2017-01-09,0.0002862298082412888
2017-01-10,0.00021961331034073966
2017-01-11,0.00022908180532668979
2017-01-12,0.00020303862128596278
2017-01-13,0.0001976908758109762
2017-01-16,0.00018916057361213767
2017-01-17,0.0001730706218663336
2017-01-18,0.00011007543350398732
2017-01-19,0.00017771783869022575
2017-01-20,0.00012074203059919686
2017-01-23,0.00017975686382301972
2017-01-24,0.00012823737641587743
2017-01-25,0.0002288798057023013
2017-01-26,0.0003136025012669061
2017-01-27,0.00028390993560494307
2017-01-30,0.00023794345214209547
2017-01-31,4.594290530398476e-06
2017-02-01,1.1046028591154416e-05
2017-02-02,3.0104975277500667e-05
2017-02-03,2.9386010965755383e-05
2017-02-06,4.029338219871392e-06
2017-02-07,3.087945773799783e-05
2017-02-08,4.082993404052465e-06
2017-02-09,3.088255995089065e-05
2017-02-10,4.143474824001153e-06
2017-02-13,2.9897930853860222e-05
2017-02-14,7.93833481106676e-06
2017-02-15,4.402499542242519e-05
2017-02-16,0.0002093509836480177
2017-02-17,0.0001814919445163425
2017-02-20,1.9995202166871867e-05
2017-02-21,2.626671834250402e-05
2017-02-22,8.553516851978957e-05
2017-02-23,8.588424012304086e-05
2017-02-24,6.609980091729778e-05
2017-02-27,2.9578247295266452e-05
2017-02-28,4.638586158477523e-05
2017-03-01,2.7904749692334724e-05
2017-03-02,0.00047783402490097007
2017-03-03,3.050619729989129e-05
2017-03-06,0.00012678308006233013
2017-03-07,9.203547427981407e-05
2017-03-08,8.381998767756013e-05
2017-03-09,0.00017210195766540273
2017-03-10,2.7385699792093626e-05
2017-03-13,0.00011250825117108815
2017-03-14,0.00011946428495341818
2017-03-15,0.00010288130557588315
2017-03-16,0.00012147900301515135
2017-03-17,2.555402175008145e-05
2017-03-20,1.6046667383640134e-05
2017-03-21,1.5704009739846148e-05
2017-03-22,2.1699167669749636e-05
2017-03-23,1.830880062283699e-05
2017-03-24,1.7662562748075455e-05
2017-03-27,1.7795370763840773e-05
2017-03-28,1.300587855126642e-05
2017-03-29,1.2651435819369117e-05
2017-03-30,1.3520284668253751e-05
2017-03-31,1.50532729721424e-05
2017-04-03,2.4970225570075666e-05
2017-04-04,2.1953797541589964e-05
2017-04-05,1.463372887863107e-06
2017-04-06,1.728785464034932e-05
2017-04-07,3.0236567829695915e-05
2017-04-10,2.1244602574754107e-05
2017-04-11,1.3018509736832662e-05
2017-04-12,7.545493049612717e-06
2017-04-13,3.768698699418982e-06
2017-04-14,2.824559020114456e-05
2017-04-17,1.774526066573856e-05
2017-04-18,1.524813643626749e-05
2017-04-19,7.337891312547695e-06
2017-04-20,1.0478677202375303e-05
2017-04-21,0.0008547192167611614
2017-04-24,0.0017236354478220202
2017-04-25,0.001844886443703942
2017-04-26,0.0017534128329667019
2017-04-27,0.0016440334017001762
2017-04-28,0.0016490756577911912
2017-05-01,0.0015698142787763311
2017-05-02,0.0013713835087427566
2017-05-03,0.0015171438069388008
2017-05-04,0.0013053936055529621
2017-05-05,0.0015704249937966014
2017-05-08,0.0013187420476719874
2017-05-09,0.0015470871073886838
2017-05-10,0.0013299736454346952
2017-05-11,0.00074447234506992
2017-05-12,0.000581538216820417
2017-05-15,0.0005433254596310232
2017-05-16,0.0002799868265896781
2017-05-17,0.000348024499746984
2017-05-18,6.072140334382331e-07
2017-05-19,3.6396402556919394e-07
2017-05-22,3.271057430979246e-07
2017-05-23,1.3640321397546257e-06
2017-05-24,2.2227416408612116e-06
2017-05-25,2.371005624880046e-06
2017-05-26,2.0648565670650793e-06
2017-05-29,3.1865520631006033e-06
2017-05-30,2.9430074844662146e-06
2017-05-31,3.1201470794585406e-06
2017-06-01,4.223696097019683e-06
2017-06-02,5.4734277288998046e-06
2017-06-05,5.480078743446207e-06
2017-06-06,4.968282148487893e-06
2017-06-07,7.397311247979779e-06
2017-06-08,8.985655704390853e-05
2017-06-09,7.481556950666296e-06
2017-06-12,3.0388469308417765e-06
2017-06-13,2.784654687270141e-06
2017-06-14,3.6200153997849316e-07
2017-06-15,1.0535729339823663e-07
2017-06-16,1.287689872726469e-05
2017-06-19,3.6412872626671866e-06
2017-06-20,1.5439361633807006e-05
2017-06-21,8.411173280445383e-08
2017-06-22,1.466553808185389e-07
2017-06-23,5.296731166899715e-07
2017-06-26,1.0164306182142147e-06
2017-06-27,3.852444708392008e-06
2017-06-28,6.583025285108318e-06
2017-06-29,1.044762025417291e-05
2017-06-30,1.5641959000365496e-05
2017-07-03,1.0700913462852873e-06
2017-07-04,1.8720973785323058e-06
2017-07-05,2.1822704909142676e-06
2017-07-06,2.2598453362672466e-06
2017-07-07,2.289318308158414e-06
2017-07-10,1.2787034572797965e-05
2017-07-11,1.9777046128068715e-05
2017-07-12,2.299072042584796e-05
2017-07-13,2.5167111594654942e-05
2017-07-14,2.6342552966322416e-05
2017-07-17,2.6978571853507674e-05
2017-07-18,2.711255001760539e-05
2017-07-19,2.728842850168757e-05
2017-07-20,2.7170360622604667e-05
2017-07-21,2.6846250373271235e-05
2017-07-24,2.7019420368248545e-05
2017-07-25,8.30590098661356e-06
2017-07-26,3.7866791820391488e-06
2017-07-27,2.3538527609279214e-06
2017-07-28,5.364434278334537e-06
2017-07-31,8.819830240794704e-06
2017-08-01,2.97999586603738e-06
2017-08-02,1.771191928134734e-05
2017-08-03,7.912530217018404e-06
2017-08-04,2.874245314140461e-06
2017-08-07,1.1626699662134476e-06
2017-08-08,1.1314449457709014e-06
2017-08-09,9.56919140742557e-07
2017-08-10,1.2333826821427085e-06
2017-08-11,1.0622393311343625e-06
2017-08-14,1.1858088129253902e-06
2017-08-15,1.178049957313576e-06
2017-08-16,1.2684622119358419e-06
2017-08-17,1.0109227849426292e-05
2017-08-18,2.000451534077581e-05
2017-08-21,2.4618136404808144e-05
2017-08-22,1.1348205492568708e-06
2017-08-23,1.2258185791598486e-06
2017-08-24,1.2985404272188722e-06
2017-08-25,1.34671424491771e-06
2017-08-28,1.3861181613790408e-06
2017-08-29,1.8070720407019e-05
2017-08-30,2.001282118578411e-05
2017-08-31,1.5505251470841405e-05
2017-09-01,1.0517227169286672e-05
2017-09-04,0.0007175622507651705
2017-09-05,0.0007262712124698895
2017-09-06,0.0007604670535884574
2017-09-07,0.0007948728227945255
2017-09-08,0.0007712554286480825
2017-09-11,0.0007937081927477611
2017-09-12,0.0007095300532006035
2017-09-13,0.0007212261546612302
2017-09-14,0.0007226935902744959
2017-09-15,0.0007453764129759788
2017-09-18,0.000686675745319526
2017-09-19,0.0005935922484678561
2017-09-20,0.0006312137236945958
2017-09-21,0.0006967557910974378
2017-09-22,0.0006639431085319215
2017-09-25,0.0006778952029408182
2017-09-26,0.000706663699936121
2017-09-27,0.0006825655741855632
2017-09-28,0.0005569121569914421
2017-09-29,0.0005358818703809862
2017-10-02,0.00037938667232810877
2017-10-03,0.0002475510174648702
2017-10-04,0.00027559642502718133
2017-10-05,0.000274899853132185
2017-10-06,0.0003117716856644373
2017-10-09,0.0001667297964611375
2017-10-10,0.0001502616023510324
2017-10-11,0.0002491002434376888
2017-10-12,0.00020658533895855785
2017-10-13,0.00020298545328371193
2017-10-16,0.00022882057554676413
2017-10-17,0.00026107734440542277
2017-10-18,0.0002274821838714261
2017-10-19,0.0002395247902879441
2017-10-20,0.00022101680229020745
2017-10-23,0.00020093020766409272
2017-10-24,0.00015707391808751983
2017-10-25,0.00015404630054843133
2017-10-26,0.00019236085846605078
2017-10-27,0.00018872661623921955
2017-10-30,0.0002200544942478795
2017-10-31,0.0002573815673963531
2017-11-01,0.00029492150294571987
2017-11-02,0.00025130098522154615
2017-11-03,0.00015970271110560263
2017-11-06,0.0002873936625039583
2017-11-07,0.0002838644122976318
2017-11-08,0.00036903684584983776
2017-11-09,0.0004615214655020704
2017-11-10,0.000388272413966214
2017-11-13,0.0003802402210405058
2017-11-14,0.00029397082581181233
2017-11-15,0.00012742140679865288
2017-11-16,0.0001351766383217226
2017-11-17,9.251129906483885e-05
2017-11-20,5.407084281837393e-06
2017-11-21,5.437333495353358e-06
2017-11-22,0.0001585559123493882
2017-11-23,4.24558027277179e-05
2017-11-24,0.00018261354406209213
2017-11-27,0.00023531229081268437
2017-11-28,0.00021545442035638546
2017-11-29,7.666544038548509e-05
2017-11-30,0.00040121973138790984
2017-12-01,6.6442079933032305e-06
2017-12-04,0.00017277203227036506
2017-12-05,6.673590916313893e-05
2017-12-06,6.395135001339286e-06
2017-12-07,0.0001343625763095442
2017-12-08,5.117985884862258e-06
2017-12-11,5.9436197642880745e-05
2017-12-12,2.6663231151434486e-05
2017-12-13,0.0003426864464502327
2017-12-14,3.6912610263221957e-06
2017-12-15,9.790896737962851e-05
2017-12-18,0.00019736882701209754
2017-12-19,3.621262103986611e-06
2017-12-20,6.8896715939952e-06
2017-12-21,0.0002626132771654209
2017-12-22,0.00016158475444773626
2017-12-25,0.0002152696721050111
2017-12-26,0.00032590873089704056
2017-12-27,1.268316082830151e-05
2017-12-28,1.4659319715649988e-06
2017-12-29,1.9871123158946014e-06
2018-01-01,1.8676983506021871e-06
2018-01-02,1.7605226055768253e-06
2018-01-03,1.7792915497673312e-06
2018-01-04,1.7668952587771014e-06
2018-01-05,1.7950639352483366e-06
2018-01-08,1.7506063017952433e-06
2018-01-09,1.5966796776470393e-06
2018-01-10,1.7268307884107936e-06
2018-01-11,1.7644380614287303e-06
2018-01-12,1.827340567212704e-06
2018-01-15,2.0655143117762065e-06
2018-01-16,2.5242797029555175e-06
2018-01-17,2.9873408272269864e-06
2018-01-18,3.03804010223091e-06
2018-01-19,3.7066290175143124e-06
2018-01-22,4.34103022124363e-06
2018-01-23,5.055280146444574e-06
2018-01-24,6.251457679833788e-06
2018-01-25,9.499417098633028e-06
2018-01-26,1.2702496811862335e-05
2018-01-29,1.7462858145175786e-05
2018-01-30,2.0209352243831524e-05
2018-01-31,2.6330361325713897e-05
2018-02-01,1.0125474874389528e-06
2018-02-02,1.0838548676304904e-06
2018-02-05,2.394705380410686e-05
2018-02-06,8.346584528366036e-06
2018-02-07,1.0166884108885749e-05
2018-02-08,9.276646563763369e-06
2018-02-09,4.4317313296557415e-07
2018-02-12,1.7959253335725345e-06
2018-02-13,6.183417606366037e-06
2018-02-14,2.216585213703215e-06
2018-02-15,1.11310965098671e-05
2018-02-16,1.3793056137002824e-05
2018-02-19,1.790333832712987e-06
2018-02-20,1.9019870940960304e-06
2018-02-21,1.8873559197093992e-06
2018-02-22,1.375736224891455e-06
2018-02-23,1.0821168442871898e-06
2018-02-26,9.221607033711721e-07
2018-02-27,1.9635360995588075e-05
2018-02-28,2.4279884839648047e-05
2018-03-01,2.6823526429888e-05
2018-03-02,6.004078437822635e-06
2018-03-05,1.7036777425007837e-05
2018-03-06,9.399094057446072e-06
2018-03-07,1.6173319266420128e-05
2018-03-08,0.0008009935951864139
2018-03-09,0.00109755504483958
2018-03-12,3.776155783025842e-06
2018-03-13,6.409033323648283e-06
2018-03-14,1.9136332084435798e-05
2018-03-15,2.9857432861237626e-05
2018-03-16,0.006134769288634715
2018-03-19,0.00271417239603286
2018-03-20,0.0011893148920159875
2018-03-21,0.0010335605523774279
2018-03-22,2.024080696475146e-05
2018-03-23,1.0238942755157882e-05
2018-03-26,0.018038828815245732
2018-03-27,7.670649464156312e-05
2018-03-28,7.239517666836684e-05
2018-03-29,0.00010812219721487507
2018-03-30,0.0003388729423399097
2018-04-02,0.00010978610697158497
2018-04-03,7.534205636103124e-05
2018-04-04,7.030103769372145e-05
2018-04-05,6.991580482581736e-05
2018-04-06,6.609064339404593e-05
2018-04-09,0.1270088152915418
2018-04-10,0.06013982412622743
2018-04-11,0.008175679357395332
2018-04-12,0.00018551608136282115
2018-04-13,0.00014179028968884684
2018-04-16,0.00034541169236131444
2018-04-17,0.00028722324845445804
2018-04-18,0.00027640302798154735
2018-04-19,0.000132492697102405
2018-04-20,0.0001148786498340517
2018-04-23,0.00018638794808986323
2018-04-24,0.00011435438614940813
2018-04-25,0.00018600658842930773
2018-04-26,0.0004340051869940031
2018-04-27,0.0003661294565757839
2018-04-30,0.0003629231827529944
2018-05-01,0.00029480213353877925
2018-05-02,6.502674882846726e-05
2018-05-03,0.0004514299353020716
2018-05-04,1.9075942895080064e-05
2018-05-07,1.6736542852131137e-05
2018-05-08,1.814743720842879e-05
2018-05-09,1.7773600263563255e-05
2018-05-10,0.00010009973585058986
2018-05-11,8.770277973848759e-06
2018-05-14,1.8227724325216993e-05
2018-05-15,1.8208832402008893e-05
2018-05-16,1.786513891539193e-05
2018-05-17,1.8189543328980817e-05
2018-05-18,1.858441591007752e-05
2018-05-21,1.9128477291487783e-05
2018-05-22,1.9640723984498676e-05
2018-05-23,2.0438335165283775e-05
2018-05-24,2.8103320532432002e-06
2018-05-25,3.0713766407605703e-06
2018-05-28,3.814300326122899e-06
2018-05-29,5.690137053638439e-06
2018-05-30,1.921834627741613e-05
2018-05-31,3.083952576579327e-06
2018-06-01,0.14972594912159815
2018-06-04,0.0017830362614233326
2018-06-05,0.0003396488894308481
2018-06-06,0.0008839182528360516
2018-06-07,1.051341176799489e-05
2018-06-08,0.00040773728675164503
2018-06-11,1.3911422685806626e-05
2018-06-12,1.1399609657616536e-05
2018-06-13,7.130634003251965e-05
2018-06-14,0.0009271264583628428
2018-06-15,1.11177887562805e-05
2018-06-18,2.3998147102176695e-05
2018-06-19,1.2381387886532466e-05
2018-06-20,2.2439070205158493e-05
2018-06-21,0.03211998784335039
2018-06-22,0.00027597793743632144
2018-06-25,1.4744334121682273e-05
