,turnover
2015-07-21,8.851379372509793e-08
2015-07-22,9.353900189135178e-08
2015-07-23,9.781672836994826e-08
2015-07-24,1.0090226032488658e-07
2015-07-27,1.0127555541417088e-07
2015-07-28,1.0088546210929028e-07
2015-07-29,1.0270767496212141e-07
2015-07-30,1.0175500102238555e-07
2015-07-31,0.00011779554752777699
2015-08-03,0.0006293397945270202
2015-08-04,0.0006904948318677412
2015-08-05,0.0005913919639996129
2015-08-06,0.0006408822923535257
2015-08-07,0.0004203216248817865
2015-08-10,0.0002956751537585428
2015-08-11,0.00032150839929662167
2015-08-12,0.00010104085518619632
2015-08-13,2.049574753942851e-07
2015-08-14,5.286053876701891e-07
2015-08-17,3.943504554800026e-05
2015-08-18,0.00013289826402526628
2015-08-19,0.0001780745325854205
2015-08-20,9.417950576351419e-08
2015-08-21,3.791100954164792e-08
2015-08-24,0.05739568841938541
2015-08-25,0.0026406275166593355
2015-08-26,0.0014434885056212768
2015-08-27,0.0007371595022555826
2015-08-28,0.000522419012467113
2015-08-31,9.149927633339332e-07
2015-09-01,7.002657217079414e-07
2015-09-02,0.0004121650094683009
2015-09-03,0.0003592897291466431
2015-09-04,0.0005639207200256564
2015-09-07,0.0004425297074804546
2015-09-08,0.00022165067405937846
2015-09-09,0.0003594526778922524
2015-09-10,0.000437592447486077
2015-09-11,0.00042888563194550113
2015-09-14,0.00035995345539792877
2015-09-15,0.00022459566086273017
2015-09-16,8.090429695979666e-07
2015-09-17,5.744554222739024e-07
2015-09-18,6.185744015764168e-07
2015-09-21,7.000571612336261e-07
2015-09-22,8.181111651487874e-07
2015-09-23,8.854873586781263e-07
2015-09-24,8.797877272541836e-07
2015-09-25,8.193007298098807e-07
2015-09-28,5.84238763603858e-07
2015-09-29,0.0002642133665561336
2015-09-30,0.0004291935389048353
2015-10-01,0.0003327966609779978
2015-10-02,0.0002773989344612843
2015-10-05,0.00010384412749374697
2015-10-06,1.1620606901560889e-06
2015-10-07,9.654251564102016e-07
2015-10-08,5.586037751549396e-07
2015-10-09,8.300733835465323e-07
2015-10-12,8.801131073265287e-07
2015-10-13,4.564463384480631e-07
2015-10-14,3.739604362057614e-07
2015-10-15,4.31835176679097e-07
2015-10-16,9.216959736818858e-07
2015-10-19,1.2520786475309084e-06
2015-10-20,1.3451474512297534e-06
2015-10-21,1.3138058910118264e-06
2015-10-22,1.364156713928581e-06
2015-10-23,1.3379173921227405e-06
2015-10-26,1.1520746757929955e-06
2015-10-27,1.1619685983191722e-06
2015-10-28,1.3816828513664682e-06
2015-10-29,8.907239448999018e-07
2015-10-30,1.1421585306767657e-06
2015-11-02,1.17767354518482e-06
2015-11-03,1.0922304193741031e-06
2015-11-04,7.81677324137834e-07
2015-11-05,3.504130475635562e-07
2015-11-06,3.0639043803862765e-07
2015-11-09,5.7687551147156e-07
2015-11-10,5.297995965482819e-07
2015-11-11,1.2268422975000936e-06
2015-11-12,9.382020146110167e-06
2015-11-13,1.3888698303753748e-05
2015-11-16,1.5876854468034545e-05
2015-11-17,1.1091962112858318e-05
2015-11-18,4.139667630668945e-06
2015-11-19,6.308893284635042e-07
2015-11-20,4.5197080170411576e-07
2015-11-23,3.2515848504032654e-07
2015-11-24,2.3397175721053458e-07
2015-11-25,1.6934763922703853e-07
2015-11-26,1.2574732424094054e-07
2015-11-27,1.0004455134990032e-07
2015-11-30,1.085861545961731e-07
2015-12-01,1.450868764308959e-07
2015-12-02,3.1955948694072255e-07
2015-12-03,8.597982050837594e-07
2015-12-04,6.762849053439102e-07
2015-12-07,1.022249404424025e-06
2015-12-08,1.916521662613524e-06
2015-12-09,2.2732396249385e-06
2015-12-10,2.4113517266242945e-06
2015-12-11,2.311441895472971e-06
2015-12-14,2.3836079919882514e-06
2015-12-15,2.3697654342909324e-06
2015-12-16,2.3235403643490082e-06
2015-12-17,2.184893106830371e-06
2015-12-18,2.0051422456104917e-06
2015-12-21,1.7636954985772446e-06
2015-12-22,1.3220105261682602e-06
2015-12-23,7.777490973748247e-07
2015-12-24,1.570757136859502e-07
2015-12-25,4.3835351232851674e-07
2015-12-28,1.4409979461851125e-06
2015-12-29,4.902582556817645e-06
2015-12-30,7.595162993996385e-06
2015-12-31,3.6661368331102503e-06
2016-01-01,6.0329674888654495e-06
2016-01-04,8.392879589240475e-06
2016-01-05,8.540762653691093e-06
2016-01-06,5.157561817253477e-06
2016-01-07,3.1525985699071387e-06
2016-01-08,1.7841326488631984e-06
2016-01-11,9.128955622347323e-07
2016-01-12,5.696133672542537e-07
2016-01-13,4.188294801672308e-07
2016-01-14,3.0454746403143453e-07
2016-01-15,2.3404324230837953e-06
2016-01-18,3.25963209969127e-06
2016-01-19,2.546878806103381e-06
2016-01-20,1.7640952769818965e-06
2016-01-21,2.1277667624764582e-07
2016-01-22,1.2298895041067273e-06
2016-01-25,4.065975429434175e-06
2016-01-26,4.06535217256837e-06
2016-01-27,4.280498517729165e-06
2016-01-28,4.406040427284558e-06
2016-01-29,4.447256115564848e-06
2016-02-01,4.4531301488471256e-06
2016-02-02,4.315173777776711e-06
2016-02-03,4.303901178250719e-06
2016-02-04,4.157831369273196e-06
2016-02-05,3.833141084368108e-06
2016-02-08,3.41567587077915e-06
2016-02-09,2.990010385148928e-06
2016-02-10,3.0971813063905562e-06
2016-02-11,3.5068470795908413e-06
2016-02-12,0.0006808172534728917
2016-02-15,0.0006609737555860545
2016-02-16,0.38982809370941085
2016-02-17,0.001751109866616335
2016-02-18,0.0007992827474423061
2016-02-19,0.010970687217964488
2016-02-22,0.01161055987719606
2016-02-23,0.00972688405423092
2016-02-24,0.00932380072495797
2016-02-25,0.008537424223099473
2016-02-26,0.006097388409386912
2016-02-29,1.1083045977142892e-05
2016-03-01,0.0006152906681183216
2016-03-02,0.00383197518978899
2016-03-03,0.0033170547285623943
2016-03-04,0.002344577958362651
2016-03-07,0.0021856059907457517
2016-03-08,0.0016785844921417784
2016-03-09,0.002253437196248344
2016-03-10,0.002226684120129207
2016-03-11,0.001116732354186372
2016-03-14,0.0017175419144884645
2016-03-15,0.002311419421852666
2016-03-16,0.0023876288174049937
2016-03-17,0.00043803489156446626
2016-03-18,2.1259906730244953e-06
2016-03-21,2.3617756153490904e-06
2016-03-22,2.8071793112667955e-06
2016-03-23,3.2883936222176054e-06
2016-03-24,3.807018102385225e-06
2016-03-25,4.318170757523632e-06
2016-03-28,4.675370840415669e-06
2016-03-29,5.114354058402023e-06
2016-03-30,5.593952556462167e-06
2016-03-31,5.871907941028715e-06
2016-04-01,5.981306588259681e-06
2016-04-04,5.288807387867128e-06
2016-04-05,4.044391751755048e-06
2016-04-06,6.5913130301966225e-06
2016-04-07,0.3463926759185607
2016-04-08,0.004978573169909368
2016-04-11,0.006991455271565242
2016-04-12,3.378174178274196e-06
2016-04-13,1.925021734628994e-06
2016-04-14,2.440408083628775e-07
2016-04-15,2.423953081975036e-06
2016-04-18,4.18867536413946e-07
2016-04-19,1.975780209148748e-07
2016-04-20,1.724004626851723e-07
2016-04-21,1.6660579126720476e-07
2016-04-22,1.6345820970029012e-07
2016-04-25,1.5954053541114566e-07
2016-04-26,1.5579022428699463e-07
2016-04-27,1.5559068159212708e-07
2016-04-28,1.5646950244502245e-07
2016-04-29,1.5650715239762247e-07
2016-05-02,1.564920432128858e-07
2016-05-03,1.559431846043076e-07
2016-05-04,1.582340319684599e-07
2016-05-05,1.5905345817985316e-07
2016-05-06,1.6039226898704002e-07
2016-05-09,1.6118378597349236e-07
2016-05-10,1.7019454658555154e-07
2016-05-11,1.7930635958204632e-07
2016-05-12,1.8965689769008755e-07
2016-05-13,1.9936042051899677e-07
2016-05-16,2.168422178034808e-07
2016-05-17,2.369979801765053e-07
2016-05-18,2.682460387811868e-07
2016-05-19,2.9671787698246917e-07
2016-05-20,3.3298010860223786e-07
2016-05-23,3.5988791474976416e-07
2016-05-24,3.9585299661814665e-07
2016-05-25,4.1212288411881653e-07
2016-05-26,4.160312006472299e-07
2016-05-27,4.197433760398111e-07
2016-05-30,4.2749676868921346e-07
2016-05-31,4.362436561431424e-07
2016-06-01,4.4453429659289987e-07
2016-06-02,4.5154662647116306e-07
2016-06-03,4.579717996589522e-07
2016-06-06,4.667889402034991e-07
2016-06-07,4.6860740957459246e-07
2016-06-08,4.6964302669699597e-07
2016-06-09,4.681340935760542e-07
2016-06-10,4.58892581470319e-07
2016-06-13,4.642522948157904e-07
2016-06-14,4.740186165214066e-07
2016-06-15,4.859152263422897e-07
2016-06-16,4.879666969186475e-07
2016-06-17,4.901587020732138e-07
2016-06-20,4.915681402011353e-07
2016-06-21,4.85866503829891e-07
2016-06-22,4.805282694269315e-07
2016-06-23,4.75651350096594e-07
2016-06-24,4.628657381017976e-07
2016-06-27,0.3583497469825154
2016-06-28,5.425061658119457e-06
2016-06-29,0.33040513131132754
2016-06-30,0.006254011751624212
2016-07-01,2.3945894264687517e-07
2016-07-04,2.954462921407261e-06
2016-07-05,0.019627146982719397
2016-07-06,1.0394353270378603e-07
2016-07-07,0.000667361429922143
2016-07-08,0.0006368193108853438
2016-07-11,0.0003962007803039848
2016-07-12,0.0013065132159720888
2016-07-13,0.00019165976864016047
2016-07-14,0.0008669359314399886
2016-07-15,0.0006711904691562411
2016-07-18,0.0004499718443845349
2016-07-19,0.0005448664756888691
2016-07-20,0.0004745457039738235
2016-07-21,0.0004869191873763841
2016-07-22,0.00040747705522070545
2016-07-25,0.0007078772153584836
2016-07-26,0.0005103842921485961
2016-07-27,0.000791566629076661
2016-07-28,0.0006837180395072289
2016-07-29,0.0007736840731096158
2016-08-01,0.0008999314554920743
2016-08-02,0.000921162575492746
2016-08-03,0.0010392019652771074
2016-08-04,0.0008434618112668612
2016-08-05,0.0006193370933540157
2016-08-08,0.0005717486021431083
2016-08-09,0.000263757027446662
2016-08-10,0.0002842866400756391
2016-08-11,0.00041272901614374576
2016-08-12,0.00010876632187451461
2016-08-15,6.523352986795902e-05
2016-08-16,6.14462862431886e-08
2016-08-17,6.333742283339688e-08
2016-08-18,6.266277119155311e-08
2016-08-19,6.134717882473606e-08
2016-08-22,6.118721081888046e-08
2016-08-23,6.165415015763759e-08
2016-08-24,6.32191029421858e-08
2016-08-25,7.191751684541142e-08
2016-08-26,8.746629969608177e-08
2016-08-29,1.0309372486510399e-07
2016-08-30,1.1591748606820662e-07
2016-08-31,1.3719161181049988e-07
2016-09-01,1.536713864092737e-07
2016-09-02,1.5680364743708014e-07
2016-09-05,2.0139522605329419e-07
2016-09-06,2.2392595273434263e-07
2016-09-07,2.3820743059229516e-07
2016-09-08,2.6638992660192595e-07
2016-09-09,2.871882786234514e-07
2016-09-12,2.206300473428513e-07
2016-09-13,2.2050180841903105e-07
2016-09-14,2.20947691751891e-07
2016-09-15,3.5393837818746554e-07
2016-09-16,4.503786636524468e-07
2016-09-19,6.366520369843406e-07
2016-09-20,7.736072589557136e-07
2016-09-21,9.042527566319528e-07
2016-09-22,1.0921765057746863e-06
2016-09-23,1.3019876394628274e-06
2016-09-26,1.4658683341675638e-06
2016-09-27,1.5453557741075888e-06
2016-09-28,1.7329179456499963e-06
2016-09-29,2.01072577621364e-06
2016-09-30,1.6043080077231611e-06
2016-10-03,2.233739548472731e-06
2016-10-04,2.3809758133231176e-06
2016-10-05,2.531739142540637e-06
2016-10-06,2.6989312943044574e-06
2016-10-07,2.8741796588519636e-06
2016-10-10,2.9560526634319143e-06
2016-10-11,3.073203574652933e-06
2016-10-12,3.1275586169290936e-06
2016-10-13,3.2234703097981654e-06
2016-10-14,3.255129287072986e-06
2016-10-17,3.3299942818467917e-06
2016-10-18,3.327123700696405e-06
2016-10-19,3.339727261846004e-06
2016-10-20,3.271477557902948e-06
2016-10-21,3.257032255754924e-06
2016-10-24,3.2214931992647147e-06
2016-10-25,3.2266127831543506e-06
2016-10-26,3.1923016313648023e-06
2016-10-27,3.1882650179141866e-06
2016-10-28,3.1590432029863016e-06
2016-10-31,3.1361241001164053e-06
2016-11-01,3.1627354317243297e-06
2016-11-02,3.1693804269242523e-06
2016-11-03,3.1056520704364834e-06
2016-11-04,3.110015073650406e-06
2016-11-07,3.0824634697891942e-06
2016-11-08,1.3243781391263781e-06
2016-11-09,3.6182347814342486e-06
2016-11-10,2.739629061891853e-06
2016-11-11,4.590200084965586e-06
2016-11-14,5.487582423671124e-06
2016-11-15,6.214712356122053e-06
2016-11-16,1.950576560737216e-06
2016-11-17,2.8301988868840652e-06
2016-11-18,7.5660392433903045e-06
2016-11-21,8.512634429374069e-06
2016-11-22,7.484704434367918e-06
2016-11-23,8.829719581356435e-06
2016-11-24,9.348168235888063e-06
2016-11-25,9.59716098212441e-06
2016-11-28,9.881956550074171e-06
2016-11-29,1.0159444859612725e-05
2016-11-30,9.66766873159667e-06
2016-12-01,4.0564774813484084e-07
2016-12-02,0.013301651076987608
2016-12-05,1.74613167775858e-05
2016-12-06,0.33662601314694496
2016-12-07,3.922688511934452e-05
2016-12-08,2.791022559145408e-06
2016-12-09,9.342632038354877e-06
2016-12-12,6.96275273853375e-07
2016-12-13,6.067409407999844e-06
2016-12-14,2.0147542815563645e-06
2016-12-15,1.906885898521282e-06
2016-12-16,7.122337944729974e-06
2016-12-19,4.901909864080184e-06
2016-12-20,1.956297147892573e-06
2016-12-21,2.0260083537637013e-06
2016-12-22,2.020148457289569e-06
2016-12-23,1.950258637746182e-06
2016-12-26,2.0131704065454224e-06
2016-12-27,2.0929787233025328e-06
2016-12-28,2.1491381948439825e-06
2016-12-29,2.669382748687062e-06
2016-12-30,3.144595173923228e-06
2017-01-02,3.5500719134243086e-06
2017-01-03,3.797235073069651e-06
2017-01-04,3.82053574031998e-06
2017-01-05,3.2832684814346976e-06
2017-01-06,2.2472842838200566e-06
2017-01-09,2.1253467669968708e-06
2017-01-10,1.9147384101126476e-06
2017-01-11,1.3118108021883898e-06
2017-01-12,1.8708886234710065e-07
2017-01-13,1.7866127796510496e-07
2017-01-16,1.755784557492136e-07
2017-01-17,1.7507802405464502e-07
2017-01-18,1.8037292736258563e-07
2017-01-19,1.8332702396894033e-07
2017-01-20,1.8754223435178253e-07
2017-01-23,1.911471981439125e-07
2017-01-24,1.9555354988871373e-07
2017-01-25,1.9805047072076047e-07
2017-01-26,1.9860144669080108e-07
2017-01-27,1.9934405578248986e-07
2017-01-30,2.0313334385843573e-07
2017-01-31,2.0986018846541964e-07
2017-02-01,2.171103930551455e-07
2017-02-02,2.2333397317383444e-07
2017-02-03,2.2954853096093175e-07
2017-02-06,2.3334807220398642e-07
2017-02-07,2.3886012388333967e-07
2017-02-08,2.439226281466926e-07
2017-02-09,2.4906707517542356e-07
2017-02-10,2.505213672260525e-07
2017-02-13,2.510635228522545e-07
2017-02-14,2.487831698452721e-07
2017-02-15,2.450332511755319e-07
2017-02-16,2.3968905139709857e-07
2017-02-17,2.3612975037160178e-07
2017-02-20,2.3140756781083046e-07
2017-02-21,2.2670588768502856e-07
2017-02-22,2.2041858068415645e-07
2017-02-23,2.151786789642186e-07
2017-02-24,2.0816358732767998e-07
2017-02-27,2.0196117943982597e-07
2017-02-28,1.9003466371266328e-07
2017-03-01,1.6663207189351986e-07
2017-03-02,1.8563288653148807e-07
2017-03-03,1.752569552673341e-07
2017-03-06,1.416095703118075e-06
2017-03-07,2.9022468561677566e-06
2017-03-08,1.95207530633589e-06
2017-03-09,8.172750540711761e-07
2017-03-10,1.4374987728642853e-06
2017-03-13,2.5152950945898963e-06
2017-03-14,2.810138988585249e-06
2017-03-15,2.8817658933347245e-06
2017-03-16,2.8862905572663022e-06
2017-03-17,2.830567425310404e-06
2017-03-20,2.551029501852292e-06
2017-03-21,2.6252627573566945e-07
2017-03-22,2.3675172285694535e-06
2017-03-23,3.782466407733767e-07
2017-03-24,1.4701608992279125e-06
2017-03-27,3.0100519586531045e-06
2017-03-28,3.006391788919833e-06
2017-03-29,2.171402517988718e-06
2017-03-30,0.14658119670842054
2017-03-31,1.2902314881846289e-06
2017-04-03,8.017003162614853e-07
2017-04-04,7.979286914710878e-07
2017-04-05,8.050367451221776e-07
2017-04-06,8.189423569717315e-07
2017-04-07,8.158498067427693e-07
2017-04-10,7.874604214197803e-07
2017-04-11,7.932005237220994e-08
2017-04-12,2.3061865193004018e-07
2017-04-13,1.948278829653329e-07
2017-04-14,1.8243948505737647e-07
2017-04-17,1.785001531634217e-07
2017-04-18,1.7771754457879484e-07
2017-04-19,1.7868075785503106e-07
2017-04-20,1.796175624471972e-07
2017-04-21,1.8068075650331983e-07
2017-04-24,1.8186143161524973e-07
2017-04-25,1.8281880039662623e-07
2017-04-26,1.8333045159942379e-07
2017-04-27,1.844750343711484e-07
2017-04-28,1.8540453985648878e-07
2017-05-01,1.8644032657898316e-07
2017-05-02,1.8711867957449933e-07
2017-05-03,1.8783927519684594e-07
2017-05-04,1.8803101866880346e-07
2017-05-05,1.8788258832052918e-07
2017-05-08,1.8775456100979456e-07
2017-05-09,1.8765620564676545e-07
2017-05-10,1.874753936103234e-07
2017-05-11,1.8704107515780827e-07
2017-05-12,1.8661370857315173e-07
2017-05-15,1.8630230607492866e-07
2017-05-16,1.8546496410764754e-07
2017-05-17,1.849161541182096e-07
2017-05-18,1.8489934651649595e-07
2017-05-19,1.8465668075557341e-07
2017-05-22,1.844784903098654e-07
2017-05-23,1.8438566356489614e-07
2017-05-24,1.8403768891921943e-07
2017-05-25,1.8381527885513748e-07
2017-05-26,1.836595725436364e-07
2017-05-29,1.8400487828458075e-07
2017-05-30,1.8407962489186214e-07
2017-05-31,1.843031442049908e-07
2017-06-01,1.8493467376687739e-07
2017-06-02,1.8520852553699702e-07
2017-06-05,1.8620409624533472e-07
2017-06-06,1.8720671778235825e-07
2017-06-07,1.8864079641251302e-07
2017-06-08,1.8988767663120358e-07
2017-06-09,1.909624706724595e-07
2017-06-12,1.9163061301585294e-07
2017-06-13,1.3728738018849092e-05
2017-06-14,2.973398400360404e-05
2017-06-15,5.089365637974055e-05
2017-06-16,7.27239838745041e-05
2017-06-19,1.5563991422031263e-05
2017-06-20,1.8533822688362005e-05
2017-06-21,2.299825328023777e-05
2017-06-22,2.6508282524624312e-05
2017-06-23,2.9971124618582456e-05
2017-06-26,3.350970294292416e-05
2017-06-27,3.6761851947397e-05
2017-06-28,3.813121500526923e-05
2017-06-29,3.9059455649042524e-05
2017-06-30,3.9498176642211905e-05
2017-07-03,3.9776645573329135e-05
2017-07-04,3.8492142358615574e-05
2017-07-05,3.721664463632521e-05
2017-07-06,3.714831291811048e-05
2017-07-07,3.5434962967818766e-05
2017-07-10,3.527130722108612e-05
2017-07-11,3.500217709411337e-05
2017-07-12,3.469566842431039e-05
2017-07-13,3.43214823963402e-05
2017-07-14,3.2457405490513025e-05
2017-07-17,3.063777737052289e-05
2017-07-18,2.9119033108071152e-05
2017-07-19,2.757506617877873e-05
2017-07-20,2.582862462316226e-05
2017-07-21,2.4162734531830667e-05
2017-07-24,2.3380057267520285e-05
2017-07-25,2.2376526186650597e-05
2017-07-26,2.046253188646259e-05
2017-07-27,1.828337659484693e-05
2017-07-28,1.5799110484626753e-05
2017-07-31,1.2681628424512605e-05
2017-08-01,6.083119396862641e-05
2017-08-02,4.638578141191949e-05
2017-08-03,2.7331950753052905e-05
2017-08-04,3.112953432422909e-05
2017-08-07,1.580062613394499e-07
2017-08-08,1.5712645508127502e-07
2017-08-09,1.5634027102917072e-07
2017-08-10,1.5594852429722038e-07
2017-08-11,1.5655341785013755e-07
2017-08-14,1.5730626617307237e-07
2017-08-15,1.5773865914175175e-07
2017-08-16,1.5802372770095047e-07
2017-08-17,1.5832009129103201e-07
2017-08-18,1.596573001419509e-07
2017-08-21,1.6068590059142222e-07
2017-08-22,1.6156500061716129e-07
2017-08-23,1.6167732600568083e-07
2017-08-24,1.6206520923265624e-07
2017-08-25,1.6262067563843803e-07
2017-08-28,1.6311044824889975e-07
2017-08-29,1.6403305048949004e-07
2017-08-30,1.6494569733739605e-07
2017-08-31,1.6546652244201127e-07
2017-09-01,1.6572680134029896e-07
2017-09-04,1.6584459120968283e-07
2017-09-05,1.662214607348804e-07
2017-09-06,1.666771380161888e-07
2017-09-07,1.6670674741678642e-07
2017-09-08,1.6724660334825636e-07
2017-09-11,1.67698651624943e-07
2017-09-12,1.6715299295383661e-07
2017-09-13,1.664005227204428e-07
2017-09-14,1.6547265696420922e-07
2017-09-15,1.646646599993279e-07
2017-09-18,1.6376716500474532e-07
2017-09-19,1.6265584797052588e-07
2017-09-20,1.604515470801616e-07
2017-09-21,1.592004148489787e-07
2017-09-22,1.57613415702353e-07
2017-09-25,1.5608097170142013e-07
2017-09-26,1.5487535473220678e-07
2017-09-27,1.5348706435420459e-07
2017-09-28,1.5167004955641324e-07
2017-09-29,1.4982340671375848e-07
2017-10-02,1.47264565703313e-07
2017-10-03,1.452373515737856e-07
2017-10-04,1.4280802714008414e-07
2017-10-05,1.4055423043390805e-07
2017-10-06,1.382204477440481e-07
2017-10-09,1.3610834168959656e-07
2017-10-10,1.3447163089023496e-07
2017-10-11,1.3259907833592104e-07
2017-10-12,1.3088481006073697e-07
2017-10-13,1.29310839676669e-07
2017-10-16,1.2885361012711827e-07
2017-10-17,1.2710326500808356e-07
2017-10-18,1.2524317859243243e-07
2017-10-19,1.233850306090519e-07
2017-10-20,1.2185636487561284e-07
2017-10-23,1.197439648567371e-07
2017-10-24,1.1795529262473466e-07
2017-10-25,1.161455890334609e-07
2017-10-26,1.1457528567229572e-07
2017-10-27,1.1305452009166507e-07
2017-10-30,1.1120558234261214e-07
2017-10-31,1.0953087303510194e-07
2017-11-01,1.0774417405810073e-07
2017-11-02,1.0608883754267091e-07
2017-11-03,1.046154728015058e-07
2017-11-06,1.0271431382169525e-07
2017-11-07,1.0144475828596376e-07
2017-11-08,1.001589955831406e-07
2017-11-09,9.924239263397311e-08
2017-11-10,9.779164957375791e-08
2017-11-13,9.640199367854578e-08
2017-11-14,9.570441302972875e-08
2017-11-15,9.560964583333275e-08
2017-11-16,9.555251219176496e-08
2017-11-17,9.518386526766133e-08
2017-11-20,9.508649763777916e-08
2017-11-21,9.471593775034395e-08
2017-11-22,9.40997775803116e-08
2017-11-23,9.358917260100666e-08
2017-11-24,9.302933618680074e-08
2017-11-27,9.235474161128779e-08
2017-11-28,9.18511085210049e-08
2017-11-29,9.096095063133142e-08
2017-11-30,9.001998432667398e-08
2017-12-01,8.87071110256606e-08
2017-12-04,8.745537811102075e-08
2017-12-05,8.633394492867487e-08
2017-12-06,8.496711035658176e-08
2017-12-07,8.371908074880879e-08
2017-12-08,8.262032997588043e-08
2017-12-11,8.133849033529041e-08
2017-12-12,7.981012526098001e-08
2017-12-13,7.833074565523736e-08
2017-12-14,7.717424541753932e-08
2017-12-15,7.618224664662451e-08
2017-12-18,7.494618757444404e-08
2017-12-19,7.362950344243962e-08
2017-12-20,7.254849751414032e-08
2017-12-21,7.161144126348546e-08
2017-12-22,7.064735500601706e-08
2017-12-25,6.984048564530354e-08
2017-12-26,6.90753921260025e-08
2017-12-27,6.847190044611488e-08
2017-12-28,6.77253215803557e-08
2017-12-29,6.701139323360373e-08
2018-01-01,6.66188137564579e-08
2018-01-02,6.647257537638275e-08
2018-01-03,6.620382100598057e-08
2018-01-04,6.56210961294903e-08
2018-01-05,6.498455790393239e-08
2018-01-08,6.411164364322828e-08
2018-01-09,6.322073796684812e-08
2018-01-10,6.194900592425777e-08
2018-01-11,6.078815844128547e-08
2018-01-12,5.947174019452239e-08
2018-01-15,5.860356502878543e-08
2018-01-16,5.774372490642446e-08
2018-01-17,5.704613577770987e-08
2018-01-18,5.598152772124049e-08
2018-01-19,5.503508554238019e-08
2018-01-22,5.404334737916291e-08
2018-01-23,5.284812584625169e-08
2018-01-24,5.167799629391713e-08
2018-01-25,5.078301308853242e-08
2018-01-26,4.972908380798755e-08
2018-01-29,4.816648656378979e-08
2018-01-30,4.682497624442839e-08
2018-01-31,4.5933985289286095e-08
2018-02-01,4.500849623366833e-08
2018-02-02,4.421786903768604e-08
2018-02-05,4.417165249025125e-08
2018-02-06,0.3013590000455044
2018-02-07,6.258328504853833e-07
2018-02-08,0.3016531546172297
2018-02-09,0.29119346457757633
2018-02-12,0.22013385383006903
2018-02-13,0.07106423520305526
2018-02-14,1.1679283545051662e-06
2018-02-15,9.897915488372553e-07
2018-02-16,8.898813292344631e-07
2018-02-19,8.094512612504786e-07
2018-02-20,7.515374727373762e-07
2018-02-21,7.065026243341801e-07
2018-02-22,6.729374970024143e-07
2018-02-23,6.514997679395009e-07
2018-02-26,6.373397269124077e-07
2018-02-27,6.29285564109357e-07
2018-02-28,6.228201590901319e-07
2018-03-01,6.12883355402657e-07
2018-03-02,5.984906479422135e-07
2018-03-05,5.872445689621282e-07
2018-03-06,5.723113403363228e-07
2018-03-07,5.689026496154791e-07
2018-03-08,5.626230766570678e-07
2018-03-09,5.320084321682947e-07
2018-03-12,4.969816675645146e-07
2018-03-13,4.579596410165393e-07
2018-03-14,4.2285660685004514e-07
2018-03-15,3.830235279882188e-07
2018-03-16,3.4410490168390595e-07
2018-03-19,3.172080517569245e-07
2018-03-20,3.040533834161932e-07
2018-03-21,3.0646408332975564e-07
2018-03-22,3.437479323626161e-07
2018-03-23,4.11664436346295e-07
2018-03-26,4.935834567571483e-07
2018-03-27,4.774340261965596e-07
2018-03-28,0.3203887896223558
2018-03-29,0.0010969641768852692
2018-03-30,1.7984036813773957e-06
2018-04-02,4.0070559198316856e-06
2018-04-03,0.00017667275493559592
2018-04-04,0.00021795568686371752
2018-04-05,0.0001440993591140735
2018-04-06,0.00010756312634224193
2018-04-09,0.000273988743455503
2018-04-10,0.0002153172986596799
2018-04-11,4.8864191704495186e-05
2018-04-12,0.00018175063194775243
2018-04-13,4.421669836942669e-06
2018-04-16,4.2464183802249905e-06
2018-04-17,4.335954709282959e-06
2018-04-18,1.3229453850825278e-06
2018-04-19,1.3110472730358251e-06
2018-04-20,1.4630202914385691e-06
2018-04-23,1.2513630967784463e-06
2018-04-24,1.3035056019830876e-06
2018-04-25,1.222091910946684e-06
2018-04-26,1.2655649299998753e-06
2018-04-27,1.6543031276589772e-06
2018-04-30,3.745540829248416e-06
2018-05-01,6.91557058107024e-07
2018-05-02,5.0338456331446424e-08
2018-05-03,0.12474937940609344
2018-05-04,0.18033950089730125
2018-05-07,0.0031345741639112194
2018-05-08,0.00028027121430958084
2018-05-09,1.3404569123321562e-07
2018-05-10,0.00041074029679426916
2018-05-11,0.0005532132467852342
2018-05-14,0.0006609888345313309
2018-05-15,0.0007529831698940593
2018-05-16,0.0021906075790487653
2018-05-17,0.0021334814629275544
2018-05-18,0.0021925358561693423
2018-05-21,0.0017378344480040166
2018-05-22,0.0018376178345719885
2018-05-23,0.0011304925818238672
2018-05-24,0.0005750604299154759
2018-05-25,7.244027463484723e-05
2018-05-28,7.83503338120456e-05
2018-05-29,9.585146567049219e-05
2018-05-30,2.0126110764602104e-05
2018-05-31,3.3718760686606114e-06
2018-06-01,2.389578538714411e-06
2018-06-04,1.7019803586739423e-06
2018-06-05,1.257604341611335e-06
2018-06-06,9.67173708106157e-07
2018-06-07,7.437840395736377e-07
2018-06-08,5.720264661881936e-07
2018-06-11,4.399057970816764e-07
2018-06-12,3.382683517837833e-07
2018-06-13,2.601016481005996e-07
2018-06-14,1.9999854899231113e-07
2018-06-15,1.5375343659310224e-07
2018-06-18,1.1582858098755694e-07
2018-06-19,9.098707821076529e-08
2018-06-20,7.010093174872177e-08
2018-06-21,5.3895245379302256e-08
2018-06-22,4.136182308419534e-08
2018-06-25,3.175820164041238e-08
2018-06-26,2.436395491491841e-08
2018-06-27,1.870520059103472e-08
2018-06-28,1.4428824623913174e-08
2018-06-29,1.115074633916498e-08
2018-07-02,8.553922553161937e-09
