,macro_stress
2005-09-12,0.16247176601544633
2005-09-13,0.1627736412443449
2005-09-14,0.16209754924375186
2005-09-15,0.16147533663075514
2005-09-16,0.1609669788744415
2005-09-19,0.16039608601665573
2005-09-20,0.16422978482885134
2005-09-21,0.16525319657900484
2005-09-22,0.25848069916094657
2005-09-23,0.18202373525656798
2005-09-26,0.17437331521523775
2005-09-27,0.1761446387108503
2005-09-28,0.17537828522219664
2005-09-29,0.17951653874808923
2005-09-30,0.1865598317974717
2005-10-03,0.17418759204271356
2005-10-04,0.17899477028348665
2005-10-05,0.17873033956713502
2005-10-06,0.2003717427604823
2005-10-07,0.18951386054251707
2005-10-10,0.1826018613581055
2005-10-11,0.17861324558983047
2005-10-12,0.18741298789997346
2005-10-13,0.19330904100068105
2005-10-14,0.19262310788183318
2005-10-17,0.180401065103291
2005-10-18,0.17186931822778376
2005-10-19,0.18980910852417507
2005-10-20,0.19536254023052257
2005-10-21,0.17745980425364566
2005-10-24,0.17599881822739064
2005-10-25,0.21343051741258895
2005-10-26,0.19159689108794364
2005-10-27,0.2046208713971265
2005-10-28,0.17941243620176456
2005-10-31,0.1794604079036265
2005-11-01,0.18490303206076844
2005-11-02,0.18944016844968464
2005-11-03,0.18301158192993078
2005-11-04,0.17789415040702372
2005-11-07,0.18097612049270712
2005-11-08,0.1800451001784136
2005-11-09,0.1801592423961271
2005-11-10,0.17073106922616418
2005-11-11,0.1675048075399465
2005-11-14,0.16592279150308312
2005-11-15,0.1682084219965507
2005-11-16,0.16876872864159673
2005-11-17,0.17197308625907048
2005-11-18,0.16472596802113282
2005-11-21,0.1635589477049471
2005-11-22,0.16412855273694546
2005-11-23,0.1646427705182251
2005-11-24,0.16819367880590075
2005-11-25,0.16332858926429994
2005-11-28,0.160678869755979
2005-11-29,0.16011844278394366
2005-11-30,0.16045999931223373
2005-12-01,0.16849134389941717
2005-12-02,0.16234215469082422
2005-12-05,0.16499609547962085
2005-12-06,0.1636485660804834
2005-12-07,0.16556273440734656
2005-12-08,0.16328727813453944
2005-12-09,0.18673509421175194
2005-12-12,0.1799467110443248
2005-12-13,0.17784392040991992
2005-12-14,0.17815885505469775
2005-12-15,0.16062489848494887
2005-12-16,0.16785861285480447
2005-12-19,0.1600408483682708
2005-12-20,0.1668382546531025
2005-12-21,0.16459996555513237
2005-12-22,0.1609546732334911
2005-12-23,0.162358484419169
2005-12-26,0.1634422129406663
2005-12-27,0.15994370542916017
2005-12-28,0.16077324643491597
2005-12-29,0.16056940028702343
2005-12-30,0.16228915476265032
2006-01-02,0.1668453746957348
2006-01-03,0.16427927805464107
2006-01-04,0.1726225575390159
2006-01-05,0.16744441882178945
2006-01-06,0.17023554588378031
2006-01-09,0.17695586816458286
2006-01-10,0.18418282947090692
2006-01-11,0.18997989208755375
2006-01-12,0.18888281255046685
2006-01-13,0.193070982476028
2006-01-16,0.1859234185069301
2006-01-17,0.18143064294196715
2006-01-18,0.18870122501407322
2006-01-19,0.1966299594401358
2006-01-20,0.18488307538747878
2006-01-23,0.16718119509873433
2006-01-24,0.16842623251378575
2006-01-25,0.1717474824816535
2006-01-26,0.1735696051833464
2006-01-27,0.17481687839054588
2006-01-30,0.16667541171252653
2006-01-31,0.169048055451947
2006-02-01,0.17146240577009902
2006-02-02,0.17196577435782226
2006-02-03,0.168325000112158
2006-02-06,0.1709596692560275
2006-02-07,0.1688776074471518
2006-02-08,0.1677867186555486
2006-02-09,0.16950979132439584
2006-02-10,0.16787874788359183
2006-02-13,0.16571958072436152
2006-02-14,0.16702589015708344
2006-02-15,0.16520976176930824
2006-02-16,0.16435360463150728
2006-02-17,0.1640979084866851
2006-02-20,0.16539827257304762
2006-02-21,0.16557692490123865
2006-02-22,0.165357675262497
2006-02-23,0.16482621095484196
2006-02-24,0.1646834920150661
2006-02-27,0.16581023729146663
2006-02-28,0.16552465076075293
2006-03-01,0.1649907748945057
2006-03-02,0.16496938586500176
2006-03-03,0.16480742142557547
2006-03-06,0.16433004030040277
2006-03-07,0.1656489606251783
2006-03-08,0.1658341468071851
2006-03-09,0.16656263908553376
2006-03-10,0.16591591514049092
2006-03-13,0.15972784489593783
2006-03-14,0.16119062701534012
2006-03-15,0.16635056761575484
2006-03-16,0.16547168430710718
2006-03-17,0.16595522985285344
2006-03-20,0.16070647390239134
2006-03-21,0.16227653132621273
2006-03-22,0.16530652290463774
2006-03-23,0.16501814860344927
2006-03-24,0.16471444070356556
2006-03-27,0.16656538282276417
2006-03-28,0.1651339893077517
2006-03-29,0.1651972523830074
2006-03-30,0.1664223312780293
2006-03-31,0.1686238490423353
2006-04-03,0.16518837347382198
2006-04-04,0.16220919143498475
2006-04-05,0.16218776509093127
2006-04-06,0.16179399212875661
2006-04-07,0.16153583441035624
2006-04-10,0.16174881422581827
2006-04-11,0.1624059098226687
2006-04-12,0.1619964668097823
2006-04-13,0.16170263581098582
2006-04-14,0.16120782544939088
2006-04-17,0.1606669715703526
2006-04-18,0.16049491636677043
2006-04-19,0.1616331635385716
2006-04-20,0.16259235534916713
2006-04-21,0.16350122277262633
2006-04-24,0.16502002481154687
2006-04-25,0.16515892463215767
2006-04-26,0.1648242070387447
2006-04-27,0.16461975599428724
2006-04-28,0.1647071570460713
2006-05-01,0.1636262962729696
2006-05-02,0.1631932360019416
2006-05-03,0.16316593370888147
2006-05-04,0.16290278012775566
2006-05-05,0.16240002034331147
2006-05-08,0.1618971374666693
2006-05-09,0.16425373411571584
2006-05-10,0.1674168676086841
2006-05-11,0.16721057058841865
2006-05-12,0.16782477018298958
2006-05-15,0.16881687170242
2006-05-16,0.17259963760748778
2006-05-17,0.17239259117719008
2006-05-18,0.1735218733072176
2006-05-19,0.17299890558796036
2006-05-22,0.17330229518968002
2006-05-23,0.17303867276467336
2006-05-24,0.17398806626880478
2006-05-25,0.17525085764688988
2006-05-26,0.1751475853850935
2006-05-29,0.17486641749300907
2006-05-30,0.1746848087364584
2006-05-31,0.17424420353661058
2006-06-01,0.17527283247042946
2006-06-02,0.17492892255965298
2006-06-05,0.17433869709411873
2006-06-06,0.1743682946733459
2006-06-07,0.17406633440498845
2006-06-08,0.17404166478343597
2006-06-09,0.17461420636221223
2006-06-12,0.1749465560254199
2006-06-13,0.17504022801591032
2006-06-14,0.1867716305129994
2006-06-15,0.1862927817149447
2006-06-16,0.18700456865305526
2006-06-19,0.18627751822278793
2006-06-20,0.1859763228554376
2006-06-21,0.18602131991968837
2006-06-22,0.18623803769942027
2006-06-23,0.185714810106754
2006-06-26,0.185061993471438
2006-06-27,0.18474555534029632
2006-06-28,0.18424760899972964
2006-06-29,0.18373980885429905
2006-06-30,0.18703185607570988
2006-07-03,0.18652638180405104
2006-07-04,0.1869340261373245
2006-07-05,0.18661675716625137
2006-07-06,0.18614196041338574
2006-07-07,0.18594418543796729
2006-07-10,0.18520933884741184
2006-07-11,0.1855116965351085
2006-07-12,0.186738817821763
2006-07-13,0.18623370447055673
2006-07-14,0.18641900046404014
2006-07-17,0.18586219740624677
2006-07-18,0.18677116754023057
2006-07-19,0.18673467150287443
2006-07-20,0.18624761393736566
2006-07-21,0.18615018522972343
2006-07-24,0.18576345646523723
2006-07-25,0.18547234257241793
2006-07-26,0.18523857764567228
2006-07-27,0.18515567128909324
2006-07-28,0.18512874088821143
2006-07-31,0.18440599733084187
2006-08-01,0.183895649782239
2006-08-02,0.18450624441539454
2006-08-03,0.18467340190955234
2006-08-04,0.18466634768124784
2006-08-07,0.18400648737832465
2006-08-08,0.18355429919047872
2006-08-09,0.18313490132614924
2006-08-10,0.18264729427623974
2006-08-11,0.18430972523771333
2006-08-14,0.18393866192076466
2006-08-15,0.18382346004579914
2006-08-16,0.18337025720148709
2006-08-17,0.18286284449615403
2006-08-18,0.18494897689974102
2006-08-21,0.18483447385223856
2006-08-22,0.18485074187675177
2006-08-23,0.18438045410752604
2006-08-24,0.18428648631135522
2006-08-25,0.18379412684383103
2006-08-28,0.18361271329606785
2006-08-29,0.18547725928791134
2006-08-30,0.18598937030936255
2006-08-31,0.18561853138376389
2006-09-01,0.18538349002516782
2006-09-04,0.1862844298300788
2006-09-05,0.1864112900278978
2006-09-06,0.1862763764516562
2006-09-07,0.1862885014726422
2006-09-08,0.18732204758351853
2006-09-11,0.18684584175418323
2006-09-12,0.18906305353866704
2006-09-13,0.18856542233360324
2006-09-14,0.18809983645284944
2006-09-15,0.18871065581582563
2006-09-18,0.18821321345399458
2006-09-19,0.18862281009056214
2006-09-20,0.1881373697531962
2006-09-21,0.18938697263356313
2006-09-22,0.18898832235831386
2006-09-25,0.18852078692119853
2006-09-26,0.1880441331410707
2006-09-27,0.18799268806802813
2006-09-28,0.18750077526917633
2006-09-29,0.18904837479404416
2006-10-02,0.189391957390609
2006-10-03,0.1890108871651642
2006-10-04,0.193167712005241
2006-10-05,0.19268086959863598
2006-10-06,0.19381888625298438
2006-10-09,0.19361422328555494
2006-10-10,0.1948434466167474
2006-10-11,0.19499503988977976
2006-10-12,0.19452562174130972
2006-10-13,0.19454700423094518
2006-10-16,0.19470687996449965
2006-10-17,0.1942186246497799
2006-10-18,0.19393700951699522
2006-10-19,0.19417066408197664
2006-10-20,0.1936837096463627
2006-10-23,0.19313903492677276
2006-10-24,0.1934673291571965
2006-10-25,0.19320677194614533
2006-10-26,0.19474068228591535
2006-10-27,0.19435752534763395
2006-10-30,0.19383787638974248
2006-10-31,0.19347029028064458
2006-11-01,0.19322243021916302
2006-11-02,0.19290593693864105
2006-11-03,0.19242827012995353
2006-11-06,0.19174036185391585
2006-11-07,0.19145101391740688
2006-11-08,0.191184565039825
2006-11-09,0.1907582567420133
2006-11-10,0.1932284084957545
2006-11-13,0.1927471922846045
2006-11-14,0.1933971356733512
2006-11-15,0.19335358022160193
2006-11-16,0.192884367929764
2006-11-17,0.1925934777875089
2006-11-20,0.19250032720443622
2006-11-21,0.19223776170841905
2006-11-22,0.19322872710794017
2006-11-23,0.19287348697312232
2006-11-24,0.19253936492235757
2006-11-27,0.19208540759800874
2006-11-28,0.19194166412471592
2006-11-29,0.19157617930266377
2006-11-30,0.19128976391865046
2006-12-01,0.1929618360863679
2006-12-04,0.19228335230148336
2006-12-05,0.19214542515893263
2006-12-06,0.19165656793933578
2006-12-07,0.19150083823519137
2006-12-08,0.19113180821225353
2006-12-11,0.19047994822084766
2006-12-12,0.19022310275054996
2006-12-13,0.18976436731898416
2006-12-14,0.18956931948103856
2006-12-15,0.18937648459812922
2006-12-18,0.18880578796353276
2006-12-19,0.18856748688779615
2006-12-20,0.18810593764776226
2006-12-21,0.1876591392329126
2006-12-22,0.18743009917738412
2006-12-25,0.186833643760541
2006-12-26,0.18637750648910217
2006-12-27,0.1862208707420224
2006-12-28,0.18584646569789706
2006-12-29,0.18555583104135046
2007-01-01,0.18496760072306176
2007-01-02,0.18451306200840453
2007-01-03,0.1840746015009191
2007-01-04,0.1854922965810662
2007-01-05,0.18590860342604631
2007-01-08,0.18809572535589716
2007-01-09,0.1876812629706799
2007-01-10,0.18744279000120614
2007-01-11,0.1870299395968246
2007-01-12,0.1865988226797713
2007-01-15,0.18596580971244098
2007-01-16,0.18552925175497598
2007-01-17,0.18570425831402051
2007-01-18,0.18528223891207352
2007-01-19,0.18495316103737733
2007-01-22,0.18524288624943214
2007-01-23,0.18543079815150676
2007-01-24,0.18504199487633283
2007-01-25,0.1854942643415192
2007-01-26,0.18512392300305638
2007-01-29,0.1844783312669524
2007-01-30,0.1844598033550415
2007-01-31,0.1840769409597613
2007-02-01,0.1853244463859882
2007-02-02,0.18492556867542215
2007-02-05,0.18451468886101116
2007-02-06,0.18474296794433737
2007-02-07,0.18430496630772275
2007-02-08,0.1838727090177206
2007-02-09,0.18345062454485286
2007-02-12,0.18303628941397632
2007-02-13,0.1837070436341703
2007-02-14,0.18346327999274484
2007-02-15,0.1834046160670967
2007-02-16,0.18313194588459134
2007-02-19,0.184055195144756
2007-02-20,0.183622669742169
2007-02-21,0.1838302911786323
2007-02-22,0.18573327036210646
2007-02-23,0.18533503605513646
2007-02-26,0.18566017272567742
2007-02-27,0.18523857773183539
2007-02-28,0.18566056977857517
2007-03-01,0.18600978792135692
2007-03-02,0.18575309486747352
2007-03-05,0.21024734375562593
2007-03-06,0.21162135520249448
2007-03-07,0.21173811097781137
2007-03-08,0.21153444115675046
2007-03-09,0.21116896834128113
2007-03-12,0.21098479200388803
2007-03-13,0.21062620642440205
2007-03-14,0.21046457148767853
2007-03-15,0.20997776316762612
2007-03-16,0.20955432429662307
2007-03-19,0.21042407347294934
2007-03-20,0.21000865069450597
2007-03-21,0.20960925700056182
2007-03-22,0.20961615245370369
2007-03-23,0.20928816370497183
2007-03-26,0.20897119488218663
2007-03-27,0.2093703091578334
2007-03-28,0.20909880988384788
2007-03-29,0.20893546895736154
2007-03-30,0.20859080251668366
2007-04-02,0.20840370105730244
2007-04-03,0.20801468682477092
2007-04-04,0.2076161756751277
2007-04-05,0.20739204127450012
2007-04-06,0.20709259754470577
2007-04-09,0.20671153147368648
2007-04-10,0.2063156573465308
2007-04-11,0.20598547940291367
2007-04-12,0.2055822648618582
2007-04-13,0.2052503371784795
2007-04-16,0.2052148793550948
2007-04-17,0.2048217504794108
2007-04-18,0.2044991899924421
2007-04-19,0.20425284403293997
2007-04-20,0.20384416970096902
2007-04-23,0.20379426620575009
2007-04-24,0.203389031332752
2007-04-25,0.20302205550344232
2007-04-26,0.20261541051554877
2007-04-27,0.2023807405490784
2007-04-30,0.20197541306650507
2007-05-01,0.2015966091870594
2007-05-02,0.20120370908822532
2007-05-03,0.20112537869949393
2007-05-04,0.20072448236776474
2007-05-07,0.2010447807474485
2007-05-08,0.20160201728076796
2007-05-09,0.20123475934119747
2007-05-10,0.20086228292481542
2007-05-11,0.20061296257263797
2007-05-14,0.20054776660551016
2007-05-15,0.20015124823964145
2007-05-16,0.19982409997019748
2007-05-17,0.1994603991774818
2007-05-18,0.19937910702430692
2007-05-21,0.19904688706618198
2007-05-22,0.19867992932374823
2007-05-23,0.19829481757512563
2007-05-24,0.197956068903748
2007-05-25,0.19758968451513143
2007-05-28,0.19726294048210283
2007-05-29,0.19687262670212424
2007-05-30,0.19676060793047773
2007-05-31,0.19663902227463115
2007-06-01,0.1963946080773481
2007-06-04,0.19668675655772655
2007-06-05,0.19683666738421474
2007-06-06,0.19648298853978088
2007-06-07,0.19611192925252183
2007-06-08,0.19644096315983056
2007-06-11,0.1966342269026911
2007-06-12,0.1963342967925513
2007-06-13,0.19666516380856483
2007-06-14,0.19711357985390082
2007-06-15,0.19728718515230356
2007-06-18,0.19715085760851558
2007-06-19,0.19681288800208854
2007-06-20,0.19646835519805844
2007-06-21,0.197592910731083
2007-06-22,0.1973388111147449
2007-06-25,0.1985926576416398
2007-06-26,0.19832457699292147
2007-06-27,0.1982507034985363
2007-06-28,0.19811246560913243
2007-06-29,0.19771252947761428
2007-07-02,0.19733866710461878
2007-07-03,0.19750593609157124
2007-07-04,0.19716437312022111
2007-07-05,0.1967659884353687
2007-07-06,0.19636859004842372
2007-07-09,0.19632583386817726
2007-07-10,0.19604130502106415
2007-07-11,0.19572598267252478
2007-07-12,0.19534003888865184
2007-07-13,0.19629464623857457
2007-07-16,0.19525551491201673
2007-07-17,0.19508812618315852
2007-07-18,0.19519762564069312
2007-07-19,0.19459867508785605
2007-07-20,0.19398845394673686
2007-07-23,0.19379058143702554
2007-07-24,0.19338773380237967
2007-07-25,0.1946193985515637
2007-07-26,0.19418693492195066
2007-07-27,0.1955856830285536
2007-07-30,0.19520003569663752
2007-07-31,0.19538129824127198
2007-08-01,0.19292325892095563
2007-08-02,0.1941389158176876
2007-08-03,0.19334819396525693
2007-08-06,0.19346519435426773
2007-08-07,0.19897230960429588
2007-08-08,0.19604343698713253
2007-08-09,0.19945198591646845
2007-08-10,0.1997485741004132
2007-08-13,0.49744692599355644
2007-08-14,0.49722058482113873
2007-08-15,0.49740404522009357
2007-08-16,0.4970031075938571
2007-08-17,0.4974000081429038
2007-08-20,0.500284095913191
2007-08-21,0.4998353498030432
2007-08-22,0.49966152759783894
2007-08-23,0.4991393637201453
2007-08-24,0.49911675277792183
2007-08-27,0.4987594140841604
2007-08-28,0.49873345035755734
2007-08-29,0.49821017420531066
2007-08-30,0.49843714332378014
2007-08-31,0.49788961577542523
2007-09-03,0.4975427365730918
2007-09-04,0.4969302198677976
2007-09-05,0.497577689041973
2007-09-06,0.4969682907723589
2007-09-07,0.4970922980143125
2007-09-10,0.4971796756097078
2007-09-11,0.4965696031272912
2007-09-12,0.49666121731233986
2007-09-13,0.4960618416681125
2007-09-14,0.4954689018244857
2007-09-17,0.4948822509004066
2007-09-18,0.49428897601343086
2007-09-19,0.4939878512364639
2007-09-20,0.4936449762126701
2007-09-21,0.49307242053687816
2007-09-24,0.4923965833764891
2007-09-25,0.4920417234376522
2007-09-26,0.49150124443362414
2007-09-27,0.4909154013824227
2007-09-28,0.49134036763133404
2007-10-01,0.4923788429635873
2007-10-02,0.491897238163672
2007-10-03,0.4919036906244786
2007-10-04,0.491304376758254
2007-10-05,0.49092829598058085
2007-10-08,0.49084422403602956
2007-10-09,0.49105442739052324
2007-10-10,0.4908223078901008
2007-10-11,0.49022771813637783
2007-10-12,0.49033776943239504
2007-10-15,0.4897625192763323
2007-10-16,0.48941971059333034
2007-10-17,0.48905734979815685
2007-10-18,0.4885208759566711
2007-10-19,0.4879763652416527
2007-10-22,0.487981328181217
2007-10-23,0.48789112060046463
2007-10-24,0.4873095011605213
2007-10-25,0.48700276324436553
2007-10-26,0.48666018412183504
2007-10-29,0.48627462619819445
2007-10-30,0.4880308499330137
2007-10-31,0.4876514148249134
2007-11-01,0.48729390095987046
2007-11-02,0.4870033755595194
2007-11-05,0.48739792902911805
2007-11-06,0.48685850596324803
2007-11-07,0.4873119410043524
2007-11-08,0.48698560416240844
2007-11-09,0.48642337664766483
2007-11-12,0.4859001747392764
2007-11-13,0.4863236270538409
2007-11-14,0.4857613630519797
2007-11-15,0.4854334769129923
2007-11-16,0.48530688108268616
2007-11-19,0.48497283621539666
2007-11-20,0.48466100186032657
2007-11-21,0.48573450898084025
2007-11-22,0.4851823474791753
2007-11-23,0.48460979074583876
2007-11-26,0.4849109589159847
2007-11-27,0.48448057378393405
2007-11-28,0.4841626890084626
2007-11-29,0.4835994094796727
2007-11-30,0.4830295664660196
2007-12-03,0.4839008642450972
2007-12-04,0.4833418131898721
2007-12-05,0.4831904809780304
2007-12-06,0.48275196826076994
2007-12-07,0.4821879927348129
2007-12-10,0.4866604758676955
2007-12-11,0.4861131105036378
2007-12-12,0.4857363859144232
2007-12-13,0.4870375867702375
2007-12-14,0.4865804922328872
2007-12-17,0.4861977871140663
2007-12-18,0.4865940067741194
2007-12-19,0.4863834302314391
2007-12-20,0.485824211427431
2007-12-21,0.48525245383105914
2007-12-24,0.48489539539503707
2007-12-25,0.4843659412843113
2007-12-26,0.48381185438225804
2007-12-27,0.4833695740358592
2007-12-28,0.4832639013543618
2007-12-31,0.4829034755636903
2008-01-01,0.48288706294400613
2008-01-02,0.4823187772057468
2008-01-03,0.4834834616953836
2008-01-04,0.48304386623646467
2008-01-07,0.48319258931916914
2008-01-08,0.48290676077767875
2008-01-09,0.48270621483993725
2008-01-10,0.4823733152596018
2008-01-11,0.4820344881798564
2008-01-14,0.47806968638576575
2008-01-15,0.4777915107049939
2008-01-16,0.4784010689409429
2008-01-17,0.4791756622008821
2008-01-18,0.47865766267843224
2008-01-21,0.47814665879620255
2008-01-22,0.47768460290526765
2008-01-23,0.47718895424827756
2008-01-24,0.47665107705870274
2008-01-25,0.4761959133190952
2008-01-28,0.4760287284716542
2008-01-29,0.47587521818940587
2008-01-30,0.47535938492288604
2008-01-31,0.47483789426339473
2008-02-01,0.4743226880228431
2008-02-04,0.4734701084683447
2008-02-05,0.473116672481563
2008-02-06,0.47420551413960144
2008-02-07,0.473651800249452
2008-02-08,0.47312515552298073
2008-02-11,0.4735236169684499
2008-02-12,0.473690917789251
2008-02-13,0.47323105959155826
2008-02-14,0.4726855719116438
2008-02-15,0.4721334542211427
2008-02-18,0.47160420895382854
2008-02-19,0.4710853539589472
2008-02-20,0.4705923025379315
2008-02-21,0.47069067291260597
2008-02-22,0.47018297000275044
2008-02-25,0.46971464461253654
2008-02-26,0.46923740986124424
2008-02-27,0.4691172051188656
2008-02-28,0.4686169793023909
2008-02-29,0.4683796320014117
2008-03-03,0.4678360203549434
2008-03-04,0.4677650254621623
2008-03-05,0.4687922275313787
2008-03-06,0.46919100874145214
2008-03-07,0.4686854631818343
2008-03-10,0.4681436125397986
2008-03-11,0.46761293855834635
2008-03-12,0.4677005125762311
2008-03-13,0.46729416830128423
2008-03-14,0.46688473330506003
2008-03-17,0.46638521612076755
2008-03-18,0.4667509777816076
2008-03-19,0.46634806278510804
2008-03-20,0.4684435539860585
2008-03-21,0.4681777993108882
2008-03-24,0.4676879001333552
2008-03-25,0.4671667701891745
2008-03-26,0.46670017865463614
2008-03-27,0.4665642698197484
2008-03-28,0.4660925314384328
2008-03-31,0.466006441733635
2008-04-01,0.46551838542921187
2008-04-02,0.4657643195386755
2008-04-03,0.46540136728561343
2008-04-04,0.4654956174850894
2008-04-07,0.46607696463740383
2008-04-08,0.4663517540942613
2008-04-09,0.4659596724900056
2008-04-10,0.4661121754232717
2008-04-11,0.46570424421610146
2008-04-14,0.4654546630556447
2008-04-15,0.46492823308848624
2008-04-16,0.4647704848820114
2008-04-17,0.46440173823804265
2008-04-18,0.4638793935098027
2008-04-21,0.46349784741773303
2008-04-22,0.4629740050929797
2008-04-23,0.46253113584163996
2008-04-24,0.4618883849651511
2008-04-25,0.4615232675808484
2008-04-28,0.4613649557772506
2008-04-29,0.4608432320497615
2008-04-30,0.4611765575505672
2008-05-01,0.46074602186114555
2008-05-02,0.46087562929656006
2008-05-05,0.46138616905666346
2008-05-06,0.4619330569574435
2008-05-07,0.46203003648359003
2008-05-08,0.4615566592584205
2008-05-09,0.46136239050090894
2008-05-12,0.46329150349808784
2008-05-13,0.4626495989415833
2008-05-14,0.46249422793179545
2008-05-15,0.46195603694042703
2008-05-16,0.46252660155281483
2008-05-19,0.4622241883639566
2008-05-20,0.46172532999620053
2008-05-21,0.46146751376014683
2008-05-22,0.4615215260418301
2008-05-23,0.4614686795876238
2008-05-26,0.4609598780254156
2008-05-27,0.4604507622433228
2008-05-28,0.4603934524807046
2008-05-29,0.45988268208871846
2008-05-30,0.45961810144798254
2008-06-02,0.4592620098277649
2008-06-03,0.4587553683686365
2008-06-04,0.45863153112097815
2008-06-05,0.45875874374232495
2008-06-06,0.45850375366942236
2008-06-09,0.46072678515996035
2008-06-10,0.4602427757074108
2008-06-11,0.45999164023436895
2008-06-12,0.4595026567761979
2008-06-13,0.45946136141643507
2008-06-16,0.45956189042392753
2008-06-17,0.4590717512692208
2008-06-18,0.4588763409070113
2008-06-19,0.4584028682894484
2008-06-20,0.4581345597314688
2008-06-23,0.45763321573821913
2008-06-24,0.4572335484009991
2008-06-25,0.456803583159557
2008-06-26,0.45668864023640793
2008-06-27,0.45703754871485053
2008-06-30,0.456833325178522
2008-07-01,0.4563605804717167
2008-07-02,0.45639650197004106
2008-07-03,0.4559061794804924
2008-07-04,0.4558872292930488
2008-07-07,0.45492217545463803
2008-07-08,0.45505830638059735
2008-07-09,0.454950315320902
2008-07-10,0.4545566352960965
2008-07-11,0.45478117016247366
2008-07-14,0.4552950969013482
2008-07-15,0.45481536906476366
2008-07-16,0.45580635750830295
2008-07-17,0.45545318187116735
2008-07-18,0.4549950111711055
2008-07-21,0.45510676237579073
2008-07-22,0.4546585195454884
2008-07-23,0.45504278949819066
2008-07-24,0.45473144440183955
2008-07-25,0.4543392936971751
2008-07-28,0.4538741337415567
2008-07-29,0.4533816804355931
2008-07-30,0.4529229604718521
2008-07-31,0.4525977155915062
2008-08-01,0.45218399855870606
2008-08-04,0.45170683526949695
2008-08-05,0.4520480683401348
2008-08-06,0.45158677349445125
2008-08-07,0.4511466702030014
2008-08-08,0.4506917370698559
2008-08-11,0.45072710967125906
2008-08-12,0.4516107924474657
2008-08-13,0.45149707151414464
2008-08-14,0.4513403170299386
2008-08-15,0.45087132087141335
2008-08-18,0.4545668588906599
2008-08-19,0.45409631108072945
2008-08-20,0.45361952854836146
2008-08-21,0.453134467511774
2008-08-22,0.45643446556612816
2008-08-25,0.4564356223047808
2008-08-26,0.456996641339763
2008-08-27,0.4570676074775936
2008-08-28,0.4566200046254361
2008-08-29,0.4564188205829483
2008-09-01,0.4560576084030379
2008-09-02,0.4555944911968403
2008-09-03,0.4581589920106699
2008-09-04,0.45771079117995683
2008-09-05,0.45804289617841065
2008-09-08,0.4576080093186768
2008-09-09,0.45712704837184737
2008-09-10,0.45931262605806267
2008-09-11,0.46018856925252627
2008-09-12,0.4597949380079361
2008-09-15,0.46335728802389375
2008-09-16,0.46372077667120004
2008-09-17,0.4642894874054232
2008-09-18,0.46564802475704625
2008-09-19,0.4670048423960343
2008-09-22,0.46857169735408194
2008-09-23,0.4689283890932079
2008-09-24,0.4689151716412876
2008-09-25,0.46893271014979326
2008-09-26,0.46843006021118033
2008-09-29,0.4672223125106304
2008-09-30,0.4697221804863049
2008-10-01,0.46947178578105847
2008-10-02,0.4689846706470894
2008-10-03,0.47242379617451
2008-10-06,0.4712350158947371
2008-10-07,0.4712178888736346
2008-10-08,0.4716134050258105
2008-10-09,0.47163803367879104
2008-10-10,0.4734432626886641
2008-10-13,0.4840525459469388
2008-10-14,0.4862456059361249
2008-10-15,0.4858379441653182
2008-10-16,0.49857271184599705
2008-10-17,0.498475870025516
2008-10-20,0.4986740258200209
2008-10-21,0.5020530038700955
2008-10-22,0.5020763376823955
2008-10-23,0.5091716257196197
2008-10-24,0.5095924072407474
2008-10-27,0.5127374368635885
2008-10-28,0.5126551422232671
2008-10-29,0.516918423833804
2008-10-30,0.5184212563915829
2008-10-31,0.5203624356665033
2008-11-03,0.5198544350602113
2008-11-04,0.5193444044490857
2008-11-05,0.526890724961544
2008-11-06,0.531326392880753
2008-11-07,0.5382880249352381
2008-11-10,0.5746700287546607
2008-11-11,0.5746599095193415
2008-11-12,0.5762755778780838
2008-11-13,0.579784069935026
2008-11-14,0.58189905287818
2008-11-17,0.5827129863360794
2008-11-18,0.58239188635281
2008-11-19,0.5818771783546391
2008-11-20,0.58364658476485
2008-11-21,0.5852261760292613
2008-11-24,0.5913110345240009
2008-11-25,0.6010423001448253
2008-11-26,0.6011186640254732
2008-11-27,0.601946804362959
2008-11-28,0.6014016750857325
2008-12-01,0.6001733080298578
2008-12-02,0.6063456303771309
2008-12-03,0.6058337536514747
2008-12-04,0.6052971204211104
2008-12-05,0.6063705130581093
2008-12-08,0.613474573113907
2008-12-09,0.6182781038136623
2008-12-10,0.6184092731818627
2008-12-11,0.6198222054544487
2008-12-12,0.6213937516094173
2008-12-15,0.6201743256644175
2008-12-16,0.6217424688663544
2008-12-17,0.621214117717578
2008-12-18,0.6206900844598172
2008-12-19,0.6227620836136116
2008-12-22,0.6222091909629229
2008-12-23,0.622537293833438
2008-12-24,0.6250176179311161
2008-12-25,0.6245211940477019
2008-12-26,0.6239569375134354
2008-12-29,0.6235036825662273
2008-12-30,0.6230149654401989
2008-12-31,0.623889541891802
2009-01-01,0.6235780634664674
2009-01-02,0.6235738579902282
2009-01-05,0.63647389524299
2009-01-06,0.6366405392371096
2009-01-07,0.6388546223148098
2009-01-08,0.6444378409634884
2009-01-09,0.6446371459251078
2009-01-12,0.6441346347250251
2009-01-13,0.6461857315642459
2009-01-14,0.6472612919804887
2009-01-15,0.6478325825437987
2009-01-16,0.6474017797073561
2009-01-19,0.6476294847346455
2009-01-20,0.647062024574243
